date,account_value,reward,daily_volatility,trade_count,volatility,turbulence,window
2021-05-05,1068493.81387,6.84938144683838,26117.852514044,1,0.396633050976584,0.0250413499334606,1
2021-05-06,1040416.30387,-2.80775094032288,25638.7861678491,0,0.39156089925985,0.00259551629112033,1
2021-05-07,1024515.01387,-1.5901290178299,26077.2151972726,0,0.382596936305159,0.00597100746707472,1
2021-05-08,1060288.81387,3.57737994194031,26707.1584226489,0,0.369669386777648,0.0346872374104138,1
2021-05-09,1085954.05387,2.56652402877808,26407.741521014,0,0.362909360302604,0.00125319646447938,1
2021-05-10,1035673.81387,-5.02802419662476,25269.4375761129,0,0.367191161918211,0.0120349526766886,1
2021-05-11,1102643.02387,6.69692087173462,25612.364565465,0,0.355172551371493,0.00540468615839695,1
2021-05-12,975859.36387,-12.6783657073975,22393.9514307239,0,0.352284789542215,0.0590611829566786,1
2021-05-13,937213.81387,-3.86455488204956,22440.9926759951,0,0.345692093410393,0.0110540543805558,1
2021-05-14,988921.72387,5.1707911491394,22437.7854833691,0,0.349644857416287,0.0222984236525822,1
2021-05-15,924594.52387,-6.43272018432617,21089.5549030673,0,0.356339738034939,0.0275187913360663,1
2021-05-16,926087.83387,0.149331003427506,20946.9602081087,0,0.349691467463849,0.00232205027861067,1
2021-05-17,840345.58387,-8.57422542572022,19662.194767894,0,0.363437973989983,0.01957644049047,1
2021-05-18,833469.79387,-0.687578976154327,19319.8516318498,0,0.356877098622391,0.00349080611769989,1
2021-05-19,549445.51387,-28.4024276733398,16664.2567535276,0,0.496800251626693,0.190431342197748,1
2021-05-20,641948.68387,9.25031661987305,18385.309035398,0,0.498686011461521,0.0335265440089529,1
2021-05-21,535021.12387,-10.6927556991577,16932.7575524215,0,0.520133249496275,0.023874633642174,1
2021-05-22,491944.87387,-4.30762481689453,17061.8642870018,0,0.521418005252516,0.0222673552481739,1
2021-05-23,427880.23387,-6.40646409988403,15798.849264598,0,0.531463998146717,0.0136083896451617,1
2021-05-24,567233.95387,13.9353723526001,17608.1518677704,0,0.63406993918068,0.076106888650499,1
2021-05-25,563197.09387,-0.403685986995697,17374.734884144,0,0.63366481012837,0.00163845804762204,1
2021-05-26,622240.27387,5.90431785583496,17758.946222966,0,0.640268550618682,0.00495924263119925,1
2021-05-27,606667.18387,-1.55730903148651,17456.61717997,0,0.636618352881447,0.00493936821198272,1
2021-05-28,539632.33387,-6.70348501205444,16188.2464100738,0,0.645146311668508,0.0139005653865221,1
2021-05-29,500609.35387,-3.90229797363281,15724.6791918881,0,0.642873544860868,0.00438023452599396,1
2021-05-30,534299.08387,3.36897301673889,16184.2113350643,0,0.646140111917991,0.00332095727478888,1
2021-05-31,579853.24387,4.55541610717773,16867.8589751779,0,0.654028984385984,0.0155892713553409,1
2021-06-01,594720.70387,1.48674595355988,16616.8099259381,0,0.654977181391542,0.00537522839111877,1
2021-06-02,658965.85387,6.42451477050781,17003.5910028624,0,0.658602541993882,0.0110096684387152,1
2021-06-03,703174.39387,4.42085409164429,17754.369529094,0,0.656322223554216,0.00606585919524871,1
2021-06-04,641177.41387,-6.19969797134399,16661.7959941838,0,0.656961579086901,0.00672588495998365,1
2021-06-05,640159.99387,-0.101741999387741,16055.7873718752,0,0.656782754423311,0.00355092977508177,1
2021-06-06,646149.64387,0.598964989185333,16170.2523075368,0,0.657010821576283,0.00130590660649051,1
2021-06-07,587451.07387,-5.86985683441162,15149.0935489905,0,0.660603994855684,0.00832263592816408,1
2021-06-08,578491.21387,-0.895986020565033,15087.4858550809,0,0.659481995777653,0.0043711526790158,1
2021-06-09,616299.85387,3.78086400032043,16945.7295641986,0,0.663344566404077,0.0763901044019715,1
2021-06-10,577572.25387,-3.87276005744934,16646.2024486327,0,0.660656503798496,0.00467142426924544,1
2021-06-11,567414.46387,-1.0157790184021,16981.9273319262,0,0.652157802818017,0.0149813919340151,1
2021-06-12,564050.41387,-0.336405009031296,16138.0287093237,0,0.651479548320776,0.00915392793718845,1
2021-06-13,600316.51387,3.62661004066467,17738.3971809788,0,0.652518470707079,0.0342220510099557,1
2021-06-14,607520.50387,0.720399022102356,18426.1278467314,0,0.650219024510089,0.00739816872958014,1
2021-06-15,601432.39387,-0.608811020851135,18259.8267913387,0,0.650161100137523,0.000558845102707441,1
2021-06-16,569826.73387,-3.16056609153748,17457.4407787988,0,0.64581844910475,0.00579021696117196,1
2021-06-17,579065.56387,0.923883020877838,17334.2789764334,0,0.646209789804295,0.00128616802758032,1
2021-06-18,553318.27387,-2.57472896575928,16297.9941726643,0,0.543946570416587,0.00848703199524122,1
2021-06-19,548149.12387,-0.516915023326874,16155.5374821081,0,0.516057749452532,0.00341149029110447,1
2021-06-20,556468.99387,0.831987023353577,16192.0393053521,0,0.486071067330079,0.00155805774944124,1
2021-06-21,444355.87387,-11.2113122940063,14407.4484492316,0,0.522877413246911,0.0233857476695349,1
2021-06-22,430144.81387,-1.42110598087311,14835.1234892902,0,0.505852915892287,0.0130681370724362,1
2021-06-23,486184.96387,5.60401487350464,15357.4476441649,0,0.401264017053118,0.032254472134838,1
2021-06-24,506484.13387,2.02991700172424,15813.556808201,0,0.403733573230424,0.00582266232098473,1
2021-06-25,460847.92387,-4.56362104415894,14410.0305871624,0,0.3977455104151,0.0137967212626203,1
2021-06-26,458944.36387,-0.190356001257896,14735.0874147398,0,0.397323289399433,0.0047280154441238,1
2021-06-27,477356.38387,1.84120202064514,15837.1712668947,0,0.384571140161781,0.0266566390281688,1
2021-06-28,475928.71387,-0.142766997218132,15718.473282488,0,0.377356530440294,0.0119950654567055,1
2021-06-29,493635.10387,1.77063894271851,16365.3939425552,0,0.372889188903332,0.00421321208454421,1
2021-06-30,498426.82387,0.479171991348267,15932.7553235723,0,0.362101053306471,0.01280421469786,1
2021-07-01,471711.34387,-2.67154788970947,15248.1220596228,0,0.364374882682646,0.00752267294888023,1
2021-07-02,471284.68387,-0.0426659993827343,15370.6213099406,0,0.344372866783752,0.00210684601593551,1
2021-07-03,1033943.33137127,3.39433312416077,15767.6835108296,2,0.338739198933819,0.00174037288547064,2
2021-07-04,1077709.914281,4.37665843963623,16035.3660587029,1,0.331073146155174,0.00189228546525357,2
2021-07-05,1021358.4731723,-5.63514423370361,15312.316016515,1,0.331259661276659,0.0134392206090759,2
2021-07-06,1080032.8480437,5.8674373626709,15530.1769785459,1,0.337662275737744,0.00379111881711057,2
2021-07-07,1078919.38391429,-0.111346416175365,15361.0190357071,0,0.326443445238178,0.00450520429410346,2
2021-07-08,987818.358265778,-9.11010265350342,14944.0368253078,0,0.330412795924681,0.0140025642352078,2
2021-07-09,1002606.19153332,1.47878336906433,15378.292550218,0,0.323811688582728,0.00367893102812596,2
2021-07-10,986517.152588064,-1.6089038848877,15239.0209010356,0,0.317831758235437,0.00108545894102585,2
2021-07-11,1000732.87715439,1.42157244682312,15587.0858965028,0,0.318085110426618,0.0020848538388895,2
2021-07-12,951866.972588064,-4.88659048080444,15060.1212152942,0,0.318577160084701,0.00852129882478442,2
2021-07-13,910416.913385052,-4.14500570297241,14913.7213617282,0,0.311689590586865,0.0043870508720492,2
2021-07-14,934347.185255997,2.39302730560303,14944.2965546146,0,0.311295544076706,0.00618137505404577,2
2021-07-15,902778.357547392,-3.15688276290894,14516.2016937865,0,0.312345442630588,0.0219419855706976,2
