date,open,high,low,close,volume,tic
2021-02-05,0.44535,0.47222,0.4241,0.45219,1545115910.3,XRP-USD
2021-02-06,6.7001,6.8181,5.7,6.1225,5040208.25,SOL-USD
2021-02-06,0.45195,0.45688,0.42,0.44307,875771045.9,XRP-USD
2021-02-07,6.1219,6.8807,5.75,6.6976,5111066.89,SOL-USD
2021-02-07,0.44307,0.45089,0.39123,0.41849,1141620049.1,XRP-USD
2021-02-08,6.6931,8.078,6.4554,7.855,6719151.08,SOL-USD
2021-02-08,0.41848,0.4692,0.4125,0.45099,1149266957.3,XRP-USD
2021-02-09,7.8651,8.4945,7.55,7.8005,4803489.37,SOL-USD
2021-02-09,0.45098,0.49,0.44901,0.47636,1273716203.3,XRP-USD
2021-02-10,7.8005,9.09,7.26,9.09,4419421.79,SOL-USD
2021-02-10,0.47637,0.54224,0.45,0.50429,2024774430.6,XRP-USD
2021-02-11,9.0897,9.7425,8.72,9.2004,5694878.77,SOL-USD
2021-02-11,0.50422,0.53545,0.49982,0.52806,961402272.2,XRP-USD
2021-02-12,9.2058,9.93,9.0353,9.2,2867258.84,SOL-USD
2021-02-12,0.52824,0.61922,0.51871,0.609,1672053608.3,XRP-USD
2021-02-13,9.2007,9.5117,8.658,8.7441,3487478.68,SOL-USD
2021-02-13,0.609,0.64244,0.54306,0.63309,1595483419.3,XRP-USD
2021-02-14,8.7448,9.23,8.5293,8.7158,2889949.04,SOL-USD
2021-02-14,0.63309,0.63981,0.56111,0.59211,1010016902.3,XRP-USD
2021-02-15,8.7234,9.38,7.7,8.8516,3424896.19,SOL-USD
2021-02-15,0.59217,0.6043,0.50891,0.54976,1222510382.9,XRP-USD
2021-02-16,8.866,9.0,7.9601,8.3002,2257217.69,SOL-USD
2021-02-16,0.54987,0.58005,0.48111,0.51995,1153641290.1,XRP-USD
2021-02-17,8.3035,8.45,7.5182,8.2357,3331645.44,SOL-USD
2021-02-17,0.5198,0.55751,0.49336,0.53467,908599648.5,XRP-USD
2021-02-18,8.2412,9.32,8.23,8.9771,2479859.19,SOL-USD
2021-02-18,0.5346,0.55995,0.51901,0.53204,761631484.1,XRP-USD
2021-02-19,8.988,11.85,8.5257,11.4912,7106323.06,SOL-USD
2021-02-19,0.53217,0.58195,0.5131,0.56465,1130348604.3,XRP-USD
2021-02-20,11.4845,11.8327,9.754,9.9869,4731324.37,SOL-USD
2021-02-20,0.56478,0.58235,0.47231,0.51167,1247480282.2,XRP-USD
2021-02-21,9.9849,11.6707,9.8101,11.0753,3694265.15,SOL-USD
2021-02-21,0.5115,0.55858,0.50311,0.54468,1017475385.1,XRP-USD
2021-02-22,11.0738,14.8,9.1,14.4191,14711670.8,SOL-USD
2021-02-22,0.54468,0.65155,0.51,0.56646,3572076523.4,XRP-USD
2021-02-23,14.4176,15.8888,11.47,15.2244,24306320.76,SOL-USD
2021-02-23,0.56637,0.57172,0.365,0.47579,2563543339.6,XRP-USD
2021-02-24,15.2389,18.2052,14.7917,17.1691,10777544.75,SOL-USD
2021-02-24,0.4758,0.49999,0.4512,0.4686,984714285.4,XRP-USD
2021-02-25,17.1745,17.69,13.6579,13.8442,9520373.92,SOL-USD
2021-02-25,0.46864,0.48233,0.4244,0.43601,709823716.2,XRP-USD
2021-02-26,13.8565,15.5083,13.1,13.5962,8029513.17,SOL-USD
2021-02-26,0.43599,0.45067,0.41111,0.42788,908467259.5,XRP-USD
2021-02-27,13.5864,14.8359,13.01,13.1916,6232463.19,SOL-USD
2021-02-27,0.42794,0.45945,0.42681,0.43589,612147484.8,XRP-USD
2021-02-28,13.1853,13.7739,11.417,13.0887,7231344.75,SOL-USD
2021-02-28,0.43586,0.43876,0.39268,0.41565,674797992.8,XRP-USD
2021-03-01,13.08,15.5469,13.0102,14.9855,5511248.26,SOL-USD
2021-03-01,0.4157,0.454,0.41207,0.44537,600649056.6,XRP-USD
2021-03-02,14.9989,15.25,13.3544,13.9438,4128426.11,SOL-USD
2021-03-02,0.44537,0.45532,0.42159,0.4357,645438020.0,XRP-USD
2021-03-03,13.9546,14.738,13.7018,14.0742,3277327.93,SOL-USD
2021-03-03,0.43572,0.46869,0.43011,0.44846,642007609.0,XRP-USD
2021-03-04,14.0936,14.2737,12.736,13.0508,2764372.37,SOL-USD
2021-03-04,0.44841,0.49449,0.43411,0.48096,1244989352.0,XRP-USD
2021-03-05,13.0649,13.0992,12.1251,12.5382,2069391.25,SOL-USD
2021-03-05,0.4812,0.48488,0.44575,0.45457,751282004.7,XRP-USD
2021-03-06,12.5507,13.31,11.9,13.0421,3061674.23,SOL-USD
2021-03-06,0.45441,0.4765,0.44901,0.46285,365972027.5,XRP-USD
2021-03-07,13.0443,14.014,12.7049,13.8174,2999418.25,SOL-USD
2021-03-07,0.46292,0.4689,0.45641,0.46558,325973214.9,XRP-USD
2021-03-08,13.8174,13.906,12.996,13.6028,2116684.52,SOL-USD
2021-03-08,0.46579,0.48987,0.45505,0.47412,680852595.9,XRP-USD
2021-03-09,13.608,14.9921,13.1985,14.839,2594490.9,SOL-USD
2021-03-09,0.47413,0.48736,0.471,0.4849,495494329.0,XRP-USD
2021-03-10,14.85,15.2118,14.0525,14.2048,1943926.1,SOL-USD
2021-03-10,0.48481,0.4887,0.4545,0.46155,597205849.7,XRP-USD
2021-03-11,14.2011,16.3222,13.67,16.031,4125742.57,SOL-USD
2021-03-11,0.4617,0.46427,0.44058,0.45187,535040848.2,XRP-USD
2021-03-12,16.0519,16.5,14.0803,14.5597,3678388.38,SOL-USD
2021-03-12,0.45187,0.46488,0.42205,0.43934,665250842.7,XRP-USD
2021-03-13,14.5532,15.4072,13.8439,15.3033,2632320.37,SOL-USD
2021-03-13,0.43934,0.46646,0.43205,0.45787,547809975.2,XRP-USD
2021-03-14,15.2902,15.376,14.3399,14.4605,1750244.94,SOL-USD
2021-03-14,0.45786,0.46155,0.43857,0.43905,415693265.6,XRP-USD
2021-03-15,14.461,14.8214,13.6179,14.1577,2020949.93,SOL-USD
2021-03-15,0.439,0.44815,0.42268,0.43574,531041051.9,XRP-USD
2021-03-16,14.1586,14.2933,13.1389,13.6392,2501657.49,SOL-USD
2021-03-16,0.43566,0.52221,0.42723,0.46024,1446818353.8,XRP-USD
2021-03-17,13.6379,14.2685,13.0326,14.2018,1703006.56,SOL-USD
2021-03-17,0.46037,0.48245,0.45317,0.4698,564997453.7,XRP-USD
2021-03-18,14.1987,14.75,13.957,14.204,1576671.71,SOL-USD
2021-03-18,0.46993,0.4905,0.46558,0.46893,555296456.6,XRP-USD
2021-03-19,14.2153,14.4883,13.8554,14.1552,1461762.29,SOL-USD
2021-03-19,0.46899,0.47536,0.45848,0.46651,336947303.5,XRP-USD
2021-03-20,14.1588,14.9793,14.09,14.1894,1393209.56,SOL-USD
2021-03-20,0.4665,0.54999,0.46424,0.52613,1164006494.7,XRP-USD
2021-03-21,14.1788,14.3636,13.638,14.3372,1191850.82,SOL-USD
2021-03-21,0.52584,0.54691,0.49508,0.51651,879573341.3,XRP-USD
2021-03-22,14.3372,16.59,14.1697,14.7964,5102991.54,SOL-USD
2021-03-22,0.51661,0.6,0.50082,0.5441,1648699048.0,XRP-USD
2021-03-23,14.7962,15.227,14.0146,14.1552,2004427.43,SOL-USD
2021-03-23,0.54403,0.59638,0.5378,0.5498,1094151403.3,XRP-USD
2021-03-24,14.1433,15.3719,13.5842,13.5973,2317339.72,SOL-USD
2021-03-24,0.54945,0.56302,0.45212,0.48021,894167588.1,XRP-USD
2021-03-25,13.5844,13.7329,12.47,12.9787,2292323.1,SOL-USD
2021-03-25,0.48022,0.5248,0.454,0.51058,914285330.6,XRP-USD
2021-03-26,12.9789,14.7921,12.3043,14.7664,2972281.77,SOL-USD
2021-03-26,0.51034,0.57689,0.50999,0.56357,737749968.5,XRP-USD
2021-03-27,14.7751,16.8,14.7173,16.4589,4053893.7,SOL-USD
2021-03-27,0.56348,0.57464,0.5342,0.54752,455498717.7,XRP-USD
2021-03-28,16.4516,19.38,16.3049,18.0645,7200727.49,SOL-USD
2021-03-28,0.54735,0.56075,0.53879,0.54552,341522011.5,XRP-USD
2021-03-29,18.0645,19.0,17.6439,18.9504,3064381.78,SOL-USD
2021-03-29,0.5455,0.57082,0.54317,0.56538,534252547.3,XRP-USD
2021-03-30,18.9504,20.87,18.9105,19.0685,3808354.1,SOL-USD
2021-03-30,0.56528,0.588,0.55903,0.5621,574769642.5,XRP-USD
2021-03-31,19.0645,19.8154,18.0,19.3861,2784733.45,SOL-USD
2021-03-31,0.56207,0.57682,0.52624,0.56982,666984204.3,XRP-USD
2021-04-01,19.3818,20.3583,18.7433,19.0443,2230609.34,SOL-USD
2021-04-01,0.5698,0.59555,0.54864,0.57087,710919375.0,XRP-USD
2021-04-02,19.0443,19.8003,18.345,19.7501,1773300.55,SOL-USD
2021-04-02,0.57061,0.61,0.56522,0.60701,800475396.4,XRP-USD
2021-04-03,19.7513,23.8476,19.7228,22.5,6266319.5,SOL-USD
2021-04-03,0.60701,0.64262,0.573,0.57831,991064844.8,XRP-USD
2021-04-04,22.4672,25.5309,21.9867,23.7755,5274539.83,SOL-USD
2021-04-04,0.57836,0.63599,0.56591,0.635,664457346.2,XRP-USD
2021-04-05,23.7755,24.78,22.7664,22.9717,2821214.21,SOL-USD
2021-04-05,0.63501,0.93999,0.6194,0.91584,3325470561.47,XRP-USD
2021-04-06,22.9876,25.3,21.7554,25.0548,3326493.23,SOL-USD
2021-04-06,0.91584,1.119,0.7931,1.09663,4053245753.09,XRP-USD
2021-04-07,25.0548,27.5203,22.9078,26.5385,7815658.63,SOL-USD
2021-04-07,1.09666,1.10882,0.856,0.91542,2128341583.9,XRP-USD
2021-04-08,26.537,27.9951,25.6431,26.9384,4209553.61,SOL-USD
2021-04-08,0.91544,1.07294,0.90128,1.05599,1232242484.4,XRP-USD
2021-04-09,26.9261,29.0,26.7097,27.6172,3037133.3,SOL-USD
2021-04-09,1.05571,1.0849,0.9808,1.01721,964539570.1,XRP-USD
2021-04-10,27.6194,28.2948,25.9017,26.8021,2705997.06,SOL-USD
2021-04-10,1.01754,1.399,1.00617,1.3728,2713439019.68,XRP-USD
2021-04-11,26.7993,28.649,25.5131,27.8517,2517685.81,SOL-USD
2021-04-11,1.37215,1.5,1.305,1.35118,1972667902.4,XRP-USD
2021-04-12,27.8598,29.9295,26.8049,28.5424,2842013.26,SOL-USD
2021-04-12,1.35118,1.475,1.31804,1.46843,1129501823.8,XRP-USD
2021-04-13,28.5266,28.8162,26.2616,27.4507,2275774.43,SOL-USD
2021-04-13,1.4685,1.88888,1.41778,1.79611,2515240116.42,XRP-USD
2021-04-14,27.4571,27.5613,24.7,26.4067,3623963.28,SOL-USD
2021-04-14,1.79607,1.96689,1.56001,1.83468,2119704174.5,XRP-USD
2021-04-15,26.4182,28.2,25.4479,27.7816,2146653.64,SOL-USD
2021-04-15,1.83396,1.885,1.65243,1.75781,1124377879.6,XRP-USD
2021-04-16,27.7946,28.2571,24.8547,25.2996,2673912.32,SOL-USD
2021-04-16,1.75781,1.81041,1.42,1.54805,1805450664.8,XRP-USD
2021-04-17,25.2926,26.7914,24.8181,24.85,2442737.39,SOL-USD
2021-04-17,1.54805,1.74163,1.52991,1.53896,1108826379.5,XRP-USD
2021-04-18,24.8517,32.99,21.1,32.3358,11699397.05,SOL-USD
2021-04-18,1.53988,1.56505,1.16,1.40797,2048345301.6,XRP-USD
2021-04-19,32.3324,36.095,29.8066,31.4711,12075270.9,SOL-USD
2021-04-19,1.40797,1.5339,1.251,1.30945,1608073829.4,XRP-USD
2021-04-20,31.5303,32.8,28.81,31.7028,7036100.92,SOL-USD
2021-04-20,1.30941,1.44796,1.18,1.38501,1522196293.5,XRP-USD
2021-04-21,31.6939,35.1801,30.1101,32.5534,6573327.09,SOL-USD
2021-04-21,1.385,1.4645,1.27545,1.29097,1301403506.4,XRP-USD
2021-04-22,32.5965,41.1587,31.4586,38.9,14017530.86,SOL-USD
2021-04-22,1.2911,1.41947,1.0859,1.15489,1771540957.6,XRP-USD
2021-04-23,38.8718,41.74,31.4936,37.3893,14705148.48,SOL-USD
2021-04-23,1.15489,1.19724,0.88601,1.17073,2651341963.5,XRP-USD
2021-04-24,37.3018,43.6397,34.5861,40.8401,9722785.06,SOL-USD
2021-04-24,1.17019,1.172,1.01753,1.04833,1120813592.2,XRP-USD
2021-04-25,40.8525,48.644,40.572,47.405,11964753.801,SOL-USD
2021-04-25,1.04971,1.156,0.9418,1.0351,1026066203.52,XRP-USD
2021-04-26,47.395,48.499,43.267,43.878,11079170.602,SOL-USD
2021-04-26,1.0353,1.375,1.0133,1.3629,1871916062.93,XRP-USD
2021-04-27,43.884,46.606,42.5,43.147,7101848.718,SOL-USD
2021-04-27,1.3629,1.462,1.3284,1.4017,1510880106.82,XRP-USD
2021-04-28,43.147,46.962,40.516,44.833,7855066.319,SOL-USD
2021-04-28,1.4017,1.4492,1.2814,1.3576,1092879174.17,XRP-USD
2021-04-29,44.831,46.233,40.906,42.484,5805381.221,SOL-USD
2021-04-29,1.3576,1.42,1.3263,1.3978,824625421.08,XRP-USD
2021-04-30,42.452,44.313,41.21,42.786,3302673.311,SOL-USD
2021-04-30,1.3978,1.6397,1.3745,1.5988,1429394131.02,XRP-USD
2021-05-01,42.786,49.88,42.001,49.67,5804048.045,SOL-USD
2021-05-01,1.5989,1.6666,1.5226,1.651,701328204.71,XRP-USD
2021-05-02,49.646,49.99,45.904,46.897,3794411.245,SOL-USD
2021-05-02,1.651,1.658,1.525,1.5605,602425194.39,XRP-USD
2021-05-03,46.926,49.0,44.774,45.912,3686007.369,SOL-USD
2021-05-03,1.5605,1.6216,1.47,1.5546,670988111.68,XRP-USD
2021-05-04,45.935,47.81,42.26,42.636,4180557.381,SOL-USD
2021-05-04,1.5546,1.558,1.32,1.3877,1375223308.72,XRP-USD
2021-05-05,42.636,46.0,42.305,44.98,2772821.523,SOL-USD
2021-05-05,1.3878,1.624,1.366,1.6133,1261641294.96,XRP-USD
2021-05-06,44.965,44.98,42.55,43.496,2337263.012,SOL-USD
2021-05-06,1.6137,1.7658,1.521,1.6028,1507415092.61,XRP-USD
2021-05-07,43.496,46.243,41.42,43.182,3259646.399,SOL-USD
2021-05-07,1.6028,1.695,1.505,1.5793,894697893.67,XRP-USD
2021-05-08,43.154,46.65,42.275,45.612,2539093.011,SOL-USD
2021-05-08,1.5795,1.6277,1.5404,1.5611,514586255.38,XRP-USD
2021-05-09,45.632,47.15,42.6,44.33,3095018.717,SOL-USD
2021-05-09,1.5611,1.5968,1.4249,1.5345,726954201.32,XRP-USD
2021-05-10,44.33,45.89,39.0,42.854,2869549.017,SOL-USD
2021-05-10,1.5343,1.627,1.214,1.3906,1154086820.05,XRP-USD
2021-05-11,42.868,45.18,39.7,44.538,2758407.694,SOL-USD
2021-05-11,1.391,1.4905,1.3555,1.4786,724101053.89,XRP-USD
2021-05-12,44.579,49.243,42.18,43.709,7592760.128,SOL-USD
2021-05-12,1.4788,1.547,1.235,1.2691,1028881609.0,XRP-USD
2021-05-13,43.394,45.501,37.43,41.049,7162647.061,SOL-USD
2021-05-13,1.269,1.389,1.2,1.364,1308704814.37,XRP-USD
2021-05-14,41.051,44.897,39.901,42.7,3421838.277,SOL-USD
2021-05-14,1.3644,1.4488,1.321,1.4,772801586.76,XRP-USD
2021-05-15,42.697,45.5,39.305,43.486,3357108.617,SOL-USD
2021-05-15,1.3998,1.5869,1.3211,1.4904,1495464769.52,XRP-USD
2021-05-16,43.462,52.6,41.602,46.85,13162867.429,SOL-USD
2021-05-16,1.4911,1.6131,1.3373,1.4496,1498147985.65,XRP-USD
2021-05-17,46.85,51.985,43.01,46.708,13839076.478,SOL-USD
2021-05-17,1.4496,1.565,1.3242,1.4946,1560737399.7,XRP-USD
2021-05-18,46.747,58.38,46.051,55.977,12538546.698,SOL-USD
2021-05-18,1.4952,1.705,1.4698,1.5889,1813933407.63,XRP-USD
2021-05-19,55.969,57.691,26.5,34.988,22259967.849,SOL-USD
2021-05-19,1.5893,1.6448,0.85,1.0568,3180237280.29,XRP-USD
2021-05-20,34.987,53.0,32.0,44.42,17869805.908,SOL-USD
2021-05-20,1.0565,1.2664,0.9,1.1795,1974341688.46,XRP-USD
2021-05-21,44.367,47.7,33.673,38.925,13740700.641,SOL-USD
2021-05-21,1.1802,1.2194,0.8641,1.0062,1813489499.17,XRP-USD
2021-05-22,38.925,40.0,31.134,31.222,10122098.005,SOL-USD
2021-05-22,1.0062,1.0162,0.816,0.9052,1478148766.91,XRP-USD
2021-05-23,31.222,32.4,19.117,24.536,25787150.864,SOL-USD
2021-05-23,0.9052,0.9679,0.65,0.7898,1976494217.2,XRP-USD
2021-05-24,24.53,32.19,24.496,31.416,15414302.323,SOL-USD
2021-05-24,0.7899,0.997,0.7537,0.993,1613054853.94,XRP-USD
2021-05-25,31.42,33.195,25.915,29.973,10300933.608,SOL-USD
2021-05-25,0.9934,1.07,0.8791,0.9746,1654728049.91,XRP-USD
2021-05-26,29.985,37.25,28.858,35.43,10601343.234,SOL-USD
2021-05-26,0.9747,1.0698,0.9461,1.0316,1160288119.63,XRP-USD
2021-05-27,35.427,35.594,30.976,33.747,5698854.676,SOL-USD
2021-05-27,1.0316,1.0423,0.9322,0.9747,997129594.42,XRP-USD
2021-05-28,33.761,34.551,28.0,28.989,6370726.751,SOL-USD
2021-05-28,0.9747,0.9847,0.8445,0.8985,1220369622.06,XRP-USD
2021-05-29,28.993,30.066,25.7,27.388,3911549.6,SOL-USD
2021-05-29,0.8985,0.9413,0.7911,0.8318,980984330.42,XRP-USD
2021-05-30,27.407,29.781,25.586,28.588,3964240.919,SOL-USD
2021-05-30,0.8319,0.9337,0.7974,0.9058,837581783.3,XRP-USD
2021-05-31,28.573,33.014,27.489,32.75,5173286.471,SOL-USD
2021-05-31,0.9058,1.0495,0.8789,1.0409,1221688769.45,XRP-USD
2021-06-01,32.759,33.285,29.852,30.938,4046865.202,SOL-USD
2021-06-01,1.0409,1.1,0.9742,1.0108,1130390772.85,XRP-USD
2021-06-02,30.931,35.129,30.402,33.994,4549289.133,SOL-USD
2021-06-02,1.0108,1.0498,0.9793,1.0241,673790276.52,XRP-USD
2021-06-03,33.994,41.523,33.736,39.602,7862225.094,SOL-USD
2021-06-03,1.0241,1.0789,1.0069,1.045,701176435.11,XRP-USD
2021-06-04,39.599,39.737,34.187,37.338,8825815.938,SOL-USD
2021-06-04,1.0453,1.0466,0.9156,0.9683,814525376.26,XRP-USD
2021-06-05,37.356,42.787,36.982,39.633,8654823.195,SOL-USD
2021-06-05,0.9683,0.9973,0.8921,0.923,621966894.8,XRP-USD
2021-06-06,39.663,43.4,38.912,42.205,6151664.294,SOL-USD
2021-06-06,0.923,0.9493,0.917,0.947,395443235.74,XRP-USD
2021-06-07,42.2,44.2,37.8,38.235,8050031.335,SOL-USD
2021-06-07,0.9469,0.976,0.838,0.8618,673906993.46,XRP-USD
2021-06-08,38.2,42.596,33.6,41.245,16902544.675,SOL-USD
2021-06-08,0.8619,0.8861,0.7838,0.8731,989287175.65,XRP-USD
2021-06-09,41.245,44.0,39.291,42.032,10764252.936,SOL-USD
2021-06-09,0.873,0.9218,0.83,0.9218,798994471.7,XRP-USD
2021-06-10,42.032,43.097,39.459,41.105,5155108.071,SOL-USD
2021-06-10,0.9218,0.9298,0.8522,0.8686,592646634.43,XRP-USD
2021-06-11,41.091,41.376,35.074,36.157,4760990.078,SOL-USD
2021-06-11,0.8686,0.88,0.8335,0.8471,384826199.07,XRP-USD
2021-06-12,36.131,37.64,34.1,36.476,5196242.998,SOL-USD
2021-06-12,0.8469,0.8479,0.8054,0.8326,375425465.13,XRP-USD
2021-06-13,36.492,39.442,34.72,38.706,4063329.112,SOL-USD
2021-06-13,0.8325,0.8883,0.817,0.8832,344882480.06,XRP-USD
2021-06-14,38.713,40.561,36.627,39.694,4590144.279,SOL-USD
2021-06-14,0.8833,0.93,0.8628,0.8906,441724628.58,XRP-USD
2021-06-15,39.7,41.741,39.154,39.536,3725999.561,SOL-USD
2021-06-15,0.8905,0.9017,0.8551,0.8663,367733719.97,XRP-USD
2021-06-16,39.513,41.75,37.455,39.728,5055331.868,SOL-USD
2021-06-16,0.8663,0.8733,0.8259,0.832,380134518.73,XRP-USD
2021-06-17,39.73,41.264,38.211,39.265,3274621.978,SOL-USD
2021-06-17,0.8319,0.8612,0.8234,0.8419,315642616.21,XRP-USD
2021-06-18,39.259,39.502,34.898,36.82,3777138.806,SOL-USD
2021-06-18,0.8419,0.845,0.7687,0.7972,389494745.89,XRP-USD
2021-06-19,36.802,37.318,34.901,35.19,2216638.028,SOL-USD
2021-06-19,0.7971,0.8055,0.7557,0.7582,317290687.13,XRP-USD
2021-06-20,35.195,35.949,31.3,35.257,3938821.53,SOL-USD
2021-06-20,0.7583,0.785,0.6968,0.7741,589364804.52,XRP-USD
2021-06-21,35.248,35.499,25.925,26.59,8213916.627,SOL-USD
2021-06-21,0.7741,0.7803,0.6037,0.6067,1073284195.87,XRP-USD
2021-06-22,26.597,28.813,20.187,26.958,15788825.956,SOL-USD
2021-06-22,0.6068,0.65,0.509,0.5468,1611548012.73,XRP-USD
2021-06-23,26.957,32.9,25.626,30.837,11966311.253,SOL-USD
2021-06-23,0.5468,0.6655,0.5203,0.6383,1167774271.66,XRP-USD
2021-06-24,30.835,33.0,28.481,31.141,7214092.912,SOL-USD
2021-06-24,0.6383,0.6928,0.6163,0.6731,633338243.16,XRP-USD
2021-06-25,31.144,32.989,27.949,28.641,7293143.176,SOL-USD
2021-06-25,0.6731,0.6889,0.6019,0.6111,795450033.45,XRP-USD
2021-06-26,28.619,30.181,26.659,29.698,6492984.234,SOL-USD
2021-06-26,0.611,0.6329,0.5814,0.6162,548990505.59,XRP-USD
2021-06-27,29.691,31.95,29.186,31.897,5851211.914,SOL-USD
2021-06-27,0.6163,0.6523,0.5963,0.6484,472483880.77,XRP-USD
2021-06-28,31.883,34.34,30.961,33.001,4996728.013,SOL-USD
2021-06-28,0.6483,0.6583,0.6238,0.6444,460033268.3,XRP-USD
2021-06-29,33.018,35.837,32.665,33.97,4476285.792,SOL-USD
2021-06-29,0.6444,0.734,0.6417,0.7063,718445315.27,XRP-USD
2021-06-30,33.974,36.0,31.555,35.51,5361423.665,SOL-USD
2021-06-30,0.7062,0.7145,0.6477,0.7063,634287485.15,XRP-USD
2021-07-01,35.51,35.567,32.17,33.271,4488924.899,SOL-USD
2021-07-01,0.7062,0.7064,0.644,0.6591,463328799.28,XRP-USD
2021-07-02,33.27,34.217,31.367,34.0,4324198.276,SOL-USD
2021-07-02,0.6592,0.6676,0.6329,0.6556,387562387.59,XRP-USD
2021-07-03,34.001,35.406,33.217,34.498,3063406.141,SOL-USD
2021-07-03,0.6557,0.6849,0.6433,0.6732,329367273.74,XRP-USD
2021-07-04,34.497,35.531,33.533,34.28,2972213.418,SOL-USD
2021-07-04,0.6733,0.7091,0.6655,0.696,334071078.78,XRP-USD
2021-07-05,34.278,34.49,32.37,32.908,3008984.082,SOL-USD
2021-07-05,0.696,0.697,0.6444,0.6526,407839477.88,XRP-USD
2021-07-06,32.908,35.041,32.883,34.226,3289698.061,SOL-USD
2021-07-06,0.6526,0.68,0.6511,0.6648,356111895.89,XRP-USD
2021-07-07,34.221,38.1,33.82,36.673,4609258.553,SOL-USD
2021-07-07,0.6648,0.674,0.65,0.6522,284356433.42,XRP-USD
2021-07-08,36.667,36.934,32.654,33.142,4495022.54,SOL-USD
2021-07-08,0.6521,0.6545,0.6108,0.6215,430925669.18,XRP-USD
2021-07-09,33.134,34.46,31.976,33.315,2810263.602,SOL-USD
2021-07-09,0.6214,0.6457,0.5917,0.6369,358836803.69,XRP-USD
2021-07-10,33.315,34.215,31.025,31.693,2838074.586,SOL-USD
2021-07-10,0.6369,0.6489,0.612,0.6246,279711260.06,XRP-USD
2021-07-11,31.716,32.568,31.3,32.182,1944815.804,SOL-USD
2021-07-11,0.6246,0.6449,0.6169,0.6364,201320995.42,XRP-USD
2021-07-12,32.173,32.696,30.011,30.77,2251239.269,SOL-USD
2021-07-12,0.6363,0.6575,0.6172,0.6288,356848391.96,XRP-USD
2021-07-13,30.77,31.096,28.81,29.136,1837132.436,SOL-USD
2021-07-13,0.6288,0.6426,0.6086,0.6192,315648113.8,XRP-USD
2021-07-14,29.154,31.5,27.363,31.365,3434185.178,SOL-USD
2021-07-14,0.6193,0.625,0.5851,0.6197,352306488.76,XRP-USD
2021-07-15,31.365,31.485,27.975,28.545,3643011.529,SOL-USD
2021-07-15,0.6196,0.6269,0.5874,0.5979,339655984.05,XRP-USD
2021-07-16,28.562,29.478,26.196,26.271,2923575.792,SOL-USD
2021-07-16,0.5979,0.6211,0.5874,0.5893,282511701.89,XRP-USD
2021-07-17,26.269,27.836,25.979,26.802,2122389.101,SOL-USD
2021-07-17,0.5893,0.5977,0.56,0.5821,263418042.14,XRP-USD
2021-07-18,26.789,27.756,26.233,26.673,1727601.788,SOL-USD
2021-07-18,0.5822,0.6016,0.571,0.5866,241849135.65,XRP-USD
2021-07-19,26.679,26.71,23.975,24.509,3131177.977,SOL-USD
2021-07-19,0.5867,0.5889,0.5533,0.557,294780945.07,XRP-USD
2021-07-20,24.524,24.982,22.1,23.474,3555428.542,SOL-USD
2021-07-20,0.557,0.5699,0.5157,0.5284,393704657.61,XRP-USD
2021-07-21,23.484,27.461,22.8,26.7,4561993.007,SOL-USD
2021-07-21,0.5284,0.584,0.5193,0.5719,493423679.61,XRP-USD
2021-07-22,26.706,28.17,25.91,27.699,2643783.144,SOL-USD
2021-07-22,0.5718,0.6033,0.5609,0.592,409238764.36,XRP-USD
2021-07-23,27.7,28.713,26.385,28.516,3040520.321,SOL-USD
2021-07-23,0.592,0.6101,0.5753,0.6091,359561806.43,XRP-USD
2021-07-24,28.53,29.548,28.013,28.616,2678108.81,SOL-USD
2021-07-24,0.6092,0.6205,0.5996,0.6085,319684922.3,XRP-USD
2021-07-25,28.626,28.898,26.5,28.248,2350991.534,SOL-USD
2021-07-25,0.6085,0.6118,0.5906,0.6069,259034501.15,XRP-USD
2021-07-26,28.247,31.115,27.83,28.184,6221691.897,SOL-USD
2021-07-26,0.6069,0.6793,0.6048,0.6234,803413949.18,XRP-USD
2021-07-27,28.183,28.95,26.893,28.103,3008374.757,SOL-USD
2021-07-27,0.6234,0.6528,0.6121,0.6451,427078091.95,XRP-USD
2021-07-28,28.119,28.76,27.354,27.875,2329901.559,SOL-USD
2021-07-28,0.645,0.7549,0.6308,0.7327,1172622702.04,XRP-USD
2021-07-29,27.891,31.888,27.319,31.235,3692050.445,SOL-USD
2021-07-29,0.7327,0.7665,0.697,0.7488,513356476.87,XRP-USD
2021-07-30,31.238,33.084,29.91,32.354,4970660.009,SOL-USD
2021-07-30,0.7488,0.7697,0.7115,0.7521,604445794.9,XRP-USD
2021-07-31,32.354,37.004,31.653,36.744,4320145.537,SOL-USD
2021-07-31,0.7522,0.7591,0.7367,0.746,377281828.25,XRP-USD
2021-08-01,36.742,36.822,33.165,34.165,3490975.158,SOL-USD
2021-08-01,0.7461,0.7778,0.7042,0.7242,469477766.36,XRP-USD
2021-08-02,34.178,35.95,33.0,33.167,3105881.294,SOL-USD
2021-08-02,0.7242,0.774,0.715,0.738,410656081.94,XRP-USD
2021-08-03,33.177,35.9,32.327,34.105,3490191.638,SOL-USD
2021-08-03,0.738,0.745,0.7008,0.7136,398158150.61,XRP-USD
2021-08-04,34.094,36.658,33.236,35.76,2847838.669,SOL-USD
2021-08-04,0.7136,0.7398,0.6952,0.731,330543019.03,XRP-USD
2021-08-05,35.757,38.267,35.5,37.353,4059371.083,SOL-USD
