date,account_value,reward,daily_volatility,volatility,turbulence,window
2021-09-26,1063481.897787,-1.7309600114822388,19575.474644984275,0.27044323050589697,0.022886697857931567,1
2021-09-27,1037208.397787,-2.627350091934204,19129.052436682676,0.2707490714268287,0.005841557721095304,1
2021-09-28,1029480.897787,-0.7727500200271606,18627.839191909035,0.27076288970678347,0.009208515618296121,1
2021-09-29,1136738.597787,10.725769996643066,18843.487680622064,0.29289400307380076,0.06470791942129378,1
2021-09-30,1197940.397787,6.120180130004883,19888.924609809572,0.29889962135956444,0.013277923814055669,1
2021-10-01,1303034.397787,10.509400367736816,21846.517992654015,0.30759768785130737,0.03848207626513362,1
2021-10-02,1320343.9977870001,1.7309600114822388,21589.99584852824,0.3079316118924076,0.013182692636184799,1
2021-10-03,1330853.397787,1.0509400367736816,21848.72798410674,0.3078526365415232,0.0006257275305973986,1
2021-10-04,1317871.197787,-1.2982200384140015,22338.9269744458,0.3070874983637147,0.01466457771884248,1
2021-10-05,1366708.9977870001,4.883780002593994,23365.076123754065,0.30937255385000434,0.008251651529151206,1
2021-10-06,1344453.797787,-2.225519895553589,25163.297558199054,0.309327051505162,0.09753774093560096,1
2021-10-07,1355581.397787,1.1127599477767944,24439.500476532296,0.2641951444265976,0.0156137324286357,1
2021-10-08,1295925.097787,-5.965630054473877,24527.908642804334,0.26821233017351276,0.012210983822407545,1
2021-10-09,1304270.797787,0.8345699906349182,24994.675896386856,0.2678813760547434,0.0030845582478197476,1
2021-10-10,1249250.9977870001,-5.501979827880859,24896.859404066745,0.26695544248341213,0.01374420034315228,1
2021-10-11,1277069.9977870001,2.781899929046631,26191.170071898065,0.2676958940284125,0.012348810245499851,1
2021-10-12,1373200.097787,9.61301040649414,25499.92589070146,0.2768350184908859,0.06700641494397598,1
2021-10-13,1455420.697787,8.222060203552246,26113.232918794252,0.27848706510204746,0.007649792663659298,1
2021-10-14,1461293.597787,0.5872899889945984,26064.38171589386,0.2765342098111705,0.0260385881598682,1
2021-10-15,1466857.397787,0.5563799738883972,28083.099889141315,0.2740139439762711,0.05057874078135339,1
2021-10-16,1439965.697787,-2.6891698837280273,27718.544743407598,0.27419109359212,0.001519913296296015,1
2021-10-17,1455729.797787,1.5764100551605225,28020.944411869652,0.2699444630318797,0.0005101410724070881,1
2021-10-18,1499003.797787,4.327400207519531,28266.081901619593,0.2709952174983653,0.019311496273855644,1
2021-10-19,1508894.9977870001,0.9891200065612793,29305.965808306373,0.27071153278477067,0.006898949919768538,1
2021-10-20,1549696.197787,4.080120086669922,30051.579120834904,0.24224732803146912,0.020129839972223743,1
2021-10-21,1455729.797787,-9.396639823913574,28289.66383417606,0.24422413050065767,0.024723963843361448,1
2021-10-22,1481694.197787,2.596440076828003,27596.338973407324,0.2257733729490415,0.011417019258556047,1
2021-10-23,1500858.397787,1.9164199829101562,27834.827222831234,0.22579219651636373,0.011047833086003196,1
2021-10-24,1470875.697787,-2.998270034790039,27650.87814813965,0.21070818643818826,0.0017677251195778929,1
2021-10-25,1499621.9977870001,2.8746299743652344,28667.119077134346,0.20913455747664572,0.0038820688552181817,1
2021-10-26,1477984.9977870001,-2.1637001037597656,27393.41033603317,0.20891628414008998,0.012868836485106758,1
2021-10-27,1387109.597787,-9.087539672851562,26544.076404332143,0.21886889227172993,0.009573002752475574,1
2021-10-28,1520640.797787,13.353119850158691,27473.28129395581,0.23460788521011453,0.03156959074700389,1
2021-10-29,1639335.1977869999,11.869440078735352,28224.825319110285,0.22517951538969222,0.02135250512035543,1
2021-10-30,1633153.1977869999,-0.6182000041007996,28060.10487577732,0.22161492967113033,0.003048990285924877,1
2021-10-31,1621716.4977870001,-1.1436699628829956,27805.31041917513,0.20706952928165745,0.0007118406096335811,1
2021-10-03,1000000.0,0.0,0.0,0.0,0.0,2
2021-10-04,1000000.0,0.0,22338.9269744458,0.3070874983637147,0.01466457771884248,2
2021-10-05,1036951.0326500001,3.695103168487549,23365.076123754065,0.30937255385000434,0.008251651529151206,2
2021-10-06,1020067.0326500001,-1.6884000301361084,25163.297558199054,0.309327051505162,0.09753774093560096,2
2021-10-07,1028509.0326500001,0.8442000150680542,24439.500476532296,0.2641951444265976,0.0156137324286357,2
2021-10-08,983250.5326500001,-4.52584981918335,24527.908642804334,0.26821233017351276,0.012210983822407545,2
2021-10-09,989582.0326500001,0.6331499814987183,24994.675896386856,0.2678813760547434,0.0030845582478197476,2
2021-10-10,947841.0326500001,-4.174099922180176,24896.859404066745,0.26695544248341213,0.01374420034315228,2
2021-10-11,968946.0326500001,2.1105000972747803,26191.170071898065,0.2676958940284125,0.012348810245499851,2
2021-10-12,1041875.5326500001,7.29295015335083,25499.92589070146,0.2768350184908859,0.06700641494397598,2
2021-10-13,1104252.53265,6.23769998550415,26113.232918794252,0.27848706510204746,0.007649792663659298,2
2021-10-14,1108708.03265,0.44554999470710754,26064.38171589386,0.2765342098111705,0.0260385881598682,2
2021-10-15,1112929.03265,0.4221000075340271,28083.099889141315,0.2740139439762711,0.05057874078135339,2
2021-10-16,1092527.53265,-2.0401499271392822,27718.544743407598,0.27419109359212,0.001519913296296015,2
2021-10-17,1104487.03265,1.1959500312805176,28020.944411869652,0.2699444630318797,0.0005101410724070881,2
2021-10-18,1137317.03265,3.2829999923706055,28266.081901619593,0.2709952174983653,0.019311496273855644,2
2021-10-19,1144821.03265,0.7504000067710876,29305.965808306373,0.27071153278477067,0.006898949919768538,2
2021-10-20,1175775.03265,3.095400094985962,30051.579120834904,0.24224732803146912,0.020129839972223743,2
2021-10-21,1104487.03265,-7.128799915313721,28289.66383417606,0.24422413050065767,0.024723963843361448,2
2021-10-22,1124185.03265,1.9697999954223633,27596.338973407324,0.2257733729490415,0.011417019258556047,2
2021-10-23,1138724.03265,1.4538999795913696,27834.827222831234,0.22579219651636373,0.011047833086003196,2
2021-10-24,1115977.53265,-2.2746500968933105,27650.87814813965,0.21070818643818826,0.0017677251195778929,2
2021-10-25,1137786.03265,2.180850028991699,28667.119077134346,0.20913455747664572,0.0038820688552181817,2
2021-10-26,1121371.03265,-1.6414999961853027,27393.41033603317,0.20891628414008998,0.012868836485106758,2
2021-10-27,1052428.03265,-6.8942999839782715,26544.076404332143,0.21886889227172993,0.009573002752475574,2
2021-10-28,1153732.03265,10.130399703979492,27473.28129395581,0.23460788521011453,0.03156959074700389,2
2021-10-29,1243780.03265,9.004799842834473,28224.825319110285,0.22517951538969222,0.02135250512035543,2
2021-10-30,1239090.03265,-0.4690000116825104,28060.10487577732,0.22161492967113033,0.003048990285924877,2
2021-10-31,1230413.53265,-0.8676499724388123,27805.31041917513,0.20706952928165745,0.0007118406096335811,2
2021-11-01,1293025.03265,6.261149883270264,27608.621262519915,0.21157606958470448,0.016728633249526188,2
2021-11-02,1300294.53265,0.7269499897956848,28637.097105363566,0.21160441900589105,0.021628760746422167,2
2021-11-03,1333124.53265,3.2829999923706055,28478.372657911248,0.21125235223757122,0.004406708217657528,2
2021-11-04,1310378.03265,-2.2746500968933105,27789.31006371695,0.21109399697543552,0.0033452416841734515,2
2021-11-05,1424345.03265,11.396699905395508,27573.532446271733,0.2238306563535508,0.05730137712799283,2
2021-11-06,1495633.03265,7.128799915313721,27807.4719234681,0.2270982890844675,0.008118978730912331,2
2021-11-07,1523538.53265,2.7905499935150146,28632.89160361675,0.21897270905360927,0.002897731006999341,2
2021-11-08,1532684.03265,0.9145500063896179,30591.750762295746,0.21899235142957393,0.025291158851659917,2
2021-11-09,1489301.53265,-4.338250160217285,30340.483180092717,0.21551840863113444,0.003345277785481294,2
2021-11-10,1440291.03265,-4.901050090789795,29395.839151549248,0.22099801349891038,0.007934542417658666,2
2021-11-11,1473824.53265,3.3533499240875244,29322.07855518356,0.21173188218601274,0.003979750420774038,2
2021-11-12,1470307.03265,-0.351749986410141,29026.94992496035,0.20617215950163512,0.0010838563305311296,2
2021-11-13,1523304.03265,5.299699783325195,29146.928828907894,0.20770339444666996,0.007299612887118733,2
2021-11-14,1526352.53265,0.3048500120639801,29686.531308434583,0.20778116603037958,0.004157306367764007,2
2021-11-15,1486487.53265,-3.9865000247955322,28804.141370075395,0.2091116193095896,0.008384633586735196,2
2021-11-16,1380728.03265,-10.575949668884277,27221.18513859013,0.2251553175407274,0.02074187515514174,2
2021-11-17,1355636.53265,-2.5091500282287598,27341.942673851834,0.22553605798481202,0.007931951171961105,2
2021-11-18,1247297.53265,-10.833900451660156,25790.36778058558,0.24208914217455285,0.020173610006351525,2
2021-11-19,1362671.53265,11.537400245666504,26260.663646572222,0.2574633913725496,0.03188682557898551,2
2021-11-20,1417310.03265,5.463850021362305,27008.77209755009,0.24986964479525484,0.003226525789685096,2
2021-11-21,1369706.53265,-4.760350227355957,26535.77309650042,0.2534345143577714,0.00634844956677649,2
2021-11-22,1311785.03265,-5.792150020599365,25461.01422621434,0.25835746561722256,0.01039034973973986,2
2021-11-23,1386356.03265,7.457099914550781,26008.132555314733,0.2619538759201556,0.015253152563765176,2
2021-11-24,1384480.03265,-0.1876000016927719,25833.514870047315,0.26185785099239345,0.0021689078622983554,2
2021-11-25,1498916.03265,11.443599700927734,26624.32715896873,0.27153257118509394,0.01570980916978681,2
2021-11-26,1377445.03265,-12.147100448608398,24276.964864779853,0.27775432347339174,0.04581195876275861,2
2021-11-27,1406992.03265,2.954699993133545,24730.27836990428,0.2630036919607115,0.0011472050027208666,2
2021-11-28,1433725.03265,2.67330002784729,25886.977247979765,0.2527780514561049,0.00997900579620354,2
2021-11-29,1462099.53265,2.8374500274658203,26088.14472292348,0.2529647014541108,0.005898002310981387,2
2021-11-30,1459989.03265,-0.21105000376701355,25660.878731968627,0.2527099989072324,0.03255999312563782,2
2021-12-01,1471714.03265,1.1725000143051147,25779.339315992736,0.2484229633645057,0.0032373604251452947,2
2021-12-02,1453892.03265,-1.7821999788284302,25465.273791460924,0.24904995985182768,0.0015859801141224386,2
2021-12-03,1395501.53265,-5.839049816131592,24179.102211615624,0.252134081900941,0.01725568658397071,2
2021-12-04,1333593.53265,-6.190800189971924,22113.737262534847,0.2558968260819756,0.055329478336659216,2
2021-12-05,1308267.53265,-2.532599925994873,22214.789292077476,0.2403123342186729,0.008186856416505543,2
2021-12-06,1377914.03265,6.9646501541137695,22667.374323496068,0.24106936785537755,0.0063138647489839345,2
2021-12-07,1357278.03265,-2.0636000633239746,22747.39371360303,0.24043887685693766,0.003212560807709422,2
2021-12-08,1424110.53265,6.6832499504089355,22657.446930124323,0.24610597298203107,0.01050239019317282,2
2021-12-09,1337345.53265,-8.67650032043457,21359.920561775398,0.2520620539366512,0.01940211907120187,2
2021-12-10,1295604.53265,-4.174099922180176,21217.31442140593,0.25184991819328245,0.019302693868799535,2
2021-12-11,1323979.03265,2.8374500274658203,22232.357186570807,0.2517024985649656,0.014653075649499456,2
2021-12-12,1337580.03265,1.3601000308990479,22534.67137117084,0.25204143430071624,0.0015189603226055562,2
2021-12-13,1221971.53265,-11.560850143432617,21043.828567486373,0.2627149400442673,0.02542090787413797,2
2021-12-14,1238621.03265,1.6649500131607056,21797.6510544615,0.2633693017578511,0.009226631082277099,2
2021-12-15,1269106.03265,3.0485000610351562,22006.18213630181,0.26424345158293033,0.007188578129620532,2
2021-12-16,1234165.53265,-3.4940500259399414,21442.978805487823,0.25602080776158476,0.003902341305939977,2
2021-12-17,1232524.03265,-0.16414999961853027,20754.257340777094,0.25550552482560235,0.006039727650915145,2
2021-12-18,1252222.03265,1.9697999954223633,21065.264794073257,0.24257947653054762,0.0017534440374641393,2
2021-12-19,1242607.53265,-0.9614499807357788,21001.70569884636,0.22278635839535912,0.0014399232150827503,2
2021-12-20,1229006.53265,-1.3601000308990479,21108.503428932778,0.21840705545501954,0.0034720130245188257,2
2021-12-21,1239090.03265,1.0083500146865845,22022.273354623394,0.216477481298475,0.02235831972655125,2
2021-12-22,1251518.53265,1.2428499460220337,21886.187138985377,0.21272609814775942,0.0023143661754904525,2
2021-12-23,1287631.53265,3.611299991607666,22913.377135066756,0.20642296472528404,0.014906566257140088,2
2021-12-24,1271451.03265,-1.6180499792099,22919.958467596654,0.20671213203480931,0.003772151486901031,2
2021-12-25,1283879.53265,1.2428499460220337,22710.66652977896,0.18710216862442022,0.003190200698455871,2
2021-12-26,1281534.53265,-0.2345000058412552,22894.28919820302,0.16896152617602553,0.0040414904180067395,2
2021-12-27,1322103.03265,4.056849956512451,22860.462904549615,0.17078017930473888,0.010117052678383379,2
2021-12-28,1252925.53265,-6.917749881744385,21433.78466371412,0.1768580820954211,0.016788177629132022,2
2021-12-29,1206729.03265,-4.619649887084961,20965.359122934726,0.1780892364711659,0.007514245284690622,2
2021-12-30,1216109.03265,0.9380000233650208,21256.447171962256,0.17857992387655885,0.00317605668567379,2
2021-12-31,1199459.53265,-1.6649500131607056,20839.926364765943,0.17817659939303376,0.0022498740292439794,2
2021-12-03,1000000.0,0.0,0.0,0.0,0.0,3
2021-12-04,955548.04,-4.445196151733398,22113.737262534847,0.2558968260819756,0.055329478336659216,3
2021-12-05,937404.0399999999,-1.8143999576568604,22214.789292077476,0.2403123342186729,0.008186856416505543,3
2021-12-06,987300.04,4.98960018157959,22667.374323496068,0.24106936785537755,0.0063138647489839345,3
2021-12-07,972516.0400000002,-1.4783999919891357,22747.39371360303,0.24043887685693766,0.003212560807709422,3
2021-12-08,1020396.0400000002,4.788000106811523,22657.446930124323,0.24610597298203107,0.01050239019317282,3
2021-12-09,958236.0400000002,-6.216000080108643,21359.920561775398,0.2520620539366512,0.01940211907120187,3
2021-12-10,928332.04,-2.9904000759124756,21217.31442140593,0.25184991819328245,0.019302693868799535,3
2021-12-11,948660.04,2.0327999591827393,22232.357186570807,0.2517024985649656,0.014653075649499456,3
2021-12-12,958404.0399999999,0.974399983882904,22534.67137117084,0.25204143430071624,0.0015189603226055562,3
2021-12-13,875580.04,-8.282400131225586,21043.828567486373,0.2627149400442673,0.02542090787413797,3
2021-12-14,887508.04,1.1928000450134277,21797.6510544615,0.2633693017578511,0.009226631082277099,3
2021-12-15,909348.04,2.184000015258789,22006.18213630181,0.26424345158293033,0.007188578129620532,3
2021-12-16,884316.0400000002,-2.503200054168701,21442.978805487823,0.25602080776158476,0.003902341305939977,3
2021-12-17,883140.04,-0.11760000139474869,20754.257340777094,0.25550552482560235,0.006039727650915145,3
2021-12-18,897252.04,1.4112000465393066,21065.264794073257,0.24257947653054762,0.0017534440374641393,3
2021-12-19,890364.0399999999,-0.6887999773025513,21001.70569884636,0.22278635839535912,0.0014399232150827503,3
2021-12-20,880620.04,-0.974399983882904,21108.503428932778,0.21840705545501954,0.0034720130245188257,3
2021-12-21,887844.0399999999,0.7224000096321106,22022.273354623394,0.216477481298475,0.02235831972655125,3
2021-12-22,896748.04,0.8903999924659729,21886.187138985377,0.21272609814775942,0.0023143661754904525,3
2021-12-23,922620.04,2.5871999263763428,22913.377135066756,0.20642296472528404,0.014906566257140088,3
2021-12-24,911028.04,-1.1591999530792236,22919.958467596654,0.20671213203480931,0.003772151486901031,3
2021-12-25,919932.04,0.8903999924659729,22710.66652977896,0.18710216862442022,0.003190200698455871,3
2021-12-26,918252.04,-0.1679999977350235,22894.28919820302,0.16896152617602553,0.0040414904180067395,3
2021-12-27,947316.0400000002,2.906399965286255,22860.462904549615,0.17078017930473888,0.010117052678383379,3
2021-12-28,897756.0400000002,-4.955999851226807,21433.78466371412,0.1768580820954211,0.016788177629132022,3
2021-12-29,864660.04,-3.3096001148223877,20965.359122934726,0.1780892364711659,0.007514245284690622,3
2021-12-30,871380.04,0.671999990940094,21256.447171962256,0.17857992387655885,0.00317605668567379,3
2021-12-31,859452.04,-1.1928000450134277,20839.926364765943,0.17817659939303376,0.0022498740292439794,3
2022-01-01,886164.0399999999,2.6712000370025635,21525.475293429,0.18203559806145508,0.007778059679785891,3
2022-01-02,892380.04,0.6215999722480774,21305.994951482553,0.17853917126365534,0.0072570245496385855,3
2022-01-03,860292.04,-3.2088000774383545,20928.819858973307,0.17666871965807288,0.006351043845396057,3
2022-01-04,851892.04,-0.8399999737739563,20637.221111720013,0.17602420277147177,0.005135816138123417,3
2022-01-05,796788.04,-5.51039981842041,19576.847788797753,0.17678998527845555,0.013839947493554355,3
2022-01-06,794268.04,-0.25200000405311584,19431.767446512822,0.17660119400488963,0.02354860644298023,3
2022-01-07,753108.04,-4.116000175476074,18768.576132406943,0.17250702230015735,0.011740657701925667,3
2022-01-08,722532.04,-3.0576000213623047,18851.59573437927,0.16720296537363016,0.0241729635425448,3
2022-01-09,737316.04,1.4783999919891357,18921.292978963025,0.168088081815544,0.003747391321492766,3
2022-01-10,713796.04,-2.3519999980926514,18919.756732640322,0.16702704872110713,0.010174944211144354,3
2022-01-11,779148.04,6.535200119018555,19303.199309427673,0.1951211825565617,0.05499872079521818,3
2022-01-12,819804.04,4.0655999183654785,19821.309510365078,0.1848724663863309,0.009704651265162676,3
2022-01-13,798636.04,-2.11680006980896,19220.389123203404,0.18573252445405838,0.004832000886668357,3
2022-01-14,823500.04,2.4863998889923096,19437.66042823284,0.18688325856362728,0.004348743321537812,3
2022-01-15,831060.04,0.7559999823570251,19444.01157191306,0.18540236937938206,0.000496770722473294,3
2022-01-16,837948.04,0.6887999773025513,19432.60799895772,0.1856712992655496,0.0003796009040292038,3
2022-01-17,798636.04,-3.9312000274658203,19058.22545370954,0.19039203286427386,0.008650231977874913,3
2022-01-18,792252.04,-0.6384000182151794,19140.580795999897,0.19040007890954497,0.0049714492323564095,3
2022-01-19,776292.04,-1.5959999561309814,18833.382847565,0.19102250977622806,0.0013208838465498805,3
2022-01-20,739836.04,-3.6456000804901123,18395.694972427653,0.19554706221588064,0.012470127776846033,3
2022-01-21,645252.04,-9.458399772644043,16508.77951245,0.2308955013188818,0.06541183610050237,3
2022-01-22,602244.04,-4.30079984664917,15901.939366583212,0.2340788692071093,0.012679251573118938,3
2022-01-23,645252.04,4.30079984664917,16420.49581138767,0.24940565151668062,0.022009078834178932,3
2022-01-24,624084.04,-2.11680006980896,16640.822228838333,0.24947154801099175,0.03148012182916954,3
2022-01-25,647268.04,2.3183999061584473,16773.37701220267,0.254248740994309,0.01718851061483231,3
2022-01-26,630468.04,-1.6799999475479126,16704.90575766492,0.25074374803057564,0.013522942426814129,3
2022-01-27,655332.04,2.4863998889923096,16874.58793961105,0.25250622345825346,0.049067476519151394,3
2022-01-28,648612.04,-0.671999990940094,17111.65678688264,0.2508593680058526,0.056826301903579235,3
2022-01-29,654324.04,0.5712000131607056,17310.672482144262,0.25093354924559397,0.004451691168936036,3
2022-01-30,633996.04,-2.0327999591827393,17179.523912917055,0.25193707846992996,0.013993246730892977,3
2022-01-31,629124.04,-0.487199991941452,17437.50751853665,0.24838779986453452,0.022971393131556234,3
2022-02-01,645756.04,1.6632000207901,17520.778259295446,0.25061643644168885,0.012261452742815485,3
2022-02-02,616692.04,-2.906399965286255,16701.524952599055,0.2517954738351717,0.011228928998932056,3
2022-02-03,625764.04,0.9071999788284302,16892.42939072017,0.25304945555293185,0.0029614527713316043,3
2022-02-04,671460.04,4.5696001052856445,18828.04028289898,0.25942383669437163,0.10675680123268028,3
2022-02-05,695316.04,2.3856000900268555,18730.417283535233,0.26261900412587036,0.017442654532313265,3
2022-02-06,705732.04,1.041599988937378,19189.67181823308,0.2581780084743844,0.004995614578314191,3
2022-02-07,728580.04,2.2848000526428223,19854.904738240373,0.256900504408364,0.007744556568851965,3
2022-02-08,685404.04,-4.317599773406982,19961.991447799544,0.26325465572973644,0.04085823318754774,3
2022-02-09,710772.04,2.536799907684326,20086.262549874453,0.2640211418434743,0.01872722236642917,3
2022-02-10,696996.04,-1.3775999546051025,19711.894021783453,0.24685663149679002,0.02108102129900096,3
2022-02-11,672300.04,-2.469599962234497,19218.580055308168,0.24204138929870048,0.006540319814309279,3
2022-02-12,678348.04,0.6047999858856201,19146.135160134945,0.24152800158657048,0.0021094879954964988,3
2022-02-13,668772.04,-0.9575999975204468,19080.50158032598,0.2387571276126437,0.0014017621481291224,3
2022-02-14,678012.04,0.9240000247955322,19293.59035042525,0.23911859436646962,0.0024580730372396665,3
2022-02-15,726732.04,4.872000217437744,20177.650549009802,0.25154487342476034,0.030623751165236652,3
2022-02-16,718164.04,-0.8568000197410583,19876.020517685793,0.2476028712896035,0.0015639589521274392,3
2022-02-17,676332.04,-4.183199882507324,18350.982055585533,0.2539696488015116,0.0360900585252157,3
2022-02-18,670956.04,-0.5375999808311462,18120.983549887376,0.2534550828217467,0.01291645122074745,3
2022-02-19,671964.04,0.10080000013113022,18173.514371063917,0.24939451540879623,0.0008863783765941084,3
2022-02-20,639708.04,-3.225600004196167,17412.096627556246,0.21758054323154838,0.007787226925805939,3
2022-02-21,599388.04,-4.0320000648498535,16780.777601071477,0.21641383426216784,0.032513372723427025,3
2022-02-22,629124.04,2.973599910736084,17336.958882503648,0.20981817425863053,0.014465286921568947,3
2022-02-23,614508.04,-1.4615999460220337,16889.811808142407,0.20844696960773884,0.003522946159365698,3
2022-02-24,607116.04,-0.7391999959945679,17394.501736468974,0.20508605627081325,0.02237809841667057,3
2022-02-25,630300.04,2.3183999061584473,17774.046027944478,0.20725632896665683,0.027502687126803604,3
2022-02-26,628116.04,-0.2184000015258789,17723.82284314219,0.20322476980280388,0.000960041611696672,3
2022-02-27,605268.04,-2.2848000526428223,17094.696059874503,0.20624042339036297,0.010182994026642375,3
2022-02-28,664908.04,5.964000225067139,19591.246471844395,0.22991273923687472,0.14992461726442616,3
2022-03-01,686916.04,2.2007999420166016,20169.75218650112,0.22949350984836434,0.006936651704375227,3
2022-03-02,687924.04,0.10080000013113022,19927.14670160282,0.22920554829592757,0.0025405886027662296,3
2022-02-02,1000000.0,0.0,0.0,0.0,0.0,4
2022-02-03,1000000.0,0.0,16892.42939072017,0.25304945555293185,0.0029614527713316043,4
2022-02-04,1112855.6326277715,11.285563468933105,18828.04028289898,0.25942383669437163,0.10675680123268028,4
2022-02-05,1112087.9144034584,-0.0767718255519867,18730.417283535233,0.26261900412587036,0.017442654532313265,4
2022-02-06,1134716.7423921507,2.262882709503174,19189.67181823308,0.2581780084743844,0.004995614578314191,4
