date,account_value,reward,daily_volatility,fear_greed,fear_greed_norm,fear_greed_mapped,window
2022-09-30,"893,257.33",-0.0776365622878075,8785.93823418737,21,-0.58,-2,7
2022-10-01,"884,960.65",-0.829667925834656,8737.49940162262,20,-0.6,-2,7
2022-10-02,"877,999.07",-0.696158289909363,8624.94500399085,24,-0.52,-2,7
2022-10-03,"895,368.14",1.7369065284729,8883.83605049455,24,-0.52,-2,7
2022-10-04,"923,082.51",2.77143716812134,9206.89642048225,20,-0.6,-2,7
2022-10-05,"916,823.17",-0.62593412399292,9124.86308212165,25,-0.5,-1,7
2022-10-06,"903,947.70",-1.28754687309265,9033.69009261442,26,-0.48,-1,7
2022-10-07,"889,490.98",-1.44567167758942,8836.67005120141,23,-0.54,-2,7
2022-10-08,"874,443.72",-1.50472617149353,8788.74778484398,24,-0.52,-2,7
2022-10-09,"879,870.94",0.542721688747406,8796.55470605396,22,-0.56,-2,7
2022-10-10,"858,328.38",-2.15425586700439,8660.78142794286,22,-0.56,-2,7
2022-10-11,"855,273.32",-0.305506199598312,8629.10755161596,24,-0.52,-2,7
2022-10-12,"858,537.71",0.326438963413239,8671.12334358255,20,-0.6,-2,7
2022-10-13,"857,651.14",-0.088656559586525,8775.93686606102,20,-0.6,-2,7
2022-10-14,"856,394.48",-0.125666528940201,8681.18754506548,24,-0.52,-2,7
2022-10-15,"848,063.83",-0.833064496517181,8635.46558710968,24,-0.52,-2,7
2022-10-16,"864,727.80",1.66639685630798,8718.82558320914,24,-0.52,-2,7
2022-10-17,"877,634.42",1.29066240787506,8847.6242696946,20,-0.6,-2,7
2022-10-18,"867,177.77",-1.04566514492035,8747.99702306889,22,-0.56,-2,7
2022-10-19,"857,787.09",-0.939068257808685,8658.00056391903,23,-0.54,-2,7
2022-10-20,"851,708.43",-0.607866168022156,8620.67515977851,23,-0.54,-2,7
2022-10-21,"858,651.51",0.694308280944824,8674.34445617778,23,-0.54,-2,7
2022-10-22,"863,205.70",0.455418616533279,8690.10502080895,20,-0.6,-2,7
2022-10-23,"887,859.47",2.46537756919861,8850.13351462376,23,-0.54,-2,7
2022-10-24,"878,501.39",-0.935807883739471,8741.73042974267,22,-0.56,-2,7
2022-10-25,"930,183.56",5.16821670532227,9067.49415744321,20,-0.6,-2,7
2022-10-26,"971,723.68",4.15401220321655,9368.77854769767,33,-0.34,-1,7
2022-10-27,"950,390.01",-2.13336730003357,9156.48570063986,32,-0.36,-1,7
2022-10-28,"982,059.76",3.1669750213623,9284.67410490475,30,-0.4,-1,7
2022-10-29,"1,012,537.40",3.04776334762573,9371.68562396446,34,-0.32,-1,7
2022-10-30,"1,020,317.34",0.777994751930237,9289.76289115904,34,-0.32,-1,7
2022-10-31,"1,036,917.81",1.66004705429077,9226.02862716974,31,-0.38,-1,7
2022-10-03,"1,000,000.00",0,0,-1,-1,0,8
2022-10-04,"1,035,836.33",3.58363342285156,9206.89642048225,20,-0.6,-2,8
2022-10-05,"1,026,729.45",-0.910688877105713,9124.86308212165,25,-0.5,-1,8
2022-10-06,"1,016,819.33",-0.99101197719574,9033.69009261442,26,-0.48,-1,8
2022-10-07,"994,999.05",-2.18202805519104,8836.67005120141,23,-0.54,-2,8
2022-10-08,"989,165.89",-0.583316028118134,8788.74778484398,24,-0.52,-2,8
2022-10-09,"990,325.54",0.115965001285076,8796.55470605396,22,-0.56,-2,8
2022-10-10,"974,510.94",-1.58145999908447,8660.78142794286,22,-0.56,-2,8
2022-10-11,"970,788.08",-0.37228599190712,8629.10755161596,24,-0.52,-2,8
2022-10-12,"975,748.87",0.496078997850418,8671.12334358255,20,-0.6,-2,8
2022-10-13,"986,635.99",1.088711977005,8775.93686606102,20,-0.6,-2,8
2022-10-14,"976,836.66",-0.979933023452759,8681.18754506548,24,-0.52,-2,8
2022-10-15,"971,177.31",-0.565935015678406,8635.46558710968,24,-0.52,-2,8
2022-10-16,"981,277.40",1.01000905036926,8718.82558320914,24,-0.52,-2,8
2022-10-17,"995,964.65",1.46872496604919,8847.6242696946,20,-0.6,-2,8
2022-10-18,"984,564.68",-1.13999700546265,8747.99702306889,22,-0.56,-2,8
2022-10-19,"974,053.72",-1.05109596252441,8658.00056391903,23,-0.54,-2,8
2022-10-20,"969,906.46",-0.414725989103317,8620.67515977851,23,-0.54,-2,8
2022-10-21,"976,256.70",0.635024011135101,8674.34445617778,23,-0.54,-2,8
2022-10-22,"978,437.08",0.218037992715836,8690.10502080895,20,-0.6,-2,8
2022-10-23,"997,419.65",1.89825701713562,8850.13351462376,23,-0.54,-2,8
2022-10-24,"985,110.38",-1.23092699050903,8741.73042974267,22,-0.56,-2,8
2022-10-25,"1,024,177.97",3.90675902366638,9067.49415744321,20,-0.6,-2,8
2022-10-26,"1,060,160.65",3.59826803207397,9368.77854769767,33,-0.34,-1,8
2022-10-27,"1,035,646.00",-2.45146489143372,9156.48570063986,32,-0.36,-1,8
2022-10-28,"1,051,051.98",1.5405980348587,9284.67410490475,30,-0.4,-1,8
2022-10-29,"1,062,816.30",1.17643201351166,9371.68562396446,34,-0.32,-1,8
2022-10-30,"1,053,364.77",-0.945152997970581,9289.76289115904,34,-0.32,-1,8
2022-10-31,"1,046,345.82",-0.701894998550415,9226.02862716974,31,-0.38,-1,8
2022-11-01,"1,046,057.89",-0.0287929996848106,9221.90990024662,30,-0.4,-1,8
2022-11-02,"1,028,672.27",-1.73856198787689,9079.50565712082,30,-0.4,-1,8
2022-11-03,"1,031,673.18",0.300090998411179,9100.75982223829,30,-0.4,-1,8
2022-11-04,"1,080,287.59",4.86144113540649,9512.8424738257,30,-0.4,-1,8
2022-11-05,"1,087,577.09",0.728950023651123,9589.02887603791,38,-0.24,-1,8
2022-11-06,"1,067,079.42",-2.0497670173645,9419.09469982593,40,-0.2,-1,8
2022-11-07,"1,051,350.85",-1.57285702228546,9271.34809595791,33,-0.34,-1,8
2022-11-08,"946,084.16",-10.526668548584,8361.59061687162,31,-0.38,-1,8
2022-11-09,"811,606.24",-13.4477920532227,7191.25787058611,29,-0.42,-1,8
2022-11-10,"898,225.19",8.66189479827881,7929.78173930966,22,-0.56,-2,8
2022-11-11,"871,498.79",-2.67264008522034,7685.5134197282,25,-0.5,-1,8
2022-11-12,"858,140.50",-1.33582901954651,7572.75369297208,21,-0.58,-2,8
2022-11-13,"833,538.52",-2.46019792556763,7355.03602151614,22,-0.56,-2,8
2022-11-14,"848,312.69",1.4774169921875,7486.04168007514,24,-0.52,-2,8
2022-11-15,"862,489.54",1.41768503189087,7616.76041979791,22,-0.56,-2,8
2022-11-16,"850,096.46",-1.2393079996109,7514.07972517519,23,-0.54,-2,8
2022-11-17,"851,366.24",0.126977995038033,7532.48638493736,20,-0.6,-2,8
2022-11-18,"851,943.49",0.0577250011265278,7532.00457433183,23,-0.54,-2,8
2022-11-19,"852,015.16",0.00716699985787272,7531.40512529147,23,-0.54,-2,8
2022-11-20,"829,978.08",-2.2037079334259,7351.82341736767,24,-0.52,-2,8
2022-11-21,"804,536.57",-2.54415106773376,7127.0455827565,21,-0.58,-2,8
2022-11-22,"827,289.65",2.27530789375305,7326.65638112108,22,-0.56,-2,8
2022-11-23,"846,810.51",1.95208597183228,7485.8974232486,22,-0.56,-2,8
2022-11-24,"846,857.84",0.00473299995064735,7479.44157802499,20,-0.6,-2,8
2022-11-25,"842,962.15",-0.389569014310837,7444.07743191563,20,-0.6,-2,8
2022-11-26,"839,907.95",-0.305420011281967,7410.08161950701,22,-0.56,-2,8
2022-11-27,"838,250.89",-0.165705993771553,7399.55039805948,26,-0.48,-1,8
2022-11-28,"827,061.56",-1.1189329624176,7307.13654511503,28,-0.44,-1,8
2022-11-29,"839,183.52",1.21219599246979,7404.28185509049,26,-0.48,-1,8
2022-11-30,"876,273.43",3.70899105072022,7725.72002839002,29,-0.42,-1,8
2022-12-01,"866,692.08",-0.958135008811951,7644.02583226201,27,-0.46,-1,8
2022-12-02,"872,714.32",0.602223992347717,7693.95258451005,27,-0.46,-1,8
2022-12-03,"861,609.28",-1.11050403118134,7608.81375809367,27,-0.46,-1,8
2022-12-04,"873,145.58",1.15363001823425,7703.92441036962,26,-0.48,-1,8
2022-12-05,"865,904.48",-0.724110007286072,7643.47827153028,26,-0.48,-1,8
2022-12-06,"872,197.01",0.629252970218658,7698.18643261443,25,-0.5,-1,8
2022-12-07,"859,035.19",-1.31618201732636,7589.54268045183,29,-0.42,-1,8
2022-12-08,"879,069.99",2.00347995758057,7759.85713717864,25,-0.5,-1,8
2022-12-09,"874,053.35",-0.501663982868195,7719.66732713845,26,-0.48,-1,8
2022-12-10,"874,050.90",-0.000245000002905726,7717.90290476342,27,-0.46,-1,8
2022-12-11,"871,870.28",-0.218061998486519,7699.61375449877,26,-0.48,-1,8
2022-12-12,"878,237.15",0.636686980724335,7757.83383016305,27,-0.46,-1,8
2022-12-13,"907,053.82",2.88166689872742,8015.06416838665,27,-0.46,-1,8
2022-12-14,"908,286.07",0.123225003480911,8032.44472522532,30,-0.4,-1,8
2022-12-15,"885,378.27",-2.29078006744385,7833.14239483037,31,-0.38,-1,8
2022-12-16,"847,760.64",-3.76176309585571,7520.6439967111,29,-0.42,-1,8
2022-12-17,"855,288.53",0.75278902053833,7581.47104129242,28,-0.44,-1,8
2022-12-18,"853,355.33",-0.193320006132126,7562.03618192143,26,-0.48,-1,8
2022-12-19,"838,148.31",-1.52070200443268,7427.09854886071,29,-0.42,-1,8
2022-12-20,"861,664.87",2.35165596008301,7628.74283149371,29,-0.42,-1,8
2022-12-21,"858,058.49",-0.360637992620468,7597.38087317962,26,-0.48,-1,8
2022-12-22,"857,945.98",-0.0112509997561574,7595.1168287657,28,-0.44,-1,8
2022-12-23,"855,830.72",-0.21152600646019,7574.31657110762,27,-0.46,-1,8
2022-12-24,"858,710.38",0.287966012954712,7601.78819135925,29,-0.42,-1,8
2022-12-25,"858,479.98",-0.0230400003492832,7600.64083222373,29,-0.42,-1,8
2022-12-26,"862,973.18",0.449319988489151,7639.39189452058,28,-0.44,-1,8
2022-12-27,"852,116.00",-1.08571803569794,7542.03391204698,27,-0.46,-1,8
2022-12-28,"843,876.50",-0.823949992656708,7472.30613728825,28,-0.44,-1,8
2022-12-29,"848,326.12",0.444961994886398,7510.19078649064,28,-0.44,-1,8
2022-12-30,"847,018.12",-0.130799993872643,7498.19088609305,28,-0.44,-1,8
2022-12-31,"843,715.94",-0.330217987298965,7468.25173020805,25,-0.5,-1,8
2022-12-03,"1,000,000.00",0,0,-1,-1,0,9
2022-12-04,"1,004,720.22",0.472021520137787,7703.92441036962,26,-0.48,-1,9
2022-12-05,"993,014.02",-1.17061996459961,7643.47827153028,26,-0.48,-1,9
2022-12-06,"999,211.42",0.619740009307861,7698.18643261443,25,-0.5,-1,9
2022-12-07,"978,553.42",-2.06579995155334,7589.54268045183,29,-0.42,-1,9
2022-12-08,"999,900.02",2.13466000556946,7759.85713717864,25,-0.5,-1,9
2022-12-09,"984,750.82",-1.5149199962616,7719.66732713845,26,-0.48,-1,9
2022-12-10,"992,325.42",0.757459998130798,7717.90290476342,27,-0.46,-1,9
2022-12-11,"979,242.02",-1.30833995342255,7699.61375449877,26,-0.48,-1,9
2022-12-12,"950,665.12",-2.85769009590149,7757.83383016305,27,-0.46,-1,9
2022-12-13,"937,237.42",-1.3427699804306,8015.06416838665,27,-0.46,-1,9
2022-12-14,"921,743.92",-1.54935002326965,8032.44472522532,30,-0.4,-1,9
2022-12-15,"891,101.22",-3.06427001953125,7833.14239483037,31,-0.38,-1,9
2022-12-16,"796,074.42",-9.5026798248291,7520.6439967111,29,-0.42,-1,9
2022-12-17,"833,603.12",3.75287008285522,7581.47104129242,28,-0.44,-1,9
2022-12-18,"864,245.82",3.06427001953125,7562.03618192143,26,-0.48,-1,9
2022-12-19,"827,750.02",-3.64958000183105,7427.09854886071,29,-0.42,-1,9
2022-12-20,"865,623.02",3.78730010986328,7628.74283149371,29,-0.42,-1,9
2022-12-21,"847,719.42",-1.79035997390747,7597.38087317962,26,-0.48,-1,9
2022-12-22,"846,342.22",-0.137720003724098,7595.1168287657,28,-0.44,-1,9
2022-12-23,"847,719.42",0.137720003724098,7574.31657110762,27,-0.46,-1,9
2022-12-24,"841,866.32",-0.585309982299805,7601.78819135925,29,-0.42,-1,9
2022-12-25,"837,390.42",-0.447589993476868,7600.64083222373,29,-0.42,-1,9
2022-12-26,"841,177.72",0.378729999065399,7639.39189452058,28,-0.44,-1,9
2022-12-27,"849,440.92",0.826319992542267,7542.03391204698,27,-0.46,-1,9
2022-12-28,"841,866.32",-0.757459998130798,7472.30613728825,28,-0.44,-1,9
2022-12-29,"848,063.72",0.619740009307861,7510.19078649064,28,-0.44,-1,9
2022-12-30,"846,342.22",-0.172150000929832,7498.19088609305,28,-0.44,-1,9
2022-12-31,"848,063.72",0.172150000929832,7468.25173020805,25,-0.5,-1,9
2023-01-01,"841,522.02",-0.654169976711273,7502.83918922401,26,-0.48,-1,9
2023-01-02,"844,276.42",0.275440007448196,7526.12912714246,27,-0.46,-1,9
2023-01-03,"847,375.12",0.309870004653931,7526.86776411159,26,-0.48,-1,9
2023-01-04,"891,445.52",4.40704011917114,7596.99168313938,29,-0.42,-1,9
2023-01-05,"883,870.92",-0.757459998130798,7590.05281277337,29,-0.42,-1,9
2023-01-06,"894,888.52",1.10176002979279,7641.33101276793,26,-0.48,-1,9
2023-01-07,"899,708.72",0.482019990682602,7638.7200809487,25,-0.5,-1,9
2023-01-08,"946,533.52",4.68247985839844,7716.38799699416,25,-0.5,-1,9
2023-01-09,"938,614.62",-0.791890025138855,7734.27612684528,25,-0.5,-1,9
2023-01-10,"954,108.12",1.54935002326965,7853.38263896237,26,-0.48,-1,9
2023-01-11,"980,619.22",2.65110993385315,8076.5224957321,26,-0.48,-1,9
2023-01-12,"990,603.92",0.998470008373261,8495.3300532626,30,-0.4,-1,9
2023-01-13,"1,011,261.92",2.06579995155334,8996.23931109365,31,-0.38,-1,9
2023-01-14,"1,050,512.12",3.92501997947693,9454.68369688214,46,-0.08,-1,9
2023-01-15,"1,040,527.42",-0.998470008373261,9415.60401575078,52,0.04,1,9
2023-01-16,"1,029,509.82",-1.10176002979279,9559.09564952087,45,-0.1,-1,9
2023-01-17,"1,030,887.02",0.137720003724098,9537.48540418047,51,0.02,1,9
2023-01-18,"987,160.92",-4.37261009216309,9337.02637678732,52,0.04,1,9
2023-01-19,"1,014,360.62",2.71996998786926,9512.05084108341,45,-0.1,-1,9
2023-01-20,"1,050,512.12",3.615149974823,10237.5168694182,51,0.02,1,9
2023-01-21,"1,029,509.82",-2.1002299785614,10300.6562048261,53,0.06,1,9
2023-01-22,"1,043,281.82",1.37720000743866,10263.8401938369,53,0.06,1,9
2023-01-23,"1,050,512.12",0.723029971122742,10361.7330417916,50,0,1,9
2023-01-24,"1,033,985.72",-1.65263998508453,10244.5532408603,52,0.04,1,9
2023-01-25,"1,056,709.52",2.27238011360168,10432.3698528677,51,0.02,1,9
2023-01-26,"1,049,134.92",-0.757459998130798,10411.1149088537,54,0.08,1,9
2023-01-27,"1,060,496.82",1.13619005680084,10441.3863024962,55,0.1,1,9
2023-01-28,"1,053,955.12",-0.654169976711273,10423.0837753943,52,0.04,1,9
2023-01-29,"1,092,172.42",3.82172989845276,10743.476890223,55,0.1,1,9
2023-01-30,"1,057,742.42",-3.44300007820129,10331.5786903013,61,0.22,1,9
2023-01-31,"1,074,268.82",1.65263998508453,10467.0024029264,51,0.02,1,9
2023-02-01,"1,091,483.82",1.72150003910065,10739.6425954312,56,0.12,1,9
2023-02-02,"1,113,863.32",2.23795008659363,10622.9252029666,60,0.2,1,9
2023-02-03,"1,143,817.42",2.99540996551514,10589.4649998991,60,0.2,1,9
2023-02-04,"1,137,620.02",-0.619740009307861,10539.8535866154,58,0.16,1,9
2023-02-05,"1,128,668.22",-0.895179986953735,10363.0749444179,58,0.16,1,9
2023-02-06,"1,116,617.72",-1.20504999160767,10286.9141420944,56,0.12,1,9
2023-02-07,"1,146,571.82",2.99540996551514,10497.5254145251,54,0.08,1,9
2023-02-08,"1,130,045.42",-1.65263998508453,10372.5497948394,58,0.16,1,9
2023-02-09,"1,054,299.42",-7.57460021972656,9851.48065997639,55,0.1,1,9
2023-02-10,"1,052,922.22",-0.137720003724098,9777.93229571683,48,-0.04,-1,9
2023-02-11,"1,068,760.02",1.58378005027771,9883.03836387373,49,-0.02,-1,9
2023-02-12,"1,076,334.62",0.757459998130798,9850.36506103313,50,0,1,9
2023-02-13,"1,013,327.72",-6.30069017410278,9852.60267253391,48,-0.04,-1,9
2023-02-14,"1,019,869.42",0.654169976711273,10041.778915813,50,0,1,9
2023-02-15,"1,092,861.02",7.29916000366211,11010.8289854922,53,0.06,1,9
2023-02-16,"1,048,102.02",-4.47590017318726,10642.5009407793,62,0.24,1,9
2023-02-17,"1,077,711.82",2.96097993850708,11123.6651970662,61,0.22,1,9
2023-02-18,"1,089,762.32",1.20504999160767,11152.4327402181,60,0.2,1,9
2023-02-19,"1,072,547.32",-1.72150003910065,10986.6842797705,60,0.2,1,9
2023-02-20,"1,085,975.02",1.3427699804306,11249.1984056238,58,0.16,1,9
2023-02-21,"1,072,547.32",-1.3427699804306,11075.9136469047,60,0.2,1,9
2023-02-22,"1,075,646.02",0.309870004653931,10952.1604913196,59,0.18,1,9
2023-02-23,"1,061,529.72",-1.41163003444672,10837.6794753397,56,0.12,1,9
2023-02-24,"1,040,871.72",-2.06579995155334,10492.9798558115,53,0.06,1,9
2023-02-25,"1,041,216.02",0.0344300009310246,10482.5073599434,52,0.04,1,9
2023-02-26,"1,062,906.92",2.16909003257751,10658.1242694023,51,0.02,1,9
2023-02-27,"1,048,790.62",-1.41163003444672,10631.3251890199,50,0,1,9
2023-02-28,"1,037,773.02",-1.10176002979279,10473.1788599546,53,0.06,1,9
2023-03-01,"1,042,248.92",0.447589993476868,10689.4425949979,50,0,1,9
2023-03-02,"1,032,264.22",-0.998470008373261,10616.8636480188,51,0.02,1,9
2023-02-02,"1,000,000.00",0,0,-1,-1,0,10
2023-02-03,"1,026,783.04",2.67830395698547,10589.4649998991,60,0.2,1,10
2023-02-04,"1,021,221.04",-0.55620002746582,10539.8535866154,58,0.16,1,10
2023-02-05,"1,013,187.04",-0.803399980068207,10363.0749444179,58,0.16,1,10
2023-02-06,"1,002,372.04",-1.08150005340576,10286.9141420944,56,0.12,1,10
2023-02-07,"1,029,255.04",2.68829989433289,10497.5254145251,54,0.08,1,10
2023-02-08,"1,014,423.04",-1.4831999540329,10372.5497948394,58,0.16,1,10
2023-02-09,"946,443.04",-6.7979998588562,9851.48065997639,55,0.1,1,10
2023-02-10,"945,207.04",-0.123599998652935,9777.93229571683,48,-0.04,-1,10
2023-02-11,"959,421.04",1.42139995098114,9883.03836387373,49,-0.02,-1,10
2023-02-12,"966,219.04",0.679799973964691,9850.36506103313,50,0,1,10
2023-02-13,"909,672.04",-5.65469980239868,9852.60267253391,48,-0.04,-1,10
2023-02-14,"915,543.04",0.587100028991699,10041.778915813,50,0,1,10
2023-02-15,"981,051.04",6.55079984664917,11010.8289854922,53,0.06,1,10
2023-02-16,"940,881.04",-4.01700019836426,10642.5009407793,62,0.24,1,10
2023-02-17,"967,455.04",2.65739989280701,11123.6651970662,61,0.22,1,10
2023-02-18,"978,270.04",1.08150005340576,11152.4327402181,60,0.2,1,10
2023-02-19,"962,820.04",-1.54499995708466,10986.6842797705,60,0.2,1,10
2023-02-20,"974,871.04",1.20510005950928,11249.1984056238,58,0.16,1,10
2023-02-21,"962,820.04",-1.20510005950928,11075.9136469047,60,0.2,1,10
2023-02-22,"965,601.04",0.27810001373291,10952.1604913196,59,0.18,1,10
2023-02-23,"952,932.04",-1.26689994335175,10837.6794753397,56,0.12,1,10
2023-02-24,"934,392.04",-1.85399997234344,10492.9798558115,53,0.06,1,10
2023-02-25,"934,701.04",0.0308999996632338,10482.5073599434,52,0.04,1,10
2023-02-26,"954,168.04",1.94669997692108,10658.1242694023,51,0.02,1,10
2023-02-27,"941,499.04",-1.26689994335175,10631.3251890199,50,0,1,10
2023-02-28,"931,611.04",-0.98879998922348,10473.1788599546,53,0.06,1,10
2023-03-01,"935,628.04",0.401699990034103,10689.4425949979,50,0,1,10
2023-03-02,"926,667.04",-0.896099984645844,10616.8636480188,51,0.02,1,10
2023-03-03,"897,621.04",-2.90459990501404,10113.0557506302,50,0,1,10
2023-03-04,"895,149.04",-0.24719999730587,10110.1859365438,50,0,1,10
2023-03-05,"892,368.04",-0.27810001373291,10150.2678157421,47,-0.06,-1,10
2023-03-06,"889,587.04",-0.27810001373291,10140.699763205,48,-0.04,-1,10
2023-03-07,"894,222.04",0.463499993085861,10041.323188987,49,-0.02,-1,10
2023-03-08,"887,424.04",-0.679799973964691,9816.36026911536,50,0,1,10
2023-03-09,"856,524.04",-3.08999991416931,9206.94180057635,44,-0.12,-1,10
2023-03-10,"857,451.31",0.0927272289991379,9109.61327638861,34,-0.32,-1,10
2023-03-11,"853,123.91",-0.43274000287056,9243.82671391141,33,-0.34,-1,10
2023-03-12,"890,525.01",3.74010992050171,9943.14883682562,33,-0.34,-1,10
2023-03-13,"951,726.81",6.12018013000488,10914.4415663112,49,-0.02,-1,10
2023-03-14,"953,272.31",0.1545500010252,11170.9430252488,56,0.12,1,10
2023-03-15,"946,781.21",-0.649110019207001,11000.9597697211,50,0,1,10
2023-03-16,"1,018,183.31",7.14021015167236,11325.7008134194,52,0.04,1,10
2023-03-17,"1,047,547.81",2.93645000457764,12426.6882210534,51,0.02,1,10
2023-03-18,"1,023,128.91",-2.441890001297,12205.6596371802,64,0.28,1,10
2023-03-19,"1,040,747.61",1.76187002658844,12701.1538736771,63,0.26,1,10
2023-03-20,"1,027,765.41",-1.298220038414,12592.1156139308,66,0.32,1,10
2023-03-21,"1,033,638.31",0.587289988994598,12759.7324996839,68,0.36,1,10
2023-03-22,"992,528.01",-4.11103010177612,12375.2173230722,62,0.24,1,10
2023-03-23,"1,018,183.31",2.5655300617218,12847.7292711228,57,0.14,1,10
2023-03-24,"995,619.01",-2.25642991065979,12467.4913115305,61,0.22,1,10
2023-03-25,"996,546.31",0.0927300006151199,12473.0724171793,64,0.28,1,10
2023-03-26,"1,015,710.51",1.91641998291016,12702.4169728521,64,0.28,1,10
2023-03-27,"960,072.51",-5.56379985809326,12322.6644125395,64,0.28,1,10
2023-03-28,"968,109.11",0.803659975528717,12373.6319399466,59,0.18,1,10
2023-03-29,"969,654.61",0.1545500010252,12881.2539382184,57,0.14,1,10
2023-03-30,"978,000.31",0.834569990634918,12729.734770421,60,0.2,1,10
2023-03-31,"979,545.81",0.1545500010252,12929.2686553571,63,0.26,1,10
2023-04-01,"973,363.81",-0.6182000041008,12923.9889351572,61,0.22,1,10
2023-04-02,"969,654.61",-0.37092000246048,12797.7235587454,63,0.26,1,10
2023-04-03,"954,508.71",-1.51459002494812,12620.4190845374,63,0.26,1,10
2023-04-04,"960,690.71",0.6182000041008,12779.0939663351,62,0.24,1,10
2023-04-05,"970,272.81",0.958209991455078,12772.2057070926,62,0.24,1,10
2023-04-06,"965,327.21",-0.49456000328064,12716.2887122104,63,0.26,1,10
2023-04-07,"959,145.21",-0.6182000041008,12658.6444818876,64,0.28,1,10
2023-04-08,"959,763.41",0.06182000041008,12676.8876425231,61,0.22,1,10
2023-04-09,"966,872.71",0.710929989814758,12855.5743352472,61,0.22,1,10
2023-04-10,"984,491.41",1.76187002658844,13461.5591816732,62,0.24,1,10
2023-04-11,"996,237.21",1.1745799779892,13730.1254611149,68,0.36,1,10
2023-04-12,"988,818.81",-0.74184000492096,13577.7088196115,65,0.3,1,10
2023-04-13,"1,003,655.61",1.48368000984192,13784.819471371,61,0.22,1,10
2023-04-14,"1,016,637.81",1.298220038414,13808.6965232164,68,0.36,1,10
2023-04-15,"1,029,310.91",1.2673100233078,13728.7583443102,68,0.36,1,10
2023-04-16,"1,074,748.61",4.54376983642578,13723.4780844273,68,0.36,1,10
2023-04-17,"1,050,947.91",-2.38006997108459,13323.3966014085,69,0.38,1,10
2023-04-18,"1,060,530.01",0.958209991455078,13763.3813202046,58,0.16,1,10
2023-04-19,"996,546.31",-6.39836978912354,13059.8858775676,63,0.26,1,10
2023-04-20,"983,255.01",-1.3291300535202,12798.4453060423,52,0.04,1,10
2023-04-21,"992,837.11",0.958209991455078,12356.1047090524,50,0,1,10
2023-04-22,"1,026,838.11",3.40009999275208,12608.6689345078,53,0.06,1,10
2023-04-23,"1,022,201.61",-0.463649988174439,12505.1450996069,56,0.12,1,10
2023-04-24,"1,023,747.11",0.1545500010252,12471.8435664348,53,0.06,1,10
2023-04-25,"1,046,002.31",2.22551989555359,12836.6747043955,53,0.06,1,10
2023-04-26,"1,021,892.51",-2.4109799861908,12892.5972074529,56,0.12,1,10
2023-04-27,"1,022,819.81",0.0927300006151199,13381.2349303601,59,0.18,1,10
2023-04-28,"1,001,801.01",-2.10188007354736,13310.9563072564,64,0.28,1,10
2023-04-29,"995,000.81",-0.680019974708557,13269.6250676959,64,0.28,1,10
2023-04-05,"1,000,000.00",0,0,-1,-1,0,11
2023-04-06,"994,850.13",-0.514986753463745,12716.2887122104,63,0.26,1,11
2023-04-07,"988,966.89",-0.588324666023254,12658.6444818876,64,0.28,1,11
2023-04-08,"989,722.39",0.0755499601364136,12676.8876425231,61,0.22,1,11
2023-04-09,"998,561.81",0.883942902088165,12855.5743352472,61,0.22,1,11
2023-04-10,"1,023,676.13",2.51143169403076,13461.5591816732,62,0.24,1,11
2023-04-11,"1,037,436.72",1.37605893611908,13730.1254611149,68,0.36,1,11
2023-04-12,"1,028,922.85",-0.85138726234436,13577.7088196115,65,0.3,1,11
2023-04-13,"1,044,694.61",1.57717669010162,13784.819471371,61,0.22,1,11
2023-04-14,"1,055,507.28",1.08126676082611,13808.6965232164,68,0.36,1,11
2023-04-15,"1,063,698.08",0.819080114364624,13728.7583443102,68,0.36,1,11
2023-04-16,"1,098,696.13",3.49980425834656,13723.4780844273,68,0.36,1,11
2023-04-17,"1,072,539.47",-2.61566591262817,13323.3966014085,69,0.38,1,11
2023-04-18,"1,088,449.52",1.59100544452667,13763.3813202046,58,0.16,1,11
2023-04-19,"1,025,041.53",-6.34079885482788,13059.8858775676,63,0.26,1,11
2023-04-20,"1,009,848.13",-1.51934039592743,12798.4453060423,52,0.04,1,11
2023-04-21,"1,008,383.23",-0.146489500999451,12356.1047090524,50,0,1,11
2023-04-22,"1,039,493.95",3.11107182502747,12608.6689345078,53,0.06,1,11
2023-04-23,"1,033,895.25",-0.559869945049286,12505.1450996069,56,0.12,1,11
2023-04-24,"1,034,365.70",0.0470453053712845,12471.8435664348,53,0.06,1,11
2023-04-25,"1,058,574.20",2.42084956169128,12836.6747043955,53,0.06,1,11
2023-04-26,"1,041,079.96",-1.74942362308502,12892.5972074529,56,0.12,1,11
2023-04-27,"1,051,309.77",1.02298092842102,13381.2349303601,59,0.18,1,11
2023-04-28,"1,033,710.37",-1.75994002819061,13310.9563072564,64,0.28,1,11
2023-04-29,"1,027,754.20",-0.595617532730103,13269.6250676959,64,0.28,1,11
2023-04-30,"1,064,828.51",3.70743107795715,13275.0862087454,60,0.2,1,11
2023-05-01,"1,032,969.27",-3.1859245300293,12737.342127825,63,0.26,1,11
2023-05-02,"1,021,758.90",-1.12103629112244,13013.9063345262,55,0.1,1,11
2023-05-03,"1,035,415.45",1.36565506458282,13172.992870759,64,0.28,1,11
2023-05-04,"1,028,736.03",-0.667942881584168,13091.0560981772,64,0.28,1,11
2023-05-05,"1,041,155.48",1.24194586277008,13379.6108736316,61,0.22,1,11
2023-05-06,"1,024,313.95",-1.68415343761444,13092.1177219637,60,0.2,1,11
