date,account_value,reward,daily_volatility,fear_greed,fear_greed_norm,fear_greed_mapped,window
2021-09-30,1111890.1978216826,5.6564435958862305,19888.924609809572,20.0,-0.6,-2.0,1
2021-10-01,1222624.7052226437,11.073451042175293,21846.517992654015,27.0,-0.46,-1.0,1
2021-10-02,1237897.2631043305,1.5272557735443115,21589.99584852824,54.0,0.08,1.0,1
2021-10-03,1249719.1032321653,1.1821839809417725,21848.72798410674,49.0,-0.02,-1.0,1
2021-10-04,1248624.3536617828,-0.10947495698928833,22338.9269744458,54.0,0.08,1.0,1
2021-10-05,1298653.0670976902,5.002871513366699,23365.076123754065,59.0,0.18,1.0,1
2021-10-06,1335884.205560452,3.723113775253296,25163.297558199054,68.0,0.36,1.0,1
2021-10-07,1329107.6585906085,-0.6776546835899353,24439.500476532296,76.0,0.52,2.0,1
2021-10-08,1317202.7490150146,-1.190490961074829,24527.908642804334,74.0,0.48,1.0,1
2021-10-09,1327935.7701350707,1.073302149772644,24994.675896386856,72.0,0.44,1.0,1
2021-10-10,1284322.8124552416,-4.361295700073242,24896.859404066745,71.0,0.42,1.0,1
2021-10-11,1335381.3495901378,5.10585355758667,26191.170071898065,71.0,0.42,1.0,1
2021-10-12,1326774.876781029,-0.8606472611427307,25499.92589070146,78.0,0.56,2.0,1
2021-10-13,1372185.825507771,4.541094779968262,26113.232918794252,70.0,0.4,1.0,1
2021-10-14,1411936.4718171854,3.975064516067505,26064.38171589386,70.0,0.4,1.0,1
2021-10-15,1460249.3767112868,4.8312907218933105,28083.099889141315,71.0,0.42,1.0,1
2021-10-16,1442669.2247487984,-1.7580151557922363,27718.544743407598,78.0,0.56,2.0,1
2021-10-17,1453024.332336651,1.035510778427124,28020.944411869652,79.0,0.58,2.0,1
2021-10-18,1440470.5711560894,-1.2553761005401611,28266.081901619593,78.0,0.56,2.0,1
2021-10-19,1486172.7465631105,4.570217609405518,29305.965808306373,75.0,0.5,2.0,1
2021-10-20,1564462.8709671826,7.829012393951416,30051.579120834904,82.0,0.64,2.0,1
2021-10-21,1501733.8028335234,-6.27290678024292,28289.66383417606,84.0,0.68,2.0,1
2021-10-22,1477189.6608126767,-2.454414129257202,27596.338973407324,75.0,0.5,2.0,1
2021-10-23,1525571.3768674077,4.838171482086182,27834.827222831234,74.0,0.48,1.0,1
2021-10-24,1500413.2021697096,-2.515817403793335,27650.87814813965,73.0,0.46,1.0,1
2021-10-25,1549570.284549577,4.915708065032959,28667.119077134346,72.0,0.44,1.0,1
2021-10-26,1508103.64581219,-4.146663665771484,27393.41033603317,76.0,0.52,2.0,1
2021-10-27,1437697.938149742,-7.0405707359313965,26544.076404332143,73.0,0.46,1.0,1
2021-10-28,1548466.1139038464,11.076817512512207,27473.28129395581,66.0,0.32,1.0,1
2021-10-29,1604514.018245477,5.604790210723877,28224.825319110285,70.0,0.4,1.0,1
2021-10-30,1580359.335273318,-2.415468215942383,28060.10487577732,73.0,0.46,1.0,1
2021-10-31,1567282.6988367524,-1.3076636791229248,27805.31041917513,74.0,0.48,1.0,1
2021-10-03,1000000.0,0.0,0.0,-1.0,-1.0,0.0,2
2021-10-04,993073.1189401138,-0.6926881074905396,22338.9269744458,54.0,0.08,1.0,2
2021-10-05,1026953.7294009775,3.388061046600342,23365.076123754065,59.0,0.18,1.0,2
2021-10-06,1047035.7368607642,2.0082006454467773,25163.297558199054,68.0,0.36,1.0,2
2021-10-07,1045888.5020611491,-0.11472348123788834,24439.500476532296,76.0,0.52,2.0,2
2021-10-08,1040293.4334965013,-0.5595068335533142,24527.908642804334,74.0,0.48,1.0,2
2021-10-09,1045982.5318373605,0.5689098238945007,24994.675896386856,72.0,0.44,1.0,2
2021-10-10,1005202.1110950273,-4.078042030334473,24896.859404066745,71.0,0.42,1.0,2
2021-10-11,1044916.2956381068,3.9714183807373047,26191.170071898065,71.0,0.42,1.0,2
2021-10-12,1028391.5731902902,-1.6524722576141357,25499.92589070146,78.0,0.56,2.0,2
2021-10-13,1061237.0077420664,3.284543514251709,26113.232918794252,70.0,0.4,1.0,2
2021-10-14,1106843.4489174108,4.560644149780273,26064.38171589386,70.0,0.4,1.0,2
2021-10-15,1138353.1459108666,3.1509697437286377,28083.099889141315,71.0,0.42,1.0,2
2021-10-16,1126356.141979794,-1.1997003555297852,27718.544743407598,78.0,0.56,2.0,2
2021-10-17,1132415.03032141,0.605888843536377,28020.944411869652,79.0,0.58,2.0,2
2021-10-18,1108500.2765309906,-2.3914754390716553,28266.081901619593,78.0,0.56,2.0,2
2021-10-19,1147716.8301031536,3.9216554164886475,29305.965808306373,75.0,0.5,2.0,2
2021-10-20,1223319.0173884148,7.560218811035156,30051.579120834904,82.0,0.64,2.0,2
2021-10-21,1185571.3185670308,-3.7747697830200195,28289.66383417606,84.0,0.68,2.0,2
2021-10-22,1161335.6366211628,-2.4235682487487793,27596.338973407324,75.0,0.5,2.0,2
2021-10-23,1211560.6628567413,5.022502422332764,27834.827222831234,74.0,0.48,1.0,2
2021-10-24,1189176.1315070686,-2.2384531497955322,27650.87814813965,73.0,0.46,1.0,2
2021-10-25,1229800.5536765046,4.062442302703857,28667.119077134346,72.0,0.44,1.0,2
2021-10-26,1199978.401266754,-2.982215166091919,27393.41033603317,76.0,0.52,2.0,2
2021-10-27,1142281.6500362386,-5.769675254821777,26544.076404332143,73.0,0.46,1.0,2
2021-10-28,1239221.0671981487,9.693942070007324,27473.28129395581,66.0,0.32,1.0,2
2021-10-29,1277245.837753927,3.8024771213531494,28224.825319110285,70.0,0.4,1.0,2
2021-10-30,1252187.3304462766,-2.5058507919311523,28060.10487577732,73.0,0.46,1.0,2
2021-10-31,1241774.479594929,-1.0412850379943848,27805.31041917513,74.0,0.48,1.0,2
2021-11-01,1248908.5515045081,0.7134072184562683,27608.621262519915,74.0,0.48,1.0,2
2021-11-02,1322673.7397702779,7.376518726348877,28637.097105363566,73.0,0.46,1.0,2
2021-11-03,1325226.3863753248,0.25526466965675354,28478.372657911248,76.0,0.52,2.0,2
2021-11-04,1303295.7330763193,-2.1930654048919678,27789.31006371695,73.0,0.46,1.0,2
2021-11-05,1287924.6015105427,-1.5371131896972656,27573.532446271733,73.0,0.46,1.0,2
2021-11-06,1300525.8546012577,1.2601252794265747,27807.4719234681,71.0,0.42,1.0,2
2021-11-07,1329176.016201707,2.865016222000122,28632.89160361675,73.0,0.46,1.0,2
2021-11-08,1389674.391216818,6.049837589263916,30591.750762295746,75.0,0.5,2.0,2
2021-11-09,1369099.7043519376,-2.0574686527252197,30340.483180092717,84.0,0.68,2.0,2
2021-11-10,1337422.833015013,-3.167687177658081,29395.839151549248,75.0,0.5,2.0,2
2021-11-11,1359681.7051000241,2.2258872985839844,29322.07855518356,77.0,0.54,2.0,2
2021-11-12,1344529.8085796237,-1.5151896476745605,29026.94992496035,74.0,0.48,1.0,2
2021-11-13,1340143.1256950628,-0.43866828083992004,29146.928828907894,72.0,0.44,1.0,2
2021-11-14,1338899.2559429083,-0.1243869736790657,29686.531308434583,74.0,0.48,1.0,2
2021-11-15,1317838.8255056168,-2.1060431003570557,28804.141370075395,72.0,0.44,1.0,2
2021-11-16,1219516.667703724,-9.832215309143066,27221.18513859013,71.0,0.42,1.0,2
2021-11-17,1239656.9427971435,2.0140275955200195,27341.942673851834,52.0,0.04,1.0,2
2021-11-18,1157299.7429340547,-8.235719680786133,25790.36778058558,54.0,0.08,1.0,2
2021-11-19,1235027.7636109984,7.772801876068115,26260.663646572222,34.0,-0.32,-1.0,2
2021-11-20,1269030.4234626458,3.40026593208313,27008.77209755009,43.0,-0.14,-1.0,2
2021-11-21,1227564.5585727089,-4.1465864181518555,26535.77309650042,49.0,-0.02,-1.0,2
2021-11-22,1177876.7328432687,-4.968782424926758,25461.01422621434,50.0,0.0,1.0,2
2021-11-23,1244799.8263176463,6.692309379577637,26008.132555314733,33.0,-0.34,-1.0,2
2021-11-24,1226229.9955292684,-1.8569830656051636,25833.514870047315,42.0,-0.16,-1.0,2
2021-11-25,1295251.5375356693,6.902153968811035,26624.32715896873,32.0,-0.36,-1.0,2
2021-11-26,1159922.5328726645,-13.5329008102417,24276.964864779853,47.0,-0.06,-1.0,2
2021-11-27,1176246.894624194,1.6324361562728882,24730.27836990428,21.0,-0.58,-2.0,2
2021-11-28,1233092.1231806767,5.68452262878418,25886.977247979765,27.0,-0.46,-1.0,2
2021-11-29,1271848.068709712,3.8755946159362793,26088.14472292348,33.0,-0.34,-1.0,2
2021-11-30,1315767.7975552597,4.39197301864624,25660.878731968627,40.0,-0.2,-1.0,2
2021-12-01,1304680.1688635955,-1.1087628602981567,25779.339315992736,34.0,-0.32,-1.0,2
2021-12-02,1284809.5438975566,-1.9870624542236328,25465.273791460924,32.0,-0.36,-1.0,2
2021-12-03,1203067.9461107184,-8.17416000366211,24179.102211615624,31.0,-0.38,-1.0,2
2021-12-04,1165976.104272486,-3.709184169769287,22113.737262534847,25.0,-0.5,-1.0,2
2021-12-05,1186284.5240600742,2.0308420658111572,22214.789292077476,18.0,-0.64,-2.0,2
2021-12-06,1227034.2607516826,4.0749735832214355,22667.374323496068,16.0,-0.68,-2.0,2
2021-12-07,1217127.0593283246,-0.9907201528549194,22747.39371360303,25.0,-0.5,-1.0,2
2021-12-08,1249491.718721956,3.2364659309387207,22657.446930124323,28.0,-0.44,-1.0,2
2021-12-09,1158624.1837480986,-9.086753845214844,21359.920561775398,29.0,-0.42,-1.0,2
2021-12-10,1105671.42941383,-5.2952752113342285,21217.31442140593,24.0,-0.52,-2.0,2
2021-12-11,1159668.2466604935,5.399681568145752,22232.357186570807,16.0,-0.68,-2.0,2
2021-12-12,1171671.8841365848,1.2003637552261353,22534.67137117084,27.0,-0.46,-1.0,2
2021-12-13,1075347.3085318273,-9.632457733154297,21043.828567486373,28.0,-0.44,-1.0,2
2021-12-14,1099146.727593553,2.379941940307617,21797.6510544615,21.0,-0.58,-2.0,2
2021-12-15,1140539.4006821602,4.139267444610596,22006.18213630181,28.0,-0.44,-1.0,2
2021-12-16,1121822.7531350814,-1.8716647624969482,21442.978805487823,29.0,-0.42,-1.0,2
2021-12-17,1097057.3998224104,-2.4765353202819824,20754.257340777094,23.0,-0.54,-2.0,2
2021-12-18,1120110.9445683432,2.305354356765747,21065.264794073257,24.0,-0.52,-2.0,2
2021-12-19,1110746.3487338596,-0.9364596009254456,21001.70569884636,29.0,-0.42,-1.0,2
2021-12-20,1116476.6103347195,0.573026180267334,21108.503428932778,25.0,-0.5,-1.0,2
2021-12-21,1139287.1617076595,2.281055212020874,22022.273354623394,27.0,-0.46,-1.0,2
2021-12-22,1129864.8324676133,-0.9422329068183899,21886.187138985377,45.0,-0.1,-1.0,2
2021-12-23,1169073.2434268072,3.9208409786224365,22913.377135066756,34.0,-0.32,-1.0,2
2021-12-24,1152779.917793373,-1.6293325424194336,22919.958467596654,41.0,-0.18,-1.0,2
2021-12-25,1163712.141847491,1.0932223796844482,22710.66652977896,39.0,-0.22,-1.0,2
2021-12-26,1156968.5762190088,-0.6743565797805786,22894.28919820302,37.0,-0.26,-1.0,2
2021-12-27,1150337.0612398041,-0.6631515026092529,22860.462904549615,40.0,-0.2,-1.0,2
2021-12-28,1080479.414009348,-6.985764503479004,21433.78466371412,41.0,-0.18,-1.0,2
2021-12-29,1036870.5298138636,-4.360888481140137,20965.359122934726,27.0,-0.46,-1.0,2
2021-12-30,1058409.059852265,2.153852939605713,21256.447171962256,22.0,-0.56,-2.0,2
2021-12-31,1047616.5176835262,-1.0792542695999146,20839.926364765943,28.0,-0.44,-1.0,2
2021-12-03,1000000.0,0.0,0.0,-1.0,-1.0,0.0,3
2021-12-04,971816.7300413144,-2.818326950073242,22113.737262534847,25.0,-0.5,-1.0,3
2021-12-05,964321.7476644695,-0.7494982481002808,22214.789292077476,18.0,-0.64,-2.0,3
2021-12-06,983703.7233296458,1.9381976127624512,22667.374323496068,16.0,-0.68,-2.0,3
2021-12-07,972000.3704528098,-1.170335292816162,22747.39371360303,25.0,-0.5,-1.0,3
2021-12-08,1009439.0161515544,3.7438645362854004,22657.446930124323,28.0,-0.44,-1.0,3
2021-12-09,953383.2254792948,-5.605578899383545,21359.920561775398,29.0,-0.42,-1.0,3
2021-12-10,928256.53418619,-2.512669086456299,21217.31442140593,24.0,-0.52,-2.0,3
2021-12-11,951807.1112053586,2.355057716369629,22232.357186570807,16.0,-0.68,-2.0,3
2021-12-12,962135.2572092047,1.032814621925354,22534.67137117084,27.0,-0.46,-1.0,3
2021-12-13,882468.8612960732,-7.966639518737793,21043.828567486373,28.0,-0.44,-1.0,3
2021-12-14,898067.3018555578,1.5598440170288086,21797.6510544615,21.0,-0.58,-2.0,3
2021-12-15,917785.1070495871,1.97178053855896,22006.18213630181,28.0,-0.44,-1.0,3
2021-12-16,892924.4501474348,-2.486065626144409,21442.978805487823,29.0,-0.42,-1.0,3
2021-12-17,886614.6761691293,-0.6309773921966553,20754.257340777094,23.0,-0.54,-2.0,3
2021-12-18,900659.9754153189,1.4045299291610718,21065.264794073257,24.0,-0.52,-2.0,3
2021-12-19,894481.4912209641,-0.6178483963012695,21001.70569884636,29.0,-0.42,-1.0,3
2021-12-20,887343.3849645886,-0.7138106226921082,21108.503428932778,25.0,-0.5,-1.0,3
2021-12-21,900289.3835862514,1.2945998907089233,22022.273354623394,27.0,-0.46,-1.0,3
2021-12-22,906495.5257086429,0.620614230632782,21886.187138985377,45.0,-0.1,-1.0,3
2021-12-23,935669.9939875143,2.9174468517303467,22913.377135066756,34.0,-0.32,-1.0,3
2021-12-24,926123.8730362377,-0.9546120762825012,22919.958467596654,41.0,-0.18,-1.0,3
2021-12-25,931907.4178513231,0.5783544778823853,22710.66652977896,39.0,-0.22,-1.0,3
2021-12-26,931872.5713869625,-0.003484646324068308,22894.28919820302,37.0,-0.26,-1.0,3
2021-12-27,955375.2194294463,2.35026478767395,22860.462904549615,40.0,-0.2,-1.0,3
2021-12-28,903598.9303661027,-5.177628993988037,21433.78466371412,41.0,-0.18,-1.0,3
2021-12-29,872691.0438003424,-3.0907886028289795,20965.359122934726,27.0,-0.46,-1.0,3
2021-12-30,880524.0020995855,0.7832958102226257,21256.447171962256,22.0,-0.56,-2.0,3
2021-12-31,867549.7476013761,-1.2974255084991455,20839.926364765943,28.0,-0.44,-1.0,3
2022-01-01,894757.2095126217,2.7207462787628174,21525.475293429,21.0,-0.58,-2.0,3
2022-01-02,898285.2352892783,0.352802574634552,21305.994951482553,29.0,-0.42,-1.0,3
2022-01-03,869053.0838154962,-2.92321515083313,20928.819858973307,29.0,-0.42,-1.0,3
2022-01-04,859996.3990365403,-0.9056684970855713,20637.221111720013,23.0,-0.54,-2.0,3
2022-01-05,806454.1334882659,-5.354226589202881,19576.847788797753,24.0,-0.52,-2.0,3
2022-01-06,803079.4943945933,-0.337463915348053,19431.767446512822,15.0,-0.7,-2.0,3
2022-01-07,764021.4738271412,-3.905802011489868,18768.576132406943,18.0,-0.64,-2.0,3
2022-01-08,739422.1104767242,-2.4599363803863525,18851.59573437927,10.0,-0.8,-2.0,3
2022-01-09,752170.0639914646,1.2747952938079834,18921.292978963025,23.0,-0.54,-2.0,3
2022-01-10,732786.9979397171,-1.9383065700531006,18919.756732640322,23.0,-0.54,-2.0,3
2022-01-11,789457.7661540741,5.667076587677002,19303.199309427673,21.0,-0.58,-2.0,3
2022-01-12,826883.5986930135,3.7425832748413086,19821.309510365078,22.0,-0.56,-2.0,3
2022-01-13,804790.935074948,-2.209266424179077,19220.389123203404,21.0,-0.58,-2.0,3
2022-01-14,826903.7079753372,2.2112772464752197,19437.66042823284,21.0,-0.58,-2.0,3
2022-01-15,833172.4134526545,0.6268705725669861,19444.01157191306,23.0,-0.54,-2.0,3
2022-01-16,838759.9311882678,0.5587517619132996,19432.60799895772,21.0,-0.58,-2.0,3
2022-01-17,803513.7734774424,-3.52461576461792,19058.22545370954,22.0,-0.56,-2.0,3
2022-01-18,798829.5685123607,-0.46842050552368164,19140.580795999897,24.0,-0.52,-2.0,3
2022-01-19,783312.9014947551,-1.5516667366027832,18833.382847565,24.0,-0.52,-2.0,3
2022-01-20,750013.6375185238,-3.3299264907836914,18395.694972427653,24.0,-0.52,-2.0,3
2022-01-21,657579.8008391011,-9.243383407592773,16508.77951245,19.0,-0.62,-2.0,3
2022-01-22,617516.2955711856,-4.006350517272949,15901.939366583212,13.0,-0.74,-2.0,3
2022-01-23,656864.5703938579,3.9348275661468506,16420.49581138767,11.0,-0.78,-2.0,3
2022-01-24,641036.2296159661,-1.5828341245651245,16640.822228838333,13.0,-0.74,-2.0,3
2022-01-25,661055.9981494173,2.00197696685791,16773.37701220267,12.0,-0.76,-2.0,3
2022-01-26,646787.4019353309,-1.4268596172332764,16704.90575766492,23.0,-0.54,-2.0,3
2022-01-27,668369.0246709397,2.1581623554229736,16874.58793961105,20.0,-0.6,-2.0,3
2022-01-28,664856.3418450627,-0.35126829147338867,17111.65678688264,24.0,-0.52,-2.0,3
2022-01-29,671131.3807069609,0.6275038719177246,17310.672482144262,24.0,-0.52,-2.0,3
2022-01-30,653492.9667210015,-1.7638413906097412,17179.523912917055,29.0,-0.42,-1.0,3
2022-01-31,651593.621846073,-0.18993449211120605,17437.50751853665,20.0,-0.6,-2.0,3
2022-02-01,666005.2530517065,1.4411630630493164,17520.778259295446,26.0,-0.48,-1.0,3
2022-02-02,635832.3935227725,-3.0172860622406006,16701.524952599055,28.0,-0.44,-1.0,3
2022-02-03,644730.2015934008,0.8897808194160461,16892.42939072017,20.0,-0.6,-2.0,3
2022-02-04,697283.2629669613,5.255306243896484,18828.04028289898,20.0,-0.6,-2.0,3
2022-02-05,716108.1821821415,1.882491946220398,18730.417283535233,33.0,-0.34,-1.0,3
2022-02-06,728182.1282983302,1.2073945999145508,19189.67181823308,37.0,-0.26,-1.0,3
2022-02-07,752063.869658091,2.388174057006836,19854.904738240373,45.0,-0.1,-1.0,3
2022-02-08,717480.8368615712,-3.458303213119507,19961.991447799544,48.0,-0.04,-1.0,3
2022-02-09,739399.6729567274,2.1918835639953613,20086.262549874453,54.0,0.08,1.0,3
2022-02-10,725009.2355824836,-1.4390437602996826,19711.894021783453,50.0,0.0,1.0,3
2022-02-11,700818.3937378984,-2.419084072113037,19218.580055308168,50.0,0.0,1.0,3
2022-02-12,705208.7463316381,0.4390352666378021,19146.135160134945,44.0,-0.12,-1.0,3
2022-02-13,696793.1618147435,-0.8415584564208984,19080.50158032598,44.0,-0.12,-1.0,3
2022-02-14,706067.1503007271,0.9273988604545593,19293.59035042525,46.0,-0.08,-1.0,3
2022-02-15,753063.8874209705,4.699673652648926,20177.650549009802,46.0,-0.08,-1.0,3
2022-02-16,743666.007099006,-0.9397880434989929,19876.020517685793,51.0,0.02,1.0,3
2022-02-17,697496.0306099585,-4.616997718811035,18350.982055585533,52.0,0.04,1.0,3
2022-02-18,691171.6218585201,-0.6324408650398254,18120.983549887376,30.0,-0.4,-1.0,3
2022-02-19,692369.0047295244,0.11973828822374344,18173.514371063917,25.0,-0.5,-1.0,3
2022-02-20,659963.4149768108,-3.2405588626861572,17412.096627556246,27.0,-0.46,-1.0,3
2022-02-21,622080.7207256231,-3.788269519805908,16780.777601071477,25.0,-0.5,-1.0,3
2022-02-22,650750.8141830367,2.867009401321411,17336.958882503648,20.0,-0.6,-2.0,3
2022-02-23,635306.393135311,-1.544442057609558,16889.811808142407,25.0,-0.5,-1.0,3
2022-02-24,633099.3925583261,-0.22070005536079407,17394.501736468974,23.0,-0.54,-2.0,3
2022-02-25,655235.3183550268,2.213592529296875,17774.046027944478,27.0,-0.46,-1.0,3
2022-02-26,653084.4095890268,-0.21509087085723877,17723.82284314219,26.0,-0.48,-1.0,3
2022-02-27,629350.4098439515,-2.3733999729156494,17094.696059874503,26.0,-0.48,-1.0,3
2022-02-28,697574.9217849693,6.822451114654541,19591.246471844395,20.0,-0.6,-2.0,3
2022-03-01,720064.658627232,2.2489736080169678,20169.75218650112,51.0,0.02,1.0,3
2022-03-02,719007.084782174,-0.10575738549232483,19927.14670160282,52.0,0.04,1.0,3
2022-02-02,1000000.0,0.0,0.0,-1.0,-1.0,0.0,4
2022-02-03,1011112.129828,1.111212968826294,16892.42939072017,20.0,-0.6,-2.0,4
2022-02-04,1126203.409828,11.509127616882324,18828.04028289898,20.0,-0.6,-2.0,4
2022-02-05,1121059.0218540784,-0.514438807964325,18730.417283535233,33.0,-0.34,-1.0,4
2022-02-06,1148041.3724789766,2.698235034942627,19189.67181823308,37.0,-0.26,-1.0,4
2022-02-07,1187555.226037245,3.951385259628296,19854.904738240373,45.0,-0.1,-1.0,4
2022-02-08,1192813.6536093403,0.5258427858352661,19961.991447799544,48.0,-0.04,-1.0,4
2022-02-09,1201847.1357362415,0.9033482074737549,20086.262549874453,54.0,0.08,1.0,4
2022-02-10,1178089.5604090504,-2.3757574558258057,19711.894021783453,50.0,0.0,1.0,4
2022-02-11,1147676.0824444513,-3.0413477420806885,19218.580055308168,50.0,0.0,1.0,4
2022-02-12,1143499.0399051693,-0.4177042543888092,19146.135160134945,44.0,-0.12,-1.0,4
2022-02-13,1139016.0055923655,-0.4483034312725067,19080.50158032598,44.0,-0.12,-1.0,4
2022-02-14,1152085.1978240183,1.3069192171096802,19293.59035042525,46.0,-0.08,-1.0,4
2022-02-15,1206577.1895909144,5.449199199676514,20177.650549009802,46.0,-0.08,-1.0,4
2022-02-16,1188407.9215215635,-1.8169268369674683,19876.020517685793,51.0,0.02,1.0,4
2022-02-17,1097530.057418263,-9.087786674499512,18350.982055585533,52.0,0.04,1.0,4
2022-02-18,1082888.3241198473,-1.4641733169555664,18120.983549887376,30.0,-0.4,-1.0,4
2022-02-19,1085721.2303632998,0.2832906246185303,18173.514371063917,25.0,-0.5,-1.0,4
2022-02-20,1039863.3905728034,-4.585783958435059,17412.096627556246,27.0,-0.46,-1.0,4
2022-02-21,1002429.8308346824,-3.7433559894561768,16780.777601071477,25.0,-0.5,-1.0,4
2022-02-22,1035581.7100165467,3.315187931060791,17336.958882503648,20.0,-0.6,-2.0,4
2022-02-23,1009037.7244864778,-2.6543984413146973,16889.811808142407,25.0,-0.5,-1.0,4
