date,account_value,daily_return,daily_volatility,fear_greed,fear_greed_norm,fear_greed_mapped,window
2023-07-11,1047275.34,0.002310498297,13949.9560444548,57,0.14,1,12
2023-07-12,1041651.24,-0.005370220977,13838.5571407844,64,0.28,1,12
2023-07-13,1099709.07,0.05573634223,14312.6492972576,57,0.14,1,12
2023-07-14,1061739.28,-0.03452712271,13791.2531161901,60,0.2,1,12
2023-07-15,1059379.41,-0.002222645469,13781.2776401924,56,0.12,1,12
2023-07-16,1055526.03,-0.003637393708,13758.4421499698,57,0.14,1,12
2023-07-17,1050684.37,-0.004586964094,13716.0762038161,54,0.08,1,12
2023-07-18,1042132.52,-0.008139313998,13588.7848633897,56,0.12,1,12
2023-07-19,1040129.27,-0.001922260328,13614.0564579955,50,0,1,12
2023-07-20,1039491.21,-0.000613442981,13561.4893029744,56,0.12,1,12
2023-07-21,1041024.56,0.001475096648,13609.1215040232,50,0,1,12
2023-07-22,1031397.18,-0.009247985465,13564.496254466,52,0.04,1,12
2023-07-23,1042716.44,0.01097468581,13695.7796726494,54,0.08,1,12
2023-07-24,1017107.67,-0.0245596684,13277.8760819141,55,0.1,1,12
2023-07-25,1020309.27,0.003147749343,13301.2106977281,50,0,1,12
2023-07-26,1026685.73,0.006249536476,13355.7284029621,51,0.02,1,12
2023-07-27,1021390.27,-0.005157819813,13296.804308909,51,0.02,1,12
2023-07-28,1026848.28,0.005343706671,13336.709427842,52,0.04,1,12
2023-07-29,1029416.52,0.002501090034,13353.482318886,52,0.04,1,12
2023-07-30,1022413.81,-0.006802601147,13323.662416844,52,0.04,1,12
2023-07-31,1019890.91,-0.002467591865,13302.2665258143,50,0,1,12
2023-08-01,1032365.99,0.01223177879,13519.874865329,53,0.06,1,12
2023-08-02,1014034.21,-0.01775705532,13284.0679168201,53,0.06,1,12
2023-08-03,1012842.96,-0.001174763128,13288.4391473048,52,0.04,1,12
2023-08-04,1009904.28,-0.002901417215,13251.9856673238,54,0.08,1,12
2023-08-05,1011295.49,0.001377566199,13230.5470493509,50,0,1,12
2023-08-06,1009555.32,-0.001720733472,13239.5524262819,49,-0.02,-1,12
2023-08-07,1010961.98,0.001393346132,13297.8316775631,49,-0.02,-1,12
2023-08-08,1027815.14,0.0166704192,13554.5496856746,54,0.08,1,12
2023-08-09,1024755.83,-0.002976517742,13466.3904739342,50,0,1,12
2023-08-10,1021983.18,-0.00270566892,13408.1595976389,53,0.06,1,12
2023-08-11,1020381.96,-0.001566777254,13395.4079972064,51,0.02,1,12
2023-08-12,1020793.3,0.0004031235519,13396.9692170008,54,0.08,1,12
2023-08-13,1016015.12,-0.004680849688,13339.4955643532,54,0.08,1,12
2023-08-14,1019391.75,0.003323405266,13398.2558399542,50,0,1,12
2023-08-15,1010733.23,-0.008493810157,13294.028894912,53,0.06,1,12
2023-08-16,997105.98,-0.01348253881,13078.7360273851,52,0.04,1,12
2023-08-17,925997.67,-0.07131469616,12117.3946584358,50,0,1,12
2023-08-18,911332.53,-0.01583712408,11854.0953230809,37,-0.26,-1,12
2023-08-19,914585,0.003568916826,11873.8410131806,39,-0.22,-1,12
2023-08-20,920862.79,0.006864085897,11912.9348587072,37,-0.26,-1,12
2023-08-21,914266.74,-0.007162902087,11888.6036738728,38,-0.24,-1,12
2023-08-22,902848.26,-0.01248922169,11862.0916075735,37,-0.26,-1,12
2023-08-23,922608.17,0.0218861916,12028.4006546848,37,-0.26,-1,12
2023-08-24,913049.75,-0.01036021608,11912.793820092,41,-0.18,-1,12
2023-08-25,908947.6,-0.004492800091,11858.0130765665,39,-0.22,-1,12
2023-08-26,906158.9,-0.003068053648,11839.8776352414,38,-0.24,-1,12
2023-08-27,911001.84,0.005344471041,11876.6998783117,38,-0.24,-1,12
2023-08-28,909595.18,-0.001544080306,11886.3109632926,39,-0.22,-1,12
2023-08-29,957277.89,0.05242190268,12619.4157680862,39,-0.22,-1,12
2023-08-30,943471.06,-0.01442301148,12429.3847135577,49,-0.02,-1,12
2023-08-03,1000000,0,0,-1,-1,0,13
2023-08-04,998507.76,-0.00149224,13251.9856673238,54,0.08,1,13
2023-08-05,1001038.8,0.002534822564,13230.5470493509,50,0,1,13
2023-08-06,998683.59,-0.002352765947,13239.5524262819,49,-0.02,-1,13
2023-08-07,998779.74,0.00009627673966,13297.8316775631,49,-0.02,-1,13
2023-08-08,1014264.71,0.01550388878,13554.5496856746,54,0.08,1,13
2023-08-09,1012257.53,-0.00197895084,13466.3904739342,50,0,1,13
2023-08-10,1009536.37,-0.002688209195,13408.1595976389,53,0.06,1,13
2023-08-11,1007355.81,-0.002159961805,13395.4079972064,51,0.02,1,13
2023-08-12,1007992.46,0.0006320011198,13396.9692170008,54,0.08,1,13
2023-08-13,1003468.65,-0.004487940317,13339.4955643532,54,0.08,1,13
2023-08-14,1006277.79,0.002799429758,13398.2558399542,50,0,1,13
2023-08-15,997557.14,-0.008666245133,13294.028894912,53,0.06,1,13
2023-08-16,984767.7,-0.01282075932,13078.7360273851,52,0.04,1,13
2023-08-17,916584.38,-0.06923797359,12117.3946584358,50,0,1,13
2023-08-18,903811.19,-0.01393564006,11854.0953230809,37,-0.26,-1,13
2023-08-19,907514.78,0.004097747451,11873.8410131806,39,-0.22,-1,13
2023-08-20,914468.99,0.00766291652,11912.9348587072,37,-0.26,-1,13
2023-08-21,906541.35,-0.008669118457,11888.6036738728,38,-0.24,-1,13
2023-08-22,893074.87,-0.01485478848,11862.0916075735,37,-0.26,-1,13
2023-08-23,914789.63,0.02431460198,12028.4006546848,37,-0.26,-1,13
2023-08-24,905829.72,-0.009794503246,11912.793820092,41,-0.18,-1,13
2023-08-25,901846.33,-0.004397504202,11858.0130765665,39,-0.22,-1,13
2023-08-26,898499.58,-0.003710998081,11839.8776352414,38,-0.24,-1,13
2023-08-27,903983.18,0.00610306351,11876.6998783117,38,-0.24,-1,13
2023-08-28,902099.4,-0.002083866206,11886.3109632926,39,-0.22,-1,13
2023-08-29,946502.62,0.04922209238,12619.4157680862,39,-0.22,-1,13
2023-08-30,933051.87,-0.01421100134,12429.3847135577,49,-0.02,-1,13
2023-08-31,897416.61,-0.03819215324,11804.0412153842,52,0.04,1,13
2023-09-01,889211.94,-0.00914254306,11744.4842844243,40,-0.2,-1,13
2023-09-02,892991.82,0.004250820114,11772.952203058,39,-0.22,-1,13
2023-09-03,893321.16,0.00036880517,11821.0921947293,40,-0.2,-1,13
2023-09-04,890179.62,-0.003516697175,11753.6751114449,40,-0.2,-1,13
2023-09-05,891383.89,0.001352839329,11737.0095272982,40,-0.2,-1,13
2023-09-06,890710.26,-0.0007557125584,11721.998848343,42,-0.16,-1,13
2023-09-07,900903.85,0.01144433881,11951.3786350371,41,-0.18,-1,13
2023-09-08,893130.05,-0.008628889753,11792.3019671083,46,-0.08,-1,13
2023-09-09,892601.81,-0.0005914480204,11788.4633572103,41,-0.18,-1,13
2023-09-10,884620.03,-0.008942150812,11764.5506481718,40,-0.2,-1,13
2023-09-11,852060.33,-0.03680642411,11460.5491439488,40,-0.2,-1,13
2023-09-12,874575.98,0.0264249481,11769.546993783,30,-0.4,-1,13
2023-09-13,883734.96,0.01047248062,11945.7484433621,41,-0.18,-1,13
2023-09-14,893580.87,0.0111412476,12083.3582091762,45,-0.1,-1,13
2023-09-15,900416,0.007649145399,12116.0581918296,45,-0.1,-1,13
2023-09-16,897481.21,-0.003259371224,12098.3514541619,43,-0.14,-1,13
2023-09-17,892736.86,-0.005286294518,12085.3747529878,46,-0.08,-1,13
2023-09-18,900167.58,0.008323527719,12193.0937020293,46,-0.08,-1,13
2023-09-19,906481.63,0.007014305048,12402.2273258995,46,-0.08,-1,13
2023-09-20,897025.83,-0.01043132005,12367.3055075209,47,-0.06,-1,13
2023-09-21,876745.77,-0.02260811152,12114.2660345268,47,-0.06,-1,13
2023-09-22,880535.99,0.004323054789,12117.88992764,43,-0.14,-1,13
2023-09-23,880715.03,0.0002033307009,12115.9054612393,47,-0.06,-1,13
2023-09-24,872517.71,-0.009307573643,11965.0566179809,44,-0.12,-1,13
2023-09-25,876266.97,0.00429705891,11989.5731587604,47,-0.06,-1,13
2023-09-26,878320.67,0.002343692128,11948.5082887112,46,-0.08,-1,13
2023-09-27,881264.49,0.003351646045,12018.9137343892,44,-0.12,-1,13
2023-09-28,908562.07,0.03097546799,12311.7201552568,46,-0.08,-1,13
2023-09-29,913457.68,0.005388305501,12254.667804556,48,-0.04,-1,13
2023-09-30,915170.2,0.001874766656,12280.2583944702,47,-0.06,-1,13
2023-10-01,948993.55,0.03695853514,12750.7567053594,48,-0.04,-1,13
2023-10-02,915989.22,-0.0347782448,12532.5687776564,50,0,1,13
2023-10-03,913068.17,-0.003188956743,12501.9989120069,50,0,1,13
2023-10-04,911727.12,-0.001468729328,12670.0587712458,49,-0.02,-1,13
2023-10-05,894478.99,-0.01891808374,12504.9309004275,48,-0.04,-1,13
2023-10-06,912314.62,0.01993968578,12742.2170306976,50,0,1,13
2023-10-07,907764.63,-0.004987303612,12757.0271211151,49,-0.02,-1,13
2023-10-08,907011.77,-0.0008293559532,12738.7563884575,50,0,1,13
2023-10-09,882480.5,-0.02704625321,12597.6600323296,50,0,1,13
2023-10-10,876376.04,-0.006917387976,12505.4787186852,50,0,1,13
2023-10-11,871674.9,-0.005364295446,12263.8103253335,47,-0.06,-1,13
2023-10-12,859638.93,-0.01380786575,12215.5337776738,45,-0.1,-1,13
2023-10-13,865618.61,0.006956036763,12260.7634489465,44,-0.12,-1,13
2023-10-14,866718.13,0.001270212987,12255.575015503,47,-0.06,-1,13
2023-10-15,870759.64,0.004663003876,12396.2151375679,45,-0.1,-1,13
2023-10-16,898825.13,0.03223104139,13020.1078476264,47,-0.06,-1,13
2023-10-17,883744.06,-0.01677864748,12979.026066792,52,0.04,1,13
2023-10-18,882319.78,-0.001611643081,12943.9201410941,50,0,1,13
2023-10-19,886845.5,0.005129342108,13128.4141139091,52,0.04,1,13
2023-10-20,909430.67,0.02546685979,13569.987464541,53,0.06,1,13
2023-10-21,921671.34,0.01345970661,13677.3827538881,63,0.26,1,13
2023-10-22,936782.43,0.01639531289,13707.8227789958,53,0.06,1,13
2023-10-23,1003462.18,0.07117954806,15132.37629126,53,0.06,1,13
2023-10-24,1017443.99,0.01393356947,15530.5842231521,66,0.32,1,13
2023-10-25,1022330.1,0.004802338063,15800.9323540487,72,0.44,1,13
2023-10-26,1026262.3,0.00384631148,15634.8918404474,71,0.42,1,13
2023-10-27,1014794.19,-0.0111746383,15517.6177956999,70,0.4,1,13
2023-10-28,1015275.85,0.0004746381136,15606.9268502447,65,0.3,1,13
2023-10-29,1026577.78,0.01113188105,15811.9776697856,72,0.44,1,13
2023-10-30,1031865.71,0.005151027134,15784.6110230841,68,0.36,1,13
2023-10-31,1035118.81,0.003152638922,15861.5686035839,66,0.32,1,13
2023-10-03,1000000,0,0,-1,-1,0,14
2023-10-04,999431.72,-0.00056828,12670.0587712458,49,-0.02,-1,14
2023-10-05,986319.32,-0.01311985575,12504.9309004275,48,-0.04,-1,14
2023-10-06,999431.72,0.01329427472,12742.2170306976,50,0,1,14
2023-10-07,994280.42,-0.005154229045,12757.0271211151,49,-0.02,-1,14
2023-10-08,990065.72,-0.004238944985,12738.7563884575,50,0,1,14
2023-10-09,963840.92,-0.0264879386,12597.6600323296,50,0,1,14
2023-10-10,976953.32,0.01360431968,12505.4787186852,50,0,1,14
2023-10-11,967587.32,-0.009586947307,12263.8103253335,47,-0.06,-1,14
2023-10-12,960562.82,-0.007259809895,12215.5337776738,45,-0.1,-1,14
2023-10-13,965245.82,0.004875266773,12260.7634489465,44,-0.12,-1,14
2023-10-14,967119.02,0.001940645545,12255.575015503,47,-0.06,-1,14
2023-10-15,982104.62,0.01549509387,12396.2151375679,45,-0.1,-1,14
2023-10-16,1005051.32,0.02336482238,13020.1078476264,47,-0.06,-1,14
2023-10-17,990065.72,-0.01491028339,12979.026066792,52,0.04,1,14
2023-10-18,984446.12,-0.005675986843,12943.9201410941,50,0,1,14
2023-10-19,989129.12,0.004756989646,13128.4141139091,52,0.04,1,14
2023-10-20,993343.82,0.004261021048,13569.987464541,53,0.06,1,14
2023-10-21,1003178.12,0.009900197497,13677.3827538881,63,0.26,1,14
2023-10-22,1020036.92,0.01680539045,13707.8227789958,53,0.06,1,14
2023-10-23,1070145.02,0.04912381015,15132.37629126,53,0.06,1,14
2023-10-24,1054691.12,-0.01444093998,15530.5842231521,66,0.32,1,14
2023-10-25,1040173.82,-0.01376450387,15800.9323540487,72,0.44,1,14
2023-10-26,1045325.12,0.004952345369,15634.8918404474,71,0.42,1,14
2023-10-27,1049539.82,0.004031951322,15517.6177956999,70,0.4,1,14
2023-10-28,1057032.62,0.007139128842,15606.9268502447,65,0.3,1,14
2023-10-29,1063588.82,0.006202457593,15811.9776697856,72,0.44,1,14
2023-10-30,1067803.52,0.003962715592,15784.6110230841,68,0.36,1,14
2023-10-31,1059374.12,-0.007894148916,15861.5686035839,66,0.32,1,14
2023-11-01,1067335.22,0.007514908897,16222.2379179617,66,0.32,1,14
2023-11-02,1086067.22,0.01755025005,16005.3324063166,72,0.44,1,14
2023-11-03,1078106.12,-0.007330209266,15892.8855437527,65,0.3,1,14
2023-11-04,1110418.82,0.02997172486,16048.7850636579,68,0.36,1,14
2023-11-05,1142731.52,0.02909956083,16015.499745099,70,0.4,1,14
2023-11-06,1194712.82,0.04548863761,16026.7904634091,74,0.48,1,14
2023-11-07,1153034.12,-0.03488595694,16198.739583388,68,0.36,1,14
2023-11-08,1155375.62,0.002030729151,16304.2487247166,66,0.32,1,14
2023-11-09,1178322.32,0.01986081375,16759.1489686857,69,0.38,1,14
2023-11-10,1175512.52,-0.002384576743,17051.5881470951,70,0.4,1,14
2023-11-11,1177854.02,0.001991897117,16975.9757693296,70,0.4,1,14
2023-11-12,1158653.72,-0.01630108628,16947.8405756335,73,0.46,1,14
2023-11-13,1129150.82,-0.02546308659,16664.3493594686,72,0.44,1,14
2023-11-14,1134770.42,0.004976837372,16250.8151930234,69,0.38,1,14
2023-11-15,1188156.62,0.04704581566,17317.2220096283,60,0.2,1,14
2023-11-16,1136643.62,-0.04335539535,16542.9367665163,70,0.4,1,14
2023-11-17,1146946.22,0.009064054747,16754.7251604396,63,0.26,1,14
2023-11-18,1146477.92,-0.0004083016203,16732.7808341059,69,0.38,1,14
2023-11-19,1153970.72,0.006535494377,17094.6159843404,66,0.32,1,14
2023-11-20,1185346.82,0.02718968467,17132.6353593784,69,0.38,1,14
2023-11-21,1056096.02,-0.1090404916,16354.8723282907,71,0.42,1,14
2023-11-22,1105735.82,0.04700311246,17108.776085476,62,0.24,1,14
2023-11-23,1094964.92,-0.009740934322,17055.8614412133,66,0.32,1,14
2023-11-24,1089813.62,-0.004704534279,17249.5497032029,66,0.32,1,14
2023-11-25,1097774.72,0.007305010558,17280.2303980441,73,0.46,1,14
2023-11-26,1085130.62,-0.01151793694,17128.4917531508,73,0.46,1,14
2023-11-27,1064057.12,-0.0194202427,17040.7962495888,66,0.32,1,14
2023-11-28,1075296.32,0.01056259085,17307.0487618241,68,0.36,1,14
2023-11-29,1064525.42,-0.0100166808,17328.6924843182,72,0.44,1,14
2023-11-30,1065930.32,0.001319743027,17262.0228203714,74,0.48,1,14
2023-12-01,1070145.02,0.003954010803,17705.5580941453,71,0.42,1,14
2023-12-02,1072486.52,0.002188021209,18050.1711233569,74,0.48,1,14
2023-12-03,1068271.82,-0.003929839603,18290.0554452237,73,0.46,1,14
2023-12-04,1093560.02,0.02367206504,19228.5053886434,74,0.48,1,14
2023-12-05,1082789.12,-0.0098493908,20198.876290613,75,0.5,2,14
2023-12-06,1074359.72,-0.007784895364,20066.2807784441,72,0.44,1,14
2023-12-07,1089345.32,0.01394840082,19808.0516894761,72,0.44,1,14
2023-12-08,1118848.22,0.02708314752,20228.6597874111,72,0.44,1,14
2023-12-09,1113228.62,-0.005022665183,20017.5196533942,73,0.46,1,14
2023-12-10,1123062.92,0.008834034468,20050.1459997084,74,0.48,1,14
2023-12-11,1153970.72,0.02752098698,18881.7843483454,74,0.48,1,14
2023-12-12,1192371.32,0.03327692751,18996.9980082486,67,0.34,1,14
2023-12-13,1180195.52,-0.01021141636,19633.6566902727,65,0.3,1,14
2023-12-14,1186283.42,0.00515838257,19693.4586718128,72,0.44,1,14
2023-12-15,1146946.22,-0.03316003523,19206.6883274204,70,0.4,1,14
2023-12-16,1144604.72,-0.002041508101,19364.0346382307,67,0.34,1,14
2023-12-17,1118379.92,-0.02291166509,18947.0510549731,73,0.46,1,14
2023-12-18,1131960.62,0.01214319012,19545.6693794582,65,0.3,1,14
2023-12-19,1184410.22,0.04633518081,19372.0926889247,73,0.46,1,14
2023-12-20,1219064.42,0.02925861278,20021.0228467518,74,0.48,1,14
2023-12-21,1274323.82,0.04532935183,20100.6902647817,70,0.4,1,14
2023-12-22,1269640.82,-0.003674890108,20132.8668718789,74,0.48,1,14
2023-12-23,1269172.52,-0.0003688444737,20010.7631240657,70,0.4,1,14
2023-12-24,1238733.02,-0.02398373706,19687.3335272115,71,0.42,1,14
2023-12-25,1249972.22,0.009073141523,19960.494521384,73,0.46,1,14
2023-12-26,1394208.62,0.1153916845,19458.9209328204,71,0.42,1,14
2023-12-27,1517839.82,0.08867482113,19853.3035758536,73,0.46,1,14
2023-12-28,1510815.32,-0.0046279587,19453.7037064931,73,0.46,1,14
2023-12-29,1469136.62,-0.02758689262,19231.7735816857,65,0.3,1,14
2023-12-30,1485058.82,0.01083779397,19267.0942093531,68,0.36,1,14
2023-12-31,1460238.92,-0.01671307538,19338.0692334444,67,0.34,1,14
2023-12-03,1000000,0,0,-1,-1,0,15
2023-12-04,1022880.74,0.02288074,19228.5053886434,74,0.48,1,15
2023-12-05,1044105.1,0.02074959394,20198.876290613,75,0.5,2,15
2023-12-06,1017484.11,-0.02549646583,20066.2807784441,72,0.44,1,15
2023-12-07,1071161.75,0.05275526121,19808.0516894761,72,0.44,1,15
2023-12-08,1073464.68,0.002149936739,20228.6597874111,72,0.44,1,15
2023-12-09,1065797.31,-0.007142638359,20017.5196533942,73,0.46,1,15
2023-12-10,1071187.65,0.005057565777,20050.1459997084,74,0.48,1,15
2023-12-11,1016107.29,-0.05141989828,18881.7843483454,74,0.48,1,15
2023-12-12,1008560.27,-0.007427384957,18996.9980082486,67,0.34,1,15
2023-12-13,1033344.62,0.02457399001,19633.6566902727,65,0.3,1,15
2023-12-14,1056877.29,0.02277330287,19693.4586718128,72,0.44,1,15
2023-12-15,1014602.33,-0.03999987548,19206.6883274204,70,0.4,1,15
2023-12-16,1018413.79,0.003756604817,19364.0346382307,67,0.34,1,15
2023-12-17,1002977.61,-0.0151570807,18947.0510549731,73,0.46,1,15
2023-12-18,1014354.04,0.01134265599,19545.6693794582,65,0.3,1,15
2023-12-19,998334.84,-0.01579251363,19372.0926889247,73,0.46,1,15
2023-12-20,1011114.22,0.01280069521,20021.0228467518,74,0.48,1,15
2023-12-21,1028940.82,0.01763064909,20100.6902647817,70,0.4,1,15
2023-12-22,1064569.29,0.0346263549,20132.8668718789,74,0.48,1,15
2023-12-23,1057421.18,-0.006714555893,20010.7631240657,70,0.4,1,15
2023-12-24,1037112.68,-0.0192056868,19687.3335272115,71,0.42,1,15
2023-12-25,1041151.52,0.003894311658,19960.494521384,73,0.46,1,15
2023-12-26,1028050.09,-0.0125835959,19458.9209328204,71,0.42,1,15
2023-12-27,1095187.21,0.06530530045,19853.3035758536,73,0.46,1,15
2023-12-28,1079711.31,-0.01413082609,19453.7037064931,73,0.46,1,15
2023-12-29,1058893.36,-0.01928103356,19231.7735816857,65,0.3,1,15
2023-12-30,1056355.75,-0.002396473617,19267.0942093531,68,0.36,1,15
2023-12-31,1051522.43,-0.004575466172,19338.0692334444,67,0.34,1,15
2024-01-01,1083173.94,0.0301006513,20215.303830773,65,0.3,1,15
2024-01-02,1085118.04,0.001794817922,20576.3445433736,71,0.42,1,15
2024-01-03,1022416.23,-0.05778340023,19617.4072985403,70,0.4,1,15
2024-01-04,1049108.47,0.02610701906,20217.9415687821,68,0.36,1,15
2024-01-05,1048803.88,-0.0002903322285,20216.3132868797,72,0.44,1,15
2024-01-06,1035249.88,-0.01292329315,20141.6990596413,70,0.4,1,15
2024-01-07,1026253.89,-0.008689679829,20128.7205205365,71,0.42,1,15
2024-01-08,1075289.38,0.04778105153,21527.9661744212,71,0.42,1,15
2024-01-09,1079847.84,0.00423928673,21129.408984715,76,0.52,2,15
2024-01-10,1182021.68,0.09461873814,21331.9717498943,73,0.46,1,15
2024-01-11,1196223.37,0.01201474579,21175.7813920636,76,0.52,2,15
2024-01-12,1150684.7,-0.03806870117,19524.6537886409,71,0.42,1,15
2024-01-13,1175034.23,0.02116090533,19541.924075758,64,0.28,1,15
2024-01-14,1129233.77,-0.03897797939,19040.049504341,60,0.2,1,15
2024-01-15,1149264.09,0.01773797466,19393.7571459959,52,0.04,1,15
2024-01-16,1181290.94,0.02786726765,19673.1568830475,64,0.28,1,15
2024-01-17,1155957.13,-0.02144586836,19516.6190971302,60,0.2,1,15
2024-01-18,1130141.35,-0.02233281783,18846.4193828907,63,0.26,1,15
2024-01-19,1139649.92,0.008413611271,18997.5159120572,51,0.02,1,15
2024-01-20,1131691.63,-0.006983100565,19018.6345324865,52,0.04,1,15
2024-01-21,1125516.47,-0.005456574774,18967.030954187,56,0.12,1,15
2024-01-22,1061438.2,-0.05693232548,18053.6067199167,55,0.1,1,15
2024-01-23,1030540.27,-0.02910949502,18226.1788061995,50,0,1,15
2024-01-24,1026623.32,-0.003800870392,18317.4740825208,48,-0.04,-1,15
2024-01-25,1019456.3,-0.006981158386,18262.9949350964,52,0.04,1,15
2024-01-26,1043551.83,0.02363566737,19126.9036314338,49,-0.02,-1,15
2024-01-27,1044506.69,0.0009150096551,19265.9296641408,55,0.1,1,15
2024-01-28,1039730.37,-0.004572799816,19226.2309065367,54,0.08,1,15
2024-01-29,1067375.72,0.02658896075,19810.5419007715,55,0.1,1,15
2024-01-30,1077189.79,0.009194578644,19635.4643092719,61,0.22,1,15
2024-01-31,1050529.44,-0.02474990967,19480.2575487173,60,0.2,1,15
2024-02-01,1059865.75,0.008887242608,19712.5969030229,63,0.26,1,15
2024-02-02,1062184.68,0.002187946917,19766.3843563854,63,0.26,1,15
2024-02-03,1056440.34,-0.005408042601,19680.584508021,60,0.2,1,15
2024-02-04,1054003.83,-0.002306339419,19479.1004474271,60,0.2,1,15
2024-02-05,1058623.5,0.004382972688,19536.6143997589,60,0.2,1,15
2024-02-06,1089005.91,0.02869992023,19704.5848919659,64,0.28,1,15
2024-02-07,1113039.25,0.02206906297,20281.0063479766,62,0.24,1,15
2024-02-08,1113566.31,0.0004735322676,20721.4935064349,66,0.32,1,15
2024-02-09,1144338.43,0.02763384607,21574.2173336359,72,0.44,1,15
2024-02-10,1150542.95,0.005421927497,21862.7118394875,74,0.48,1,15
2024-02-11,1153649.18,0.00269979491,22120.3068971392,71,0.42,1,15
2024-02-12,1220601,0.05803481783,22846.8455349369,70,0.4,1,15
2024-02-13,1211480.39,-0.007472228845,22749.4719901027,79,0.58,2,15
2024-02-14,1271703.56,0.04971039606,23704.7019390448,74,0.48,1,15
2024-02-15,1295137.66,0.01842732909,23729.0972126351,72,0.44,1,15
2024-02-16,1287647.27,-0.005783470153,23847.0412109721,72,0.44,1,15
2024-02-17,1279288.21,-0.006491731233,23625.6338569233,76,0.52,2,15
2024-02-18,1319309.94,0.03128437336,23838.7902889336,72,0.44,1,15
2024-02-19,1345958.34,0.02019874117,23653.576307099,75,0.5,2,15
2024-02-20,1376340.47,0.02257286061,23865.5895751664,72,0.44,1,15
2024-02-21,1360190.88,-0.01173371731,23676.7159203256,78,0.56,2,15
2024-02-22,1361648.92,0.001071937786,23410.9158228777,74,0.48,1,15
2024-02-23,1339305.1,-0.016409384,23167.0788056822,76,0.52,2,15
2024-02-24,1370698.91,0.02344037218,23538.3036496232,72,0.44,1,15
2024-02-25,1422360.86,0.03769022476,23586.2317202176,74,0.48,1,15
2024-02-26,1453837.78,0.02213005214,24863.0312495243,72,0.44,1,15
2024-02-27,1483175.11,0.0201792321,26056.369673216,79,0.58,2,15
2024-02-28,1550927.03,0.04568032429,28561.3699863995,82,0.64,2,15
2024-02-29,1529103.48,-0.01407129386,27961.7982134447,80,0.6,2,15
2024-03-01,1570866.96,0.02731239615,28531.403304647,80,0.6,2,15
2024-02-02,1000000,0,0,-1,-1,0,16
2024-02-03,995010.91,-0.00498909,19680.584508021,60,0.2,1,16
2024-02-04,999949.06,0.004962910407,19479.1004474271,60,0.2,1,16
2024-02-05,994654.33,-0.005294999727,19536.6143997589,60,0.2,1,16
2024-02-06,1001405.29,0.006787242358,19704.5848919659,64,0.28,1,16
2024-02-07,1022533.53,0.02109859036,20281.0063479766,62,0.24,1,16
2024-02-08,1054016.56,0.03078923974,20721.4935064349,66,0.32,1,16
2024-02-09,1081531.63,0.02610496936,21574.2173336359,72,0.44,1,16
2024-02-10,1085882.49,0.004022868938,21862.7118394875,74,0.48,1,16
2024-02-11,1087107.85,0.001128446228,22120.3068971392,71,0.42,1,16
2024-02-12,1116852.16,0.02736095595,22846.8455349369,70,0.4,1,16
2024-02-13,1108860.22,-0.007155772524,22749.4719901027,79,0.58,2,16
2024-02-14,1147278.95,0.03464704505,23704.7019390448,74,0.48,1,16
2024-02-15,1186101.97,0.03383921582,23729.0972126351,72,0.44,1,16
2024-02-16,1200062.21,0.01176984808,23847.0412109721,72,0.44,1,16
2024-02-17,1181221.42,-0.01569984443,23625.6338569233,76,0.52,2,16
2024-02-18,1180601.78,-0.0005245756549,23838.7902889336,72,0.44,1,16
2024-02-19,1180472.23,-0.000109732174,23653.576307099,75,0.5,2,16
2024-02-20,1191065.8,0.008974010342,23865.5895751664,72,0.44,1,16
2024-02-21,1232755.96,0.03500239869,23676.7159203256,78,0.56,2,16
2024-02-22,1233496.5,0.0006007190588,23410.9158228777,74,0.48,1,16
2024-02-23,1214699.5,-0.01523879476,23167.0788056822,76,0.52,2,16
2024-02-24,1234663.03,0.01643495367,23538.3036496232,72,0.44,1,16
2024-02-25,1249222.21,0.01179202717,23586.2317202176,74,0.48,1,16
2024-02-26,1301276.92,0.04166969622,24863.0312495243,72,0.44,1,16
2024-02-27,1313976.09,0.009759006561,26056.369673216,79,0.58,2,16
2024-02-28,1405546.48,0.06968954055,28561.3699863995,82,0.64,2,16
2024-02-29,1364084.84,-0.02949859047,27961.7982134447,80,0.6,2,16
2024-03-01,1391785.92,0.02030744657,28531.403304647,80,0.6,2,16
2024-03-02,1394281.81,0.001793300222,28344.4605294086,80,0.6,2,16
2024-03-03,1412412.58,0.01300366244,28859.7138065863,83,0.66,2,16
2024-03-04,1471317.79,0.0417053847,31245.13017282,82,0.64,2,16
2024-03-05,1380605.57,-0.06165372336,29137.8571608601,90,0.8,2,16
2024-03-06,1470547.03,0.06514638355,30178.0759718932,75,0.5,2,16
2024-03-07,1562467.29,0.06250752824,30508.4884391916,82,0.64,2,16
2024-03-08,1596402.79,0.02171917468,31115.1614612459,81,0.62,2,16
2024-03-09,1603005.95,0.004136274405,31198.8248041005,84,0.68,2,16
2024-03-10,1685108.26,0.05121772006,31496.9848705368,79,0.58,2,16
2024-03-11,1705740.79,0.01224403826,32928.3492519744,82,0.64,2,16
2024-03-12,1726338.9,0.01207575625,32648.2869902749,81,0.62,2,16
2024-03-13,1916082.2,0.109910806,33382.5508144543,81,0.62,2,16
2024-03-14,1848046.59,-0.03550766768,32623.4356832549,88,0.76,2,16
2024-03-15,1883873.81,0.01938653505,31756.7545323619,83,0.66,2,16
2024-03-16,1736369.09,-0.07829862022,29841.0108919859,81,0.62,2,16
