date,account_value,daily_return,daily_volatility,volatility,turbulence,window
2021-10-05,1366708.997787,0.037058098,23365.0761237541,0.309372553850004,0.00825165152915121,1
2021-10-06,1344453.797787,-0.01628378831,25163.2975581991,0.309327051505162,0.097537740935601,1
2021-10-07,1355581.397787,0.008276669692,24439.5004765323,0.264195144426598,0.0156137324286357,1
2021-10-08,1295925.097787,-0.04400790694,24527.9086428043,0.268212330173513,0.0122109838224075,1
2021-10-09,1304270.797787,0.00643995553,24994.6758963869,0.267881376054743,0.00308455824781975,1
2021-10-10,1249250.997787,-0.04218433786,24896.8594040667,0.266955442483412,0.0137442003431523,1
2021-10-11,1277069.997787,0.02226854335,26191.1700718981,0.267695894028413,0.0123488102454999,1
2021-10-12,1373200.097787,0.07527394753,25499.9258907015,0.276835018490886,0.067006414943976,1
2021-10-13,1455420.697787,0.05987517779,26113.2329187943,0.278487065102047,0.0076497926636593,1
2021-10-14,1461293.597787,0.004035190656,26064.3817158939,0.276534209811171,0.0260385881598682,1
2021-10-15,1466857.397787,0.00380744842,28083.0998891413,0.274013943976271,0.0505787407813534,1
2021-10-16,1439965.697787,-0.01833286592,27718.5447434076,0.27419109359212,0.00151991329629602,1
2021-10-17,1455729.797787,0.01094755245,28020.9444118697,0.26994446303188,0.000510141072407088,1
2021-10-18,1499003.797787,0.02972667048,28266.0819016196,0.270995217498365,0.0193114962738556,1
2021-10-19,1508894.997787,0.006598515637,29305.9658083064,0.270711532784771,0.00689894991976854,1
2021-10-20,1549696.197787,0.02704045017,30051.5791208349,0.242247328031469,0.0201298399722237,1
2021-10-21,1455729.797787,-0.06063536849,28289.6638341761,0.244224130500658,0.0247239638433614,1
2021-10-22,1481694.197787,0.01783600229,27596.3389734073,0.225773372949042,0.011417019258556,1
2021-10-23,1500858.397787,0.01293397789,27834.8272228312,0.225792196516364,0.0110478330860032,1
2021-10-24,1470875.697787,-0.01997703451,27650.8781481397,0.210708186438188,0.00176772511957789,1
2021-10-25,1499621.997787,0.01954366371,28667.1190771343,0.209134557476646,0.00388206885521818,1
2021-10-26,1477984.997787,-0.01442830262,27393.4103360332,0.20891628414009,0.0128688364851068,1
2021-10-27,1387109.597787,-0.06148600976,26544.0764043321,0.21886889227173,0.00957300275247557,1
2021-10-28,1520640.797787,0.0962657891,27473.2812939558,0.234607885210115,0.0315695907470039,1
2021-10-29,1639335.197787,0.0780555146,28224.8253191103,0.225179515389692,0.0213525051203554,1
2021-10-30,1633153.197787,-0.003771040851,28060.1048757773,0.22161492967113,0.00304899028592488,1
2021-10-31,1621716.497787,-0.007002833546,27805.3104191751,0.207069529281657,0.000711840609633581,1
2021-10-03,1000000,0,0,0,0,2
2021-10-04,1000000,0,22338.9269744458,0.307087498363715,0.0146645777188425,2
2021-10-05,1036951.03265,0.03695103265,23365.0761237541,0.309372553850004,0.00825165152915121,2
2021-10-06,1020067.03265,-0.01628235034,25163.2975581991,0.309327051505162,0.097537740935601,2
2021-10-07,1028509.03265,0.008275926709,24439.5004765323,0.264195144426598,0.0156137324286357,2
2021-10-08,983250.53265,-0.04400398885,24527.9086428043,0.268212330173513,0.0122109838224075,2
2021-10-09,989582.03265,0.006439355779,24994.6758963869,0.267881376054743,0.00308455824781975,2
2021-10-10,947841.03265,-0.04218043439,24896.8594040667,0.266955442483412,0.0137442003431523,2
2021-10-11,968946.03265,0.02226639201,26191.1700718981,0.267695894028413,0.0123488102454999,2
2021-10-12,1041875.53265,0.0752668338,25499.9258907015,0.276835018490886,0.067006414943976,2
2021-10-13,1104252.53265,0.0598699154,26113.2329187943,0.278487065102047,0.0076497926636593,2
2021-10-14,1108708.03265,0.004034856039,26064.3817158939,0.276534209811171,0.0260385881598682,2
2021-10-15,1112929.03265,0.003807133957,28083.0998891413,0.274013943976271,0.0505787407813534,2
2021-10-16,1092527.53265,-0.01833135753,27718.5447434076,0.27419109359212,0.00151991329629602,2
2021-10-17,1104487.03265,0.01094663488,28020.9444118697,0.26994446303188,0.000510141072407088,2
2021-10-18,1137317.03265,0.02972420593,28266.0819016196,0.270995217498365,0.0193114962738556,2
2021-10-19,1144821.03265,0.006597984365,29305.9658083064,0.270711532784771,0.00689894991976854,2
2021-10-20,1175775.03265,0.02703828731,30051.5791208349,0.242247328031469,0.0201298399722237,2
2021-10-21,1104487.03265,-0.06063064619,28289.6638341761,0.244224130500658,0.0247239638433614,2
2021-10-22,1124185.03265,0.01783452356,27596.3389734073,0.225773372949042,0.011417019258556,2
2021-10-23,1138724.03265,0.01293292437,27834.8272228312,0.225792196516364,0.0110478330860032,2
2021-10-24,1115977.53265,-0.01997542806,27650.8781481397,0.210708186438188,0.00176772511957789,2
2021-10-25,1137786.03265,0.01954206009,28667.1190771343,0.209134557476646,0.00388206885521818,2
2021-10-26,1121371.03265,-0.01442714142,27393.4103360332,0.20891628414009,0.0128688364851068,2
2021-10-27,1052428.03265,-0.06148098889,26544.0764043321,0.21886889227173,0.00957300275247557,2
2021-10-28,1153732.03265,0.0962574132,27473.2812939558,0.234607885210115,0.0315695907470039,2
2021-10-29,1243780.03265,0.07804931947,28224.8253191103,0.225179515389692,0.0213525051203554,2
2021-10-30,1239090.03265,-0.003770763219,28060.1048757773,0.22161492967113,0.00304899028592488,2
2021-10-31,1230413.53265,-0.007002316031,27805.3104191751,0.207069529281657,0.000711840609633581,2
2021-11-01,1293025.03265,0.0508865502,27608.6212625199,0.211576069584704,0.0167286332495262,2
2021-11-02,1300294.53265,0.005622087598,28637.0971053636,0.211604419005891,0.0216287607464222,2
2021-11-03,1333124.53265,0.02524812585,28478.3726579112,0.211252352237571,0.00440670821765753,2
2021-11-04,1310378.03265,-0.017062547,27789.310063717,0.211093996975436,0.00334524168417345,2
2021-11-05,1424345.03265,0.08697261184,27573.5324462717,0.223830656353551,0.0573013771279928,2
2021-11-06,1495633.03265,0.05004967081,27807.4719234681,0.227098289084468,0.00811897873091233,2
2021-11-07,1523538.53265,0.01865798588,28632.8916036168,0.218972709053609,0.00289773100699934,2
2021-11-08,1532684.03265,0.006002801901,30591.7507622957,0.218992351429574,0.0252911588516599,2
2021-11-09,1489301.53265,-0.0283049207,30340.4831800927,0.215518408631134,0.00334527778548129,2
2021-11-10,1440291.03265,-0.03290837948,29395.8391515492,0.22099801349891,0.00793454241765867,2
2021-11-11,1473824.53265,0.02328244726,29322.0785551836,0.211731882186013,0.00397975042077404,2
2021-11-12,1470307.03265,-0.002386647747,29026.9499249604,0.206172159501635,0.00108385633053113,2
2021-11-13,1523304.03265,0.03604485242,29146.9288289079,0.20770339444667,0.00729961288711873,2
2021-11-14,1526352.53265,0.002001241994,29686.5313084346,0.20778116603038,0.00415730636776401,2
2021-11-15,1486487.53265,-0.02611781954,28804.1413700754,0.20911161930959,0.0083846335867352,2
2021-11-16,1380728.03265,-0.07114724993,27221.1851385901,0.225155317540727,0.0207418751551417,2
2021-11-17,1355636.53265,-0.01817265921,27341.9426738518,0.225536057984812,0.00793195117196111,2
2021-11-18,1247297.53265,-0.07991743907,25790.3677805856,0.242089142174553,0.0201736100063515,2
2021-11-19,1362671.53265,0.09249918081,26260.6636465722,0.25746339137255,0.0318868255789855,2
2021-11-20,1417310.03265,0.04009660339,27008.7720975501,0.249869644795255,0.0032265257896851,2
2021-11-21,1369706.53265,-0.03358721727,26535.7730965004,0.253434514357771,0.00634844956677649,2
2021-11-22,1311785.03265,-0.04228752555,25461.0142262143,0.258357465617223,0.0103903497397399,2
2021-11-23,1386356.03265,0.05684696665,26008.1325553147,0.261953875920156,0.0152531525637652,2
2021-11-24,1384480.03265,-0.00135318775,25833.5148700473,0.261857850992393,0.00216890786229836,2
2021-11-25,1498916.03265,0.08265630222,26624.3271589687,0.271532571185094,0.0157098091697868,2
2021-11-26,1377445.03265,-0.08103922925,24276.9648647799,0.277754323473392,0.0458119587627586,2
2021-11-27,1406992.03265,0.02145058373,24730.2783699043,0.263003691960712,0.00114720500272087,2
2021-11-28,1433725.03265,0.01900010759,25886.9772479798,0.252778051456105,0.00997900579620354,2
2021-11-29,1462099.53265,0.0197907544,26088.1447229235,0.252964701454111,0.00589800231098139,2
2021-11-30,1459989.03265,-0.00144347218,25660.8787319686,0.252709998907232,0.0325599931256378,2
2021-12-01,1471714.03265,0.008030882245,25779.3393159927,0.248422963364506,0.00323736042514529,2
2021-12-02,1453892.03265,-0.01210968952,25465.2737914609,0.249049959851828,0.00158598011412244,2
2021-12-03,1395501.53265,-0.04016151041,24179.1022116156,0.252134081900941,0.0172556865839707,2
2021-12-04,1333593.53265,-0.04436254533,22113.7372625348,0.255896826081976,0.0553294783366592,2
2021-12-05,1308267.53265,-0.01899079396,22214.7892920775,0.240312334218673,0.00818685641650554,2
2021-12-06,1377914.03265,0.05323567104,22667.3743234961,0.241069367855378,0.00631386474898393,2
2021-12-07,1357278.03265,-0.01497626086,22747.393713603,0.240438876856938,0.00321256080770942,2
2021-12-08,1424110.53265,0.04924009554,22657.4469301243,0.246105972982031,0.0105023901931728,2
2021-12-09,1337345.53265,-0.0609257484,21359.9205617754,0.252062053936651,0.0194021190712019,2
2021-12-10,1295604.53265,-0.03121182894,21217.3144214059,0.251849918193282,0.0193026938687995,2
2021-12-11,1323979.03265,0.02190058717,22232.3571865708,0.251702498564966,0.0146530756494995,2
2021-12-12,1337580.03265,0.01027282129,22534.6713711708,0.252041434300716,0.00151896032260556,2
2021-12-13,1221971.53265,-0.08643108986,21043.8285674864,0.262714940044267,0.025420907874138,2
2021-12-14,1238621.03265,0.01362511282,21797.6510544615,0.263369301757851,0.0092266310822771,2
2021-12-15,1269106.03265,0.02461204775,22006.1821363018,0.26424345158293,0.00718857812962053,2
2021-12-16,1234165.53265,-0.02753158452,21442.9788054878,0.256020807761585,0.00390234130593998,2
2021-12-17,1232524.03265,-0.001330048487,20754.2573407771,0.255505524825602,0.00603972765091515,2
2021-12-18,1252222.03265,0.01598183847,21065.2647940733,0.242579476530548,0.00175344403746414,2
2021-12-19,1242607.53265,-0.007677951473,21001.7056988464,0.222786358395359,0.00143992321508275,2
2021-12-20,1229006.53265,-0.01094553159,21108.5034289328,0.21840705545502,0.00347201302451883,2
2021-12-21,1239090.03265,0.008204594306,22022.2733546234,0.216477481298475,0.0223583197265513,2
2021-12-22,1251518.53265,0.01003034459,21886.1871389854,0.212726098147759,0.00231436617549045,2
2021-12-23,1287631.53265,0.02885534577,22913.3771350668,0.206422964725284,0.0149065662571401,2
2021-12-24,1271451.03265,-0.01256609487,22919.9584675967,0.206712132034809,0.00377215148690103,2
2021-12-25,1283879.53265,0.009775052032,22710.666529779,0.18710216862442,0.00319020069845587,2
2021-12-26,1281534.53265,-0.001826495353,22894.289198203,0.168961526176026,0.00404149041800674,2
2021-12-27,1322103.03265,0.03165618949,22860.4629045496,0.170780179304739,0.0101170526783834,2
2021-12-28,1252925.53265,-0.05232383429,21433.7846637141,0.176858082095421,0.016788177629132,2
2021-12-29,1206729.03265,-0.03687090637,20965.3591229347,0.178089236471166,0.00751424528469062,2
2021-12-30,1216109.03265,0.007773078915,21256.4471719623,0.178579923876559,0.00317605668567379,2
2021-12-31,1199459.53265,-0.01369079544,20839.9263647659,0.178176599393034,0.00224987402924398,2
2021-12-03,1000000,-0.166291173,0,0,0,3
2021-12-04,955548.04,-0.04445196,22113.7372625348,0.255896826081976,0.0553294783366592,3
2021-12-05,937404.04,-0.01898805632,22214.7892920775,0.240312334218673,0.00818685641650554,3
2021-12-06,987300.04,0.05322784826,22667.3743234961,0.241069367855378,0.00631386474898393,3
2021-12-07,972516.04,-0.01497417138,22747.393713603,0.240438876856938,0.00321256080770942,3
2021-12-08,1020396.04,0.04923312113,22657.4469301243,0.246105972982031,0.0105023901931728,3
2021-12-09,958236.04,-0.06091752375,21359.9205617754,0.252062053936651,0.0194021190712019,3
2021-12-10,928332.04,-0.03120734219,21217.3144214059,0.251849918193282,0.0193026938687995,3
2021-12-11,948660.04,0.02189733751,22232.3571865708,0.251702498564966,0.0146530756494995,3
2021-12-12,958404.04,0.01027132965,22534.6713711708,0.252041434300716,0.00151896032260556,3
2021-12-13,875580.04,-0.08641866743,21043.8285674864,0.262714940044267,0.025420907874138,3
2021-12-14,887508.04,0.01362296929,21797.6510544615,0.263369301757851,0.0092266310822771,3
2021-12-15,909348.04,0.02460822777,22006.1821363018,0.26424345158293,0.00718857812962053,3
2021-12-16,884316.04,-0.02752741404,21442.9788054878,0.256020807761585,0.00390234130593998,3
2021-12-17,883140.04,-0.001329841309,20754.2573407771,0.255505524825602,0.00603972765091515,3
2021-12-18,897252.04,0.0159793457,21065.2647940733,0.242579476530548,0.00175344403746414,3
2021-12-19,890364.04,-0.007676772738,21001.7056988464,0.222786358395359,0.00143992321508275,3
2021-12-20,880620.04,-0.01094383821,21108.5034289328,0.21840705545502,0.00347201302451883,3
2021-12-21,887844.04,0.008203310931,22022.2733546234,0.216477481298475,0.0223583197265513,3
2021-12-22,896748.04,0.01002878839,21886.1871389854,0.212726098147759,0.00231436617549045,3
2021-12-23,922620.04,0.02885091335,22913.3771350668,0.206422964725284,0.0149065662571401,3
2021-12-24,911028.04,-0.01256421874,22919.9584675967,0.206712132034809,0.00377215148690103,3
2021-12-25,919932.04,0.009773574038,22710.666529779,0.18710216862442,0.00319020069845587,3
2021-12-26,918252.04,-0.001826221859,22894.289198203,0.168961526176026,0.00404149041800674,3
2021-12-27,947316.04,0.03165144071,22860.4629045496,0.170780179304739,0.0101170526783834,3
2021-12-28,897756.04,-0.05231622596,21433.7846637141,0.176858082095421,0.016788177629132,3
2021-12-29,864660.04,-0.03686524905,20965.3591229347,0.178089236471166,0.00751424528469062,3
2021-12-30,871380.04,0.007771840595,21256.4471719623,0.178579923876559,0.00317605668567379,3
2021-12-31,859452.04,-0.0136886312,20839.9263647659,0.178176599393034,0.00224987402924398,3
2022-01-01,886164.04,0.03108026831,21525.475293429,0.182035598061455,0.00777805967978589,3
2022-01-02,892380.04,0.007014502642,21305.9949514826,0.178539171263655,0.00725702454963859,3
2022-01-03,860292.04,-0.03595777422,20928.8198589733,0.176668719658073,0.00635104384539606,3
2022-01-04,851892.04,-0.009764126145,20637.22111172,0.176024202771472,0.00513581613812342,3
2022-01-05,796788.04,-0.06468425271,19576.8477887978,0.176789985278456,0.0138399474935544,3
2022-01-06,794268.04,-0.003162698075,19431.7674465128,0.17660119400489,0.0235486064429802,3
2022-01-07,753108.04,-0.051821297,18768.5761324069,0.172507022300157,0.0117406577019257,3
2022-01-08,722532.04,-0.04059975246,18851.5957343793,0.16720296537363,0.0241729635425448,3
2022-01-09,737316.04,0.02046137636,18921.292978963,0.168088081815544,0.00374739132149277,3
2022-01-10,713796.04,-0.03189948234,18919.7567326403,0.167027048721107,0.0101749442111444,3
2022-01-11,779148.04,0.09155556537,19303.1993094277,0.195121182556562,0.0549987207952182,3
2022-01-12,819804.04,0.05218007094,19821.3095103651,0.184872466386331,0.00970465126516268,3
2022-01-13,798636.04,-0.02582080469,19220.3891232034,0.185732524454058,0.00483200088666836,3
2022-01-14,823500.04,0.03113308035,19437.6604282328,0.186883258563627,0.00434874332153781,3
2022-01-15,831060.04,0.009180327423,19444.0115719131,0.185402369379382,0.000496770722473294,3
2022-01-16,837948.04,0.008288209839,19432.6079989577,0.18567129926555,0.000379600904029204,3
2022-01-17,798636.04,-0.04691460344,19058.2254537095,0.190392032864274,0.00865023197787491,3
2022-01-18,792252.04,-0.007993628737,19140.5807959999,0.190400078909545,0.00497144923235641,3
2022-01-19,776292.04,-0.02014510433,18833.382847565,0.191022509776228,0.00132088384654988,3
2022-01-20,739836.04,-0.04696170786,18395.6949724277,0.195547062215881,0.012470127776846,3
2022-01-21,645252.04,-0.1278445424,16508.77951245,0.230895501318882,0.0654118361005024,3
2022-01-22,602244.04,-0.06665302445,15901.9393665832,0.234078869207109,0.0126792515731189,3
2022-01-23,645252.04,0.07141291095,16420.4958113877,0.249405651516681,0.0220090788341789,3
2022-01-24,624084.04,-0.03280578547,16640.8222288383,0.249471548010992,0.0314801218291695,3
2022-01-25,647268.04,0.03714884297,16773.3770122027,0.254248740994309,0.0171885106148323,3
2022-01-26,630468.04,-0.02595524414,16704.9057576649,0.250743748030576,0.0135229424268141,3
2022-01-27,655332.04,0.03943736783,16874.5879396111,0.252506223458253,0.0490674765191514,3
2022-01-28,648612.04,-0.01025434374,17111.6567868826,0.250859368005853,0.0568263019035792,3
2022-01-29,654324.04,0.008806497024,17310.6724821443,0.250933549245594,0.00445169116893604,3
2022-01-30,633996.04,-0.03106717583,17179.5239129171,0.25193707846993,0.013993246730893,3
2022-01-31,629124.04,-0.007684590585,17437.5075185367,0.248387799864535,0.0229713931315562,3
2022-02-01,645756.04,0.026436758,17520.7782592954,0.250616436441689,0.0122614527428155,3
2022-02-02,616692.04,-0.0450077091,16701.5249525991,0.251795473835172,0.0112289289989321,3
2022-02-03,625764.04,0.01471074606,16892.4293907202,0.253049455552932,0.0029614527713316,3
2022-02-04,671460.04,0.07302433038,18828.040282899,0.259423836694372,0.10675680123268,3
2022-02-05,695316.04,0.03552854761,18730.4172835352,0.26261900412587,0.0174426545323133,3
2022-02-06,705732.04,0.01498023834,19189.6718182331,0.258178008474384,0.00499561457831419,3
2022-02-07,728580.04,0.03237489402,19854.9047382404,0.256900504408364,0.00774455656885197,3
2022-02-08,685404.04,-0.05926047604,19961.9914477995,0.263254655729736,0.0408582331875477,3
2022-02-09,710772.04,0.03701174566,20086.2625498745,0.264021141843474,0.0187272223664292,3
2022-02-10,696996.04,-0.01938174158,19711.8940217835,0.24685663149679,0.021081021299001,3
2022-02-11,672300.04,-0.0354320521,19218.5800553082,0.2420413892987,0.00654031981430928,3
2022-02-12,678348.04,0.008995983401,19146.1351601349,0.24152800158657,0.0021094879954965,3
2022-02-13,668772.04,-0.01411664726,19080.501580326,0.238757127612644,0.00140176214812912,3
2022-02-14,678012.04,0.01381636708,19293.5903504253,0.23911859436647,0.00245807303723967,3
2022-02-15,726732.04,0.07185713103,20177.6505490098,0.25154487342476,0.0306237511652367,3
2022-02-16,718164.04,-0.01178976504,19876.0205176858,0.247602871289604,0.00156395895212744,3
2022-02-17,676332.04,-0.05824853052,18350.9820555855,0.253969648801512,0.0360900585252157,3
2022-02-18,670956.04,-0.007948758423,18120.9835498874,0.253455082821747,0.0129164512207475,3
2022-02-19,671964.04,0.001502333894,18173.5143710639,0.249394515408796,0.000886378376594108,3
2022-02-20,639708.04,-0.04800256871,17412.0966275562,0.217580543231548,0.00778722692580594,3
2022-02-21,599388.04,-0.06302875293,16780.7776010715,0.216413834262168,0.032513372723427,3
2022-02-22,629124.04,0.0496105995,17336.9588825036,0.209818174258631,0.0144652869215689,3
2022-02-23,614508.04,-0.02323230249,16889.8118081424,0.208446969607739,0.0035229461593657,3
2022-02-24,607116.04,-0.01202913472,17394.501736469,0.205086056270813,0.0223780984166706,3
2022-02-25,630300.04,0.03818709847,17774.0460279445,0.207256328966657,0.0275026871268036,3
2022-02-26,628116.04,-0.003465016439,17723.8228431422,0.203224769802804,0.000960041611696672,3
2022-02-27,605268.04,-0.03637544426,17094.6960598745,0.206240423390363,0.0101829940266424,3
2022-02-28,664908.04,0.09853485738,19591.2464718444,0.229912739236875,0.149924617264426,3
2022-03-01,686916.04,0.033099314,20169.7521865011,0.229493509848364,0.00693665170437523,3
2022-03-02,687924.04,0.001467428246,19927.1467016028,0.229205548295928,0.00254058860276623,3
2022-02-02,1000000,0,0,0,0,4
2022-02-03,1000000,0,16892.4293907202,0.253049455552932,0.0029614527713316,4
2022-02-04,1112855.63262777,0.1128556326,18828.040282899,0.259423836694372,0.10675680123268,4
2022-02-05,1112087.91440346,-0.0006898632687,18730.4172835352,0.26261900412587,0.0174426545323133,4
2022-02-06,1134716.74239215,0.02034805675,19189.6718182331,0.258178008474384,0.00499561457831419,4
2022-02-07,1170960.78624505,0.03194104969,19854.9047382404,0.256900504408364,0.00774455656885197,4
2022-02-08,1171132.78599432,0.0001468877107,19961.9914477995,0.263254655729736,0.0408582331875477,4
2022-02-09,1194264.94741457,0.01975195443,20086.2625498745,0.264021141843474,0.0187272223664292,4
2022-02-10,1155847.74365148,-0.03216807447,19711.8940217835,0.24685663149679,0.021081021299001,4
2022-02-11,1116967.06302988,-0.03363823725,19218.5800553082,0.2420413892987,0.00654031981430928,4
2022-02-12,1113160.76961926,-0.003407704253,19146.1351601349,0.24152800158657,0.0021094879954965,4
2022-02-13,1103800.31277303,-0.008408899327,19080.501580326,0.238757127612644,0.00140176214812912,4
2022-02-14,1120004.5864608,0.01468043948,19293.5903504253,0.23911859436647,0.00245807303723967,4
2022-02-15,1188839.12957224,0.06145916181,20177.6505490098,0.25154487342476,0.0306237511652367,4
2022-02-16,1169101.00033362,-0.01660285967,19876.0205176858,0.247602871289604,0.00156395895212744,4
2022-02-17,1080831.21826993,-0.07550227229,18350.9820555855,0.253969648801512,0.0360900585252157,4
2022-02-18,1056220.51914414,-0.0227701594,18120.9835498874,0.253455082821747,0.0129164512207475,4
2022-02-19,1055794.13508969,-0.0004036884786,18173.5143710639,0.249394515408796,0.000886378376594108,4
2022-02-20,1007774.17364121,-0.04548231502,17412.0966275562,0.217580543231548,0.00778722692580594,4
2022-02-21,977110.865224232,-0.03042676546,16780.7776010715,0.216413834262168,0.032513372723427,4
2022-02-22,1007103.89651255,0.03069562765,17336.9588825036,0.209818174258631,0.0144652869215689,4
2022-02-23,982806.441102096,-0.02412606633,16889.8118081424,0.208446969607739,0.0035229461593657,4
2022-02-24,1003171.84889774,0.02072168735,17394.501736469,0.205086056270813,0.0223780984166706,4
2022-02-25,1041963.33475827,0.03866883416,17774.0460279445,0.207256328966657,0.0275026871268036,4
