date,account_value,daily_volatility,volatility,turbulence,window
2021-10-02,1320343.997787,21589.9958485282,0.307931611892407,0.0131826926361847,1
2021-10-03,1330853.397787,21848.7279841067,0.307852636541523,0.000625727530597398,1
2021-10-04,1317871.197787,22338.9269744458,0.307087498363714,0.0146645777188424,1
2021-10-05,1366708.997787,23365.076123754,0.309372553850004,0.0082516515291512,1
2021-10-06,1344453.797787,25163.297558199,0.309327051505162,0.0975377409356009,1
2021-10-07,1355581.397787,24439.5004765322,0.264195144426597,0.0156137324286357,1
2021-10-08,1295925.097787,24527.9086428043,0.268212330173512,0.0122109838224075,1
2021-10-09,1304270.797787,24994.6758963868,0.267881376054743,0.00308455824781974,1
2021-10-10,1249250.997787,24896.8594040667,0.266955442483412,0.0137442003431522,1
2021-10-11,1277069.997787,26191.170071898,0.267695894028412,0.0123488102454998,1
2021-10-12,1373200.097787,25499.9258907014,0.276835018490885,0.0670064149439759,1
2021-10-13,1455420.697787,26113.2329187942,0.278487065102047,0.00764979266365929,1
2021-10-14,1461293.597787,26064.3817158938,0.27653420981117,0.0260385881598682,1
2021-10-15,1466857.397787,28083.0998891413,0.274013943976271,0.0505787407813533,1
2021-10-16,1439965.697787,27718.5447434075,0.27419109359212,0.00151991329629601,1
2021-10-17,1455729.797787,28020.9444118696,0.269944463031879,0.000510141072407088,1
2021-10-18,1499003.797787,28266.0819016195,0.270995217498365,0.0193114962738556,1
2021-10-19,1508894.997787,29305.9658083063,0.27071153278477,0.00689894991976853,1
2021-10-20,1549696.197787,30051.5791208349,0.242247328031469,0.0201298399722237,1
2021-10-21,1455729.797787,28289.663834176,0.244224130500657,0.0247239638433614,1
2021-10-22,1481694.197787,27596.3389734073,0.225773372949041,0.011417019258556,1
2021-10-23,1500858.397787,27834.8272228312,0.225792196516363,0.0110478330860031,1
2021-10-24,1470875.697787,27650.8781481396,0.210708186438188,0.00176772511957789,1
2021-10-25,1499621.997787,28667.1190771343,0.209134557476645,0.00388206885521818,1
2021-10-26,1477984.997787,27393.4103360331,0.208916284140089,0.0128688364851067,1
2021-10-27,1387109.597787,26544.0764043321,0.218868892271729,0.00957300275247557,1
2021-10-28,1520640.797787,27473.2812939558,0.234607885210114,0.0315695907470038,1
2021-10-29,1639335.19778699,28224.8253191102,0.225179515389692,0.0213525051203554,1
2021-10-30,1633153.19778699,28060.1048757773,0.22161492967113,0.00304899028592487,1
2021-10-31,1621716.497787,27805.3104191751,0.207069529281657,0.000711840609633581,1
2021-10-03,1000000,0,0,0,2
2021-10-04,1000000,22338.9269744458,0.307087498363714,0.0146645777188424,2
2021-10-05,1036951.03265,23365.076123754,0.309372553850004,0.0082516515291512,2
2021-10-06,1020067.03265,25163.297558199,0.309327051505162,0.0975377409356009,2
2021-10-07,1028509.03265,24439.5004765322,0.264195144426597,0.0156137324286357,2
2021-10-08,983250.53265,24527.9086428043,0.268212330173512,0.0122109838224075,2
2021-10-09,989582.03265,24994.6758963868,0.267881376054743,0.00308455824781974,2
2021-10-10,947841.03265,24896.8594040667,0.266955442483412,0.0137442003431522,2
2021-10-11,968946.03265,26191.170071898,0.267695894028412,0.0123488102454998,2
2021-10-12,1041875.53265,25499.9258907014,0.276835018490885,0.0670064149439759,2
2021-10-13,1104252.53265,26113.2329187942,0.278487065102047,0.00764979266365929,2
2021-10-14,1108708.03265,26064.3817158938,0.27653420981117,0.0260385881598682,2
2021-10-15,1112929.03265,28083.0998891413,0.274013943976271,0.0505787407813533,2
2021-10-16,1092527.53265,27718.5447434075,0.27419109359212,0.00151991329629601,2
2021-10-17,1104487.03265,28020.9444118696,0.269944463031879,0.000510141072407088,2
2021-10-18,1137317.03265,28266.0819016195,0.270995217498365,0.0193114962738556,2
2021-10-19,1144821.03265,29305.9658083063,0.27071153278477,0.00689894991976853,2
2021-10-20,1175775.03265,30051.5791208349,0.242247328031469,0.0201298399722237,2
2021-10-21,1104487.03265,28289.663834176,0.244224130500657,0.0247239638433614,2
2021-10-22,1124185.03265,27596.3389734073,0.225773372949041,0.011417019258556,2
2021-10-23,1138724.03265,27834.8272228312,0.225792196516363,0.0110478330860031,2
2021-10-24,1115977.53265,27650.8781481396,0.210708186438188,0.00176772511957789,2
2021-10-25,1137786.03265,28667.1190771343,0.209134557476645,0.00388206885521818,2
2021-10-26,1121371.03265,27393.4103360331,0.208916284140089,0.0128688364851067,2
2021-10-27,1052428.03265,26544.0764043321,0.218868892271729,0.00957300275247557,2
2021-10-28,1153732.03265,27473.2812939558,0.234607885210114,0.0315695907470038,2
2021-10-29,1243780.03265,28224.8253191102,0.225179515389692,0.0213525051203554,2
2021-10-30,1239090.03265,28060.1048757773,0.22161492967113,0.00304899028592487,2
2021-10-31,1230413.53265,27805.3104191751,0.207069529281657,0.000711840609633581,2
2021-11-01,1293025.03265,27608.6212625199,0.211576069584704,0.0167286332495261,2
2021-11-02,1300294.53265,28637.0971053635,0.211604419005891,0.0216287607464221,2
2021-11-03,1333124.53265,28478.3726579112,0.211252352237571,0.00440670821765752,2
2021-11-04,1310378.03265,27789.3100637169,0.211093996975435,0.00334524168417345,2
2021-11-05,1424345.03265,27573.5324462717,0.22383065635355,0.0573013771279928,2
2021-11-06,1495633.03265,27807.4719234681,0.227098289084467,0.00811897873091233,2
2021-11-07,1523538.53265,28632.8916036167,0.218972709053609,0.00289773100699934,2
2021-11-08,1532684.03265,30591.7507622957,0.218992351429573,0.0252911588516599,2
2021-11-09,1489301.53265,30340.4831800927,0.215518408631134,0.00334527778548129,2
2021-11-10,1440291.03265,29395.8391515492,0.22099801349891,0.00793454241765866,2
2021-11-11,1473824.53265,29322.0785551835,0.211731882186012,0.00397975042077403,2
2021-11-12,1470307.03265,29026.9499249603,0.206172159501635,0.00108385633053112,2
2021-11-13,1523304.03265,29146.9288289078,0.207703394446669,0.00729961288711873,2
2021-11-14,1526352.53265,29686.5313084345,0.207781166030379,0.004157306367764,2
2021-11-15,1486487.53265,28804.1413700753,0.209111619309589,0.00838463358673519,2
2021-11-16,1380728.03265,27221.1851385901,0.225155317540727,0.0207418751551417,2
2021-11-17,1355636.53265,27341.9426738518,0.225536057984812,0.0079319511719611,2
2021-11-18,1247297.53265,25790.3677805855,0.242089142174552,0.0201736100063515,2
2021-11-19,1362671.53265,26260.6636465722,0.257463391372549,0.0318868255789855,2
2021-11-20,1417310.03265,27008.77209755,0.249869644795254,0.00322652578968509,2
2021-11-21,1369706.53265,26535.7730965004,0.253434514357771,0.00634844956677649,2
2021-11-22,1311785.03265,25461.0142262143,0.258357465617222,0.0103903497397398,2
2021-11-23,1386356.03265,26008.1325553147,0.261953875920155,0.0152531525637651,2
2021-11-24,1384480.03265,25833.5148700473,0.261857850992393,0.00216890786229835,2
2021-11-25,1498916.03265,26624.3271589687,0.271532571185093,0.0157098091697868,2
2021-11-26,1377445.03265,24276.9648647798,0.277754323473391,0.0458119587627586,2
2021-11-27,1406992.03265,24730.2783699042,0.263003691960711,0.00114720500272086,2
2021-11-28,1433725.03265,25886.9772479797,0.252778051456104,0.00997900579620354,2
2021-11-29,1462099.53265,26088.1447229234,0.25296470145411,0.00589800231098138,2
2021-11-30,1459989.03265,25660.8787319686,0.252709998907232,0.0325599931256378,2
2021-12-01,1471714.03265,25779.3393159927,0.248422963364505,0.00323736042514529,2
2021-12-02,1453892.03265,25465.2737914609,0.249049959851827,0.00158598011412243,2
2021-12-03,1395501.53265,24179.1022116156,0.252134081900941,0.0172556865839707,2
2021-12-04,1333593.53265,22113.7372625348,0.255896826081975,0.0553294783366592,2
2021-12-05,1308267.53265,22214.7892920774,0.240312334218672,0.00818685641650554,2
2021-12-06,1377914.03265,22667.374323496,0.241069367855377,0.00631386474898393,2
2021-12-07,1357278.03265,22747.393713603,0.240438876856937,0.00321256080770942,2
2021-12-08,1424110.53265,22657.4469301243,0.246105972982031,0.0105023901931728,2
2021-12-09,1337345.53265,21359.9205617753,0.252062053936651,0.0194021190712018,2
2021-12-10,1295604.53265,21217.3144214059,0.251849918193282,0.0193026938687995,2
2021-12-11,1323979.03265,22232.3571865708,0.251702498564965,0.0146530756494994,2
2021-12-12,1337580.03265,22534.6713711708,0.252041434300716,0.00151896032260555,2
2021-12-13,1221971.53265,21043.8285674863,0.262714940044267,0.0254209078741379,2
2021-12-14,1238621.03265,21797.6510544615,0.263369301757851,0.00922663108227709,2
2021-12-15,1269106.03265,22006.1821363018,0.26424345158293,0.00718857812962053,2
2021-12-16,1234165.53265,21442.9788054878,0.256020807761584,0.00390234130593997,2
2021-12-17,1232524.03265,20754.257340777,0.255505524825602,0.00603972765091514,2
2021-12-18,1252222.03265,21065.2647940732,0.242579476530547,0.00175344403746413,2
2021-12-19,1242607.53265,21001.7056988463,0.222786358395359,0.00143992321508275,2
2021-12-20,1229006.53265,21108.5034289327,0.218407055455019,0.00347201302451882,2
2021-12-21,1239090.03265,22022.2733546233,0.216477481298475,0.0223583197265512,2
2021-12-22,1251518.53265,21886.1871389853,0.212726098147759,0.00231436617549045,2
2021-12-23,1287631.53265,22913.3771350667,0.206422964725284,0.01490656625714,2
2021-12-24,1271451.03265,22919.9584675966,0.206712132034809,0.00377215148690103,2
2021-12-25,1283879.53265,22710.6665297789,0.18710216862442,0.00319020069845587,2
2021-12-26,1281534.53265,22894.289198203,0.168961526176025,0.00404149041800673,2
2021-12-27,1322103.03265,22860.4629045496,0.170780179304738,0.0101170526783833,2
2021-12-28,1252925.53265,21433.7846637141,0.176858082095421,0.016788177629132,2
2021-12-29,1206729.03265,20965.3591229347,0.178089236471165,0.00751424528469062,2
2021-12-30,1216109.03265,21256.4471719622,0.178579923876558,0.00317605668567379,2
2021-12-31,1199459.53265,20839.9263647659,0.178176599393033,0.00224987402924397,2
2021-12-03,1000000,0,0,0,3
2021-12-04,955548.04,22113.7372625348,0.255896826081975,0.0553294783366592,3
2021-12-05,937404.039999999,22214.7892920774,0.240312334218672,0.00818685641650554,3
2021-12-06,987300.04,22667.374323496,0.241069367855377,0.00631386474898393,3
2021-12-07,972516.04,22747.393713603,0.240438876856937,0.00321256080770942,3
2021-12-08,1020396.04,22657.4469301243,0.246105972982031,0.0105023901931728,3
2021-12-09,958236.04,21359.9205617753,0.252062053936651,0.0194021190712018,3
2021-12-10,928332.04,21217.3144214059,0.251849918193282,0.0193026938687995,3
2021-12-11,948660.04,22232.3571865708,0.251702498564965,0.0146530756494994,3
2021-12-12,958404.039999999,22534.6713711708,0.252041434300716,0.00151896032260555,3
2021-12-13,875580.04,21043.8285674863,0.262714940044267,0.0254209078741379,3
2021-12-14,887508.04,21797.6510544615,0.263369301757851,0.00922663108227709,3
2021-12-15,909348.04,22006.1821363018,0.26424345158293,0.00718857812962053,3
2021-12-16,884316.04,21442.9788054878,0.256020807761584,0.00390234130593997,3
2021-12-17,883140.04,20754.257340777,0.255505524825602,0.00603972765091514,3
2021-12-18,897252.04,21065.2647940732,0.242579476530547,0.00175344403746413,3
2021-12-19,890364.039999999,21001.7056988463,0.222786358395359,0.00143992321508275,3
2021-12-20,880620.04,21108.5034289327,0.218407055455019,0.00347201302451882,3
2021-12-21,887844.039999999,22022.2733546233,0.216477481298475,0.0223583197265512,3
2021-12-22,896748.04,21886.1871389853,0.212726098147759,0.00231436617549045,3
2021-12-23,922620.04,22913.3771350667,0.206422964725284,0.01490656625714,3
2021-12-24,911028.04,22919.9584675966,0.206712132034809,0.00377215148690103,3
2021-12-25,919932.04,22710.6665297789,0.18710216862442,0.00319020069845587,3
2021-12-26,918252.04,22894.289198203,0.168961526176025,0.00404149041800673,3
2021-12-27,947316.04,22860.4629045496,0.170780179304738,0.0101170526783833,3
2021-12-28,897756.04,21433.7846637141,0.176858082095421,0.016788177629132,3
2021-12-29,864660.04,20965.3591229347,0.178089236471165,0.00751424528469062,3
2021-12-30,871380.04,21256.4471719622,0.178579923876558,0.00317605668567379,3
2021-12-31,859452.04,20839.9263647659,0.178176599393033,0.00224987402924397,3
